model,seed,postprocess,horizon,target_scope,origin,mse,mae
DIRECT_SHORT_OD,20260913,raw,12,path_1_to_H,1524,0.028129589322372247,0.10791363132293169
DIRECT_SHORT_OD,20260913,raw,12,path_1_to_H,1536,0.017696340874045906,0.08869167235994775
DIRECT_SHORT_OD,20260913,raw,12,path_1_to_H,1548,0.02650504593471546,0.113309772767254
DIRECT_SHORT_OD,20260914,raw,3,terminal_H,1392,0.011653697339832389,0.05125263009368527
DIRECT_SHORT_OD,20260914,raw,3,terminal_H,1404,0.0064612295599862325,0.04135937168702102
DIRECT_SHORT_OD,20260914,raw,3,terminal_H,1416,0.003192599045841784,0.035247705051654275
DIRECT_SHORT_OD,20260914,raw,3,terminal_H,1428,0.006729260136318958,0.04233087214868812
DIRECT_SHORT_OD,20260914,raw,3,terminal_H,1440,0.003392096385150617,0.03622377485470762
DIRECT_SHORT_OD,20260914,raw,3,terminal_H,1452,0.0037992462126481357,0.03471439980049829
DIRECT_SHORT_OD,20260914,raw,3,terminal_H,1464,0.06110225874753293,0.1825396465088389
DIRECT_SHORT_OD,20260914,raw,3,terminal_H,1476,0.003578811032178569,0.031438078285983384
DIRECT_SHORT_OD,20260914,raw,3,terminal_H,1488,0.011012359867605428,0.038681300622199405
DIRECT_SHORT_OD,20260914,raw,3,terminal_H,1500,0.007998574728800197,0.03776072544815675
DIRECT_SHORT_OD,20260914,raw,3,terminal_H,1512,0.06001064861257297,0.1773402426480739
DIRECT_SHORT_OD,20260914,raw,3,terminal_H,1524,0.010285265513901165,0.07152621532705697
DIRECT_SHORT_OD,20260914,raw,3,terminal_H,1536,0.016420331124763106,0.08972005395345728
DIRECT_SHORT_OD,20260914,raw,3,terminal_H,1548,0.019564517072797175,0.10097471417017831
DIRECT_SHORT_OD,20260914,raw,3,path_1_to_H,1392,0.012540638008450651,0.04850101908705917
DIRECT_SHORT_OD,20260914,raw,3,path_1_to_H,1404,0.004283644435580968,0.034042717237440005
DIRECT_SHORT_OD,20260914,raw,3,path_1_to_H,1416,0.0038293426398022835,0.03288466867201461
DIRECT_SHORT_OD,20260914,raw,3,path_1_to_H,1428,0.005124935997045444,0.03487202150460551
DIRECT_SHORT_OD,20260914,raw,3,path_1_to_H,1440,0.004267014286568036,0.03343412641294752
DIRECT_SHORT_OD,20260914,raw,3,path_1_to_H,1452,0.0044098559027747255,0.032136142016750066
DIRECT_SHORT_OD,20260914,raw,3,path_1_to_H,1464,0.05959186303823546,0.17888181295466368
DIRECT_SHORT_OD,20260914,raw,3,path_1_to_H,1476,0.003552848342545576,0.027765943188842908
DIRECT_SHORT_OD,20260914,raw,3,path_1_to_H,1488,0.009466865979805422,0.03585054559102211
DIRECT_SHORT_OD,20260914,raw,3,path_1_to_H,1500,0.007750128844093046,0.032816584243008755
DIRECT_SHORT_OD,20260914,raw,3,path_1_to_H,1512,0.04497968416391433,0.13297792739088463
DIRECT_SHORT_OD,20260914,raw,3,path_1_to_H,1524,0.010339165816268038,0.06498732821543164
DIRECT_SHORT_OD,20260914,raw,3,path_1_to_H,1536,0.01500852378995522,0.08401572289974535
DIRECT_SHORT_OD,20260914,raw,3,path_1_to_H,1548,0.04005420592134228,0.13545748178624004
DIRECT_SHORT_OD,20260914,raw,6,terminal_H,1392,0.011733981460019041,0.05267832201254681
DIRECT_SHORT_OD,20260914,raw,6,terminal_H,1404,0.0038336668468335945,0.03639796636538284
DIRECT_SHORT_OD,20260914,raw,6,terminal_H,1416,0.004531012337803272,0.0365690758658192
DIRECT_SHORT_OD,20260914,raw,6,terminal_H,1428,0.006358379529028038,0.04258086897110016
DIRECT_SHORT_OD,20260914,raw,6,terminal_H,1440,0.004535006199701459,0.037265281883671626
DIRECT_SHORT_OD,20260914,raw,6,terminal_H,1452,0.004683654759922413,0.03935764464771968
DIRECT_SHORT_OD,20260914,raw,6,terminal_H,1464,0.06051570787710489,0.1794449760856382
DIRECT_SHORT_OD,20260914,raw,6,terminal_H,1476,0.006430885126236312,0.04240342027946926
DIRECT_SHORT_OD,20260914,raw,6,terminal_H,1488,0.008039064801929547,0.03502285843603948
DIRECT_SHORT_OD,20260914,raw,6,terminal_H,1500,0.005040198117564452,0.035889321813645604
DIRECT_SHORT_OD,20260914,raw,6,terminal_H,1512,0.07029722819349783,0.1978500363427553
DIRECT_SHORT_OD,20260914,raw,6,terminal_H,1524,0.0213287194177757,0.08867699208589991
DIRECT_SHORT_OD,20260914,raw,6,terminal_H,1536,0.008581502286724895,0.05600056304194202
DIRECT_SHORT_OD,20260914,raw,6,terminal_H,1548,0.02298325021959056,0.1063700577815656
DIRECT_SHORT_OD,20260914,raw,6,path_1_to_H,1392,0.012898574993179411,0.0525671234064485
DIRECT_SHORT_OD,20260914,raw,6,path_1_to_H,1404,0.003972747208244498,0.03544156725841193
DIRECT_SHORT_OD,20260914,raw,6,path_1_to_H,1416,0.003952821111368376,0.0351607687747464
DIRECT_SHORT_OD,20260914,raw,6,path_1_to_H,1428,0.005615616515262736,0.03846070290197421
DIRECT_SHORT_OD,20260914,raw,6,path_1_to_H,1440,0.004303892020016804,0.035056564234184795
DIRECT_SHORT_OD,20260914,raw,6,path_1_to_H,1452,0.004319525670113768,0.035089755014654875
DIRECT_SHORT_OD,20260914,raw,6,path_1_to_H,1464,0.06091545594814144,0.18146900901661756
DIRECT_SHORT_OD,20260914,raw,6,path_1_to_H,1476,0.005305154857414941,0.03450063165045735
DIRECT_SHORT_OD,20260914,raw,6,path_1_to_H,1488,0.009227330646285937,0.03614101719659767
DIRECT_SHORT_OD,20260914,raw,6,path_1_to_H,1500,0.006505490149559482,0.03338387296397052
DIRECT_SHORT_OD,20260914,raw,6,path_1_to_H,1512,0.056589775069865435,0.1635970054150499
DIRECT_SHORT_OD,20260914,raw,6,path_1_to_H,1524,0.030114353704263463,0.09974399686089865
DIRECT_SHORT_OD,20260914,raw,6,path_1_to_H,1536,0.014963488333405927,0.08231727248969202
DIRECT_SHORT_OD,20260914,raw,6,path_1_to_H,1548,0.030192936206671905,0.11868339699940407
DIRECT_SHORT_OD,20260914,raw,9,terminal_H,1392,0.013078432400604106,0.06525232944113668
DIRECT_SHORT_OD,20260914,raw,9,terminal_H,1404,0.005950368959089653,0.049734459348784926
DIRECT_SHORT_OD,20260914,raw,9,terminal_H,1416,0.0055139516211633105,0.047649012979871425
DIRECT_SHORT_OD,20260914,raw,9,terminal_H,1428,0.00749654749339897,0.053178273763094856
DIRECT_SHORT_OD,20260914,raw,9,terminal_H,1440,0.005060251830293401,0.052508752935947006
DIRECT_SHORT_OD,20260914,raw,9,terminal_H,1452,0.012294040675906196,0.07558196901745926
DIRECT_SHORT_OD,20260914,raw,9,terminal_H,1464,0.07010790752517425,0.20444011886545924
DIRECT_SHORT_OD,20260914,raw,9,terminal_H,1476,0.009609248702360273,0.06695100842858664
DIRECT_SHORT_OD,20260914,raw,9,terminal_H,1488,0.011904846398864098,0.06559984104321549
DIRECT_SHORT_OD,20260914,raw,9,terminal_H,1500,0.012887589358071116,0.0690273684308208
DIRECT_SHORT_OD,20260914,raw,9,terminal_H,1512,0.03516747123663791,0.13289777993790763
DIRECT_SHORT_OD,20260914,raw,9,terminal_H,1524,0.02143905575150698,0.10807891284740022
DIRECT_SHORT_OD,20260914,raw,9,terminal_H,1536,0.014028629672951353,0.07942947196800643
DIRECT_SHORT_OD,20260914,raw,9,terminal_H,1548,0.020534116672194094,0.09977797246950848
DIRECT_SHORT_OD,20260914,raw,9,path_1_to_H,1392,0.0127770975011454,0.055396820692283175
DIRECT_SHORT_OD,20260914,raw,9,path_1_to_H,1404,0.004381121621786409,0.03836304308419149
DIRECT_SHORT_OD,20260914,raw,9,path_1_to_H,1416,0.005058840599634555,0.03899967664061643
DIRECT_SHORT_OD,20260914,raw,9,path_1_to_H,1428,0.006407903496087858,0.04223841131796515
DIRECT_SHORT_OD,20260914,raw,9,path_1_to_H,1440,0.004785264837569456,0.03922883867000987
DIRECT_SHORT_OD,20260914,raw,9,path_1_to_H,1452,0.005367210164905773,0.042400624293700506
DIRECT_SHORT_OD,20260914,raw,9,path_1_to_H,1464,0.06261798030111139,0.18526869462493153
DIRECT_SHORT_OD,20260914,raw,9,path_1_to_H,1476,0.006093303814173678,0.042234379948634826
DIRECT_SHORT_OD,20260914,raw,9,path_1_to_H,1488,0.00949651283405408,0.04123968897723696
DIRECT_SHORT_OD,20260914,raw,9,path_1_to_H,1500,0.007648195681660967,0.041447613947508
DIRECT_SHORT_OD,20260914,raw,9,path_1_to_H,1512,0.05428163634165439,0.16177666755675366
DIRECT_SHORT_OD,20260914,raw,9,path_1_to_H,1524,0.02689003646231715,0.09894885847467877
DIRECT_SHORT_OD,20260914,raw,9,path_1_to_H,1536,0.015161641712461673,0.08272481815621664
DIRECT_SHORT_OD,20260914,raw,9,path_1_to_H,1548,0.025542092177237966,0.1088337708659255
DIRECT_SHORT_OD,20260914,raw,12,terminal_H,1392,0.012576026350385775,0.06765358455161649
DIRECT_SHORT_OD,20260914,raw,12,terminal_H,1404,0.007270477865712052,0.06339251593866554
DIRECT_SHORT_OD,20260914,raw,12,terminal_H,1416,0.00651964964137009,0.05830309149147731
DIRECT_SHORT_OD,20260914,raw,12,terminal_H,1428,0.007641367655588392,0.06128364119414156
DIRECT_SHORT_OD,20260914,raw,12,terminal_H,1440,0.010867312020885493,0.06670797324935186
DIRECT_SHORT_OD,20260914,raw,12,terminal_H,1452,0.01326854031440053,0.09329237364729952
DIRECT_SHORT_OD,20260914,raw,12,terminal_H,1464,0.07071401114331118,0.20234584451668938
DIRECT_SHORT_OD,20260914,raw,12,terminal_H,1476,0.021026784569655524,0.1039576747580643
DIRECT_SHORT_OD,20260914,raw,12,terminal_H,1488,0.021497632026786808,0.0815951444825094
DIRECT_SHORT_OD,20260914,raw,12,terminal_H,1500,0.01772953972927252,0.08827377083944157
DIRECT_SHORT_OD,20260914,raw,12,terminal_H,1512,0.04047515953443252,0.14186492929245684
DIRECT_SHORT_OD,20260914,raw,12,terminal_H,1524,0.03685604117454491,0.1436947191951119
DIRECT_SHORT_OD,20260914,raw,12,terminal_H,1536,0.01577395680232542,0.08335557883150282
DIRECT_SHORT_OD,20260914,raw,12,terminal_H,1548,0.029103417775973254,0.12474087994259951
DIRECT_SHORT_OD,20260914,raw,12,path_1_to_H,1392,0.01254529686015497,0.05809300313716063
DIRECT_SHORT_OD,20260914,raw,12,path_1_to_H,1404,0.005665571524988754,0.044717171640103595
DIRECT_SHORT_OD,20260914,raw,12,path_1_to_H,1416,0.005190620080102227,0.04283695555902589
DIRECT_SHORT_OD,20260914,raw,12,path_1_to_H,1428,0.006831347796547978,0.046743981802018504
DIRECT_SHORT_OD,20260914,raw,12,path_1_to_H,1440,0.006110602801153746,0.04584759709022668
DIRECT_SHORT_OD,20260914,raw,12,path_1_to_H,1452,0.00705334561677431,0.05336454385258548
DIRECT_SHORT_OD,20260914,raw,12,path_1_to_H,1464,0.06519206257089204,0.1905928040883913
DIRECT_SHORT_OD,20260914,raw,12,path_1_to_H,1476,0.008857630538171533,0.05473933579365125
DIRECT_SHORT_OD,20260914,raw,12,path_1_to_H,1488,0.01176603165418568,0.0503466753433432
DIRECT_SHORT_OD,20260914,raw,12,path_1_to_H,1500,0.009809988866290252,0.05201563245311924
DIRECT_SHORT_OD,20260914,raw,12,path_1_to_H,1512,0.05041843568670222,0.1565973297844969
DIRECT_SHORT_OD,20260914,raw,12,path_1_to_H,1524,0.028345282124213937,0.10759161472816645
DIRECT_SHORT_OD,20260914,raw,12,path_1_to_H,1536,0.017838588611952158,0.08869451360431081
DIRECT_SHORT_OD,20260914,raw,12,path_1_to_H,1548,0.026111101498706272,0.11186938392838232
DIRECT_LONG_OD,20260913,raw,3,terminal_H,1392,0.008366180200078779,0.04064877291892613
DIRECT_LONG_OD,20260913,raw,3,terminal_H,1404,0.005491593481125335,0.036003158049213446
DIRECT_LONG_OD,20260913,raw,3,terminal_H,1416,0.0015489688575710376,0.02704099998184988
DIRECT_LONG_OD,20260913,raw,3,terminal_H,1428,0.006369990148564463,0.03816139253819446
DIRECT_LONG_OD,20260913,raw,3,terminal_H,1440,0.002565171736060556,0.031375106884859796
DIRECT_LONG_OD,20260913,raw,3,terminal_H,1452,0.003321439993530717,0.032881340560614425
DIRECT_LONG_OD,20260913,raw,3,terminal_H,1464,0.05738763997760169,0.17192868004314898
DIRECT_LONG_OD,20260913,raw,3,terminal_H,1476,0.0033801949852551444,0.03815238256750904
DIRECT_LONG_OD,20260913,raw,3,terminal_H,1488,0.007850416040817257,0.03324359838144367
DIRECT_LONG_OD,20260913,raw,3,terminal_H,1500,0.007276370336267025,0.03697001845597035
DIRECT_LONG_OD,20260913,raw,3,terminal_H,1512,0.05851697538079484,0.17509900041562187
DIRECT_LONG_OD,20260913,raw,3,terminal_H,1524,0.009254545252714191,0.07434836248830172
DIRECT_LONG_OD,20260913,raw,3,terminal_H,1536,0.009685520830262766,0.06835395729481454
DIRECT_LONG_OD,20260913,raw,3,terminal_H,1548,0.014396381203884716,0.08366004675584422
DIRECT_LONG_OD,20260913,raw,3,path_1_to_H,1392,0.009093821416116596,0.04068067258345598
DIRECT_LONG_OD,20260913,raw,3,path_1_to_H,1404,0.0036684210299932686,0.03165827709402727
DIRECT_LONG_OD,20260913,raw,3,path_1_to_H,1416,0.002068384741306563,0.025898695031152757
DIRECT_LONG_OD,20260913,raw,3,path_1_to_H,1428,0.004707935314720288,0.030654489037644287
DIRECT_LONG_OD,20260913,raw,3,path_1_to_H,1440,0.003130126682806377,0.02943841565430348
DIRECT_LONG_OD,20260913,raw,3,path_1_to_H,1452,0.003094198833411343,0.028692493721733405
DIRECT_LONG_OD,20260913,raw,3,path_1_to_H,1464,0.062100755433215804,0.1803606755650253
DIRECT_LONG_OD,20260913,raw,3,path_1_to_H,1476,0.003293036076042206,0.033431612027299266
DIRECT_LONG_OD,20260913,raw,3,path_1_to_H,1488,0.006331742952337188,0.03011884543482059
DIRECT_LONG_OD,20260913,raw,3,path_1_to_H,1500,0.0065755736765551395,0.031865940125981894
DIRECT_LONG_OD,20260913,raw,3,path_1_to_H,1512,0.04250429776060945,0.12965531379064707
DIRECT_LONG_OD,20260913,raw,3,path_1_to_H,1524,0.00856338627175742,0.06391066556697655
DIRECT_LONG_OD,20260913,raw,3,path_1_to_H,1536,0.010764197393008601,0.07067640278864101
DIRECT_LONG_OD,20260913,raw,3,path_1_to_H,1548,0.03653965007001713,0.12458638022525878
DIRECT_LONG_OD,20260913,raw,6,terminal_H,1392,0.008089398357497259,0.03871968502464535
DIRECT_LONG_OD,20260913,raw,6,terminal_H,1404,0.0036070900116066166,0.03580999877494336
DIRECT_LONG_OD,20260913,raw,6,terminal_H,1416,0.0020500889227888968,0.02843454218416644
DIRECT_LONG_OD,20260913,raw,6,terminal_H,1428,0.0053272294458186166,0.03883693948181727
DIRECT_LONG_OD,20260913,raw,6,terminal_H,1440,0.003306104067343922,0.03229702145916897
DIRECT_LONG_OD,20260913,raw,6,terminal_H,1452,0.004489276390762433,0.04105107627904297
DIRECT_LONG_OD,20260913,raw,6,terminal_H,1464,0.047159945167172576,0.15198068196009526
DIRECT_LONG_OD,20260913,raw,6,terminal_H,1476,0.006114154759575924,0.04955811489362862
DIRECT_LONG_OD,20260913,raw,6,terminal_H,1488,0.005065002344282998,0.02973203652099156
DIRECT_LONG_OD,20260913,raw,6,terminal_H,1500,0.004636828046643921,0.03390266135096846
DIRECT_LONG_OD,20260913,raw,6,terminal_H,1512,0.06441366342844376,0.18988187828468983
DIRECT_LONG_OD,20260913,raw,6,terminal_H,1524,0.019006754761336862,0.08414976889997805
DIRECT_LONG_OD,20260913,raw,6,terminal_H,1536,0.009495582473275631,0.06723379389562813
DIRECT_LONG_OD,20260913,raw,6,terminal_H,1548,0.016067748517857135,0.08582980019278529
DIRECT_LONG_OD,20260913,raw,6,path_1_to_H,1392,0.009218009183500206,0.041058951241566596
DIRECT_LONG_OD,20260913,raw,6,path_1_to_H,1404,0.0035183977696820394,0.03353967899641386
DIRECT_LONG_OD,20260913,raw,6,path_1_to_H,1416,0.001965280041859981,0.02671801243721292
DIRECT_LONG_OD,20260913,raw,6,path_1_to_H,1428,0.004930571926719564,0.034039314852350136
DIRECT_LONG_OD,20260913,raw,6,path_1_to_H,1440,0.00330242541748137,0.030692361090248487
DIRECT_LONG_OD,20260913,raw,6,path_1_to_H,1452,0.00354001201351496,0.033936825253873724
DIRECT_LONG_OD,20260913,raw,6,path_1_to_H,1464,0.05605188676959408,0.16859990896045046
DIRECT_LONG_OD,20260913,raw,6,path_1_to_H,1476,0.004733142335133473,0.04055425884363076
DIRECT_LONG_OD,20260913,raw,6,path_1_to_H,1488,0.006190124195232365,0.030772037612517702
DIRECT_LONG_OD,20260913,raw,6,path_1_to_H,1500,0.005574536126472287,0.03175167500957314
DIRECT_LONG_OD,20260913,raw,6,path_1_to_H,1512,0.053286127956350106,0.15890682611610055
DIRECT_LONG_OD,20260913,raw,6,path_1_to_H,1524,0.030139354919228346,0.10116145043800563
DIRECT_LONG_OD,20260913,raw,6,path_1_to_H,1536,0.011128037191892967,0.07191400463482062
DIRECT_LONG_OD,20260913,raw,6,path_1_to_H,1548,0.025324040974170882,0.10336513055558581
DIRECT_LONG_OD,20260913,raw,9,terminal_H,1392,0.0092424379244431,0.04563879464573058
DIRECT_LONG_OD,20260913,raw,9,terminal_H,1404,0.0034896050926681134,0.03752559454868209
DIRECT_LONG_OD,20260913,raw,9,terminal_H,1416,0.002957623312971438,0.035439685530013365
DIRECT_LONG_OD,20260913,raw,9,terminal_H,1428,0.0052018262681070345,0.043746988687410275
DIRECT_LONG_OD,20260913,raw,9,terminal_H,1440,0.0037696059947063694,0.03826168453461089
DIRECT_LONG_OD,20260913,raw,9,terminal_H,1452,0.007499163438931102,0.04959191839483207
DIRECT_LONG_OD,20260913,raw,9,terminal_H,1464,0.05248057068479186,0.16595552237712333
DIRECT_LONG_OD,20260913,raw,9,terminal_H,1476,0.00655722520253684,0.05605021084865174
DIRECT_LONG_OD,20260913,raw,9,terminal_H,1488,0.00769352014468255,0.04578817759529391
DIRECT_LONG_OD,20260913,raw,9,terminal_H,1500,0.006794787574901465,0.0430576807305492
DIRECT_LONG_OD,20260913,raw,9,terminal_H,1512,0.03658745057272248,0.13562949177131733
DIRECT_LONG_OD,20260913,raw,9,terminal_H,1524,0.023178305361283298,0.11512166463029147
DIRECT_LONG_OD,20260913,raw,9,terminal_H,1536,0.016118758290692845,0.08933086997014471
DIRECT_LONG_OD,20260913,raw,9,terminal_H,1548,0.015426211165970117,0.08855132969101595
DIRECT_LONG_OD,20260913,raw,9,path_1_to_H,1392,0.008545125418886636,0.041366990272128
DIRECT_LONG_OD,20260913,raw,9,path_1_to_H,1404,0.0036792165373623967,0.03495332190461487
DIRECT_LONG_OD,20260913,raw,9,path_1_to_H,1416,0.002597804303381718,0.03018228380559565
DIRECT_LONG_OD,20260913,raw,9,path_1_to_H,1428,0.005560281765765913,0.03778612570167458
DIRECT_LONG_OD,20260913,raw,9,path_1_to_H,1440,0.0034932513614022685,0.033138080532718425
DIRECT_LONG_OD,20260913,raw,9,path_1_to_H,1452,0.004030692310365299,0.03703263666849428
DIRECT_LONG_OD,20260913,raw,9,path_1_to_H,1464,0.053846818370646414,0.1649439850681981
DIRECT_LONG_OD,20260913,raw,9,path_1_to_H,1476,0.005477889124412452,0.046283814918224565
DIRECT_LONG_OD,20260913,raw,9,path_1_to_H,1488,0.006184661324173811,0.03269633851792532
DIRECT_LONG_OD,20260913,raw,9,path_1_to_H,1500,0.005819809466371757,0.034773798615464736
DIRECT_LONG_OD,20260913,raw,9,path_1_to_H,1512,0.051343652712364525,0.15758960514660394
DIRECT_LONG_OD,20260913,raw,9,path_1_to_H,1524,0.026912128650163743,0.10077612650309656
DIRECT_LONG_OD,20260913,raw,9,path_1_to_H,1536,0.012371149297170805,0.07625710876225235
DIRECT_LONG_OD,20260913,raw,9,path_1_to_H,1548,0.021164227790328345,0.09474970888069212
DIRECT_LONG_OD,20260913,raw,12,terminal_H,1392,0.011371877222402595,0.054979244312800636
DIRECT_LONG_OD,20260913,raw,12,terminal_H,1404,0.0037218774684363836,0.03873719683260953
DIRECT_LONG_OD,20260913,raw,12,terminal_H,1416,0.004849835720918575,0.048337773795911664
DIRECT_LONG_OD,20260913,raw,12,terminal_H,1428,0.00440280977590237,0.0420533172391482
DIRECT_LONG_OD,20260913,raw,12,terminal_H,1440,0.006399403661819721,0.0521039255757668
DIRECT_LONG_OD,20260913,raw,12,terminal_H,1452,0.003238230351735007,0.04029561619570648
DIRECT_LONG_OD,20260913,raw,12,terminal_H,1464,0.04023897956552831,0.14740469003421658
DIRECT_LONG_OD,20260913,raw,12,terminal_H,1476,0.011468750990449531,0.06728116748701062
DIRECT_LONG_OD,20260913,raw,12,terminal_H,1488,0.014245934053887955,0.06203270167599178
DIRECT_LONG_OD,20260913,raw,12,terminal_H,1500,0.008158275617933409,0.04844234495185612
DIRECT_LONG_OD,20260913,raw,12,terminal_H,1512,0.03203980319722861,0.12928798053953372
DIRECT_LONG_OD,20260913,raw,12,terminal_H,1524,0.03221058949911518,0.1302993630430005
DIRECT_LONG_OD,20260913,raw,12,terminal_H,1536,0.020143922131090314,0.09887326193692966
DIRECT_LONG_OD,20260913,raw,12,terminal_H,1548,0.02018715734292941,0.10081343552187635
DIRECT_LONG_OD,20260913,raw,12,path_1_to_H,1392,0.008904829393753045,0.04370199343896467
DIRECT_LONG_OD,20260913,raw,12,path_1_to_H,1404,0.004381620985250429,0.03713078174296243
DIRECT_LONG_OD,20260913,raw,12,path_1_to_H,1416,0.0030206000608730263,0.03384879972706778
DIRECT_LONG_OD,20260913,raw,12,path_1_to_H,1428,0.005425335320223904,0.0392835011644109
DIRECT_LONG_OD,20260913,raw,12,path_1_to_H,1440,0.0040142155408190066,0.036887323044273106
DIRECT_LONG_OD,20260913,raw,12,path_1_to_H,1452,0.003894669613690545,0.037753228128278735
DIRECT_LONG_OD,20260913,raw,12,path_1_to_H,1464,0.05174386243530578,0.16254033311599358
DIRECT_LONG_OD,20260913,raw,12,path_1_to_H,1476,0.00648869605095579,0.0504222639016591
DIRECT_LONG_OD,20260913,raw,12,path_1_to_H,1488,0.007525490642381166,0.03888341516112356
DIRECT_LONG_OD,20260913,raw,12,path_1_to_H,1500,0.006235474989795891,0.037517163462555
DIRECT_LONG_OD,20260913,raw,12,path_1_to_H,1512,0.04634297427562256,0.15023344637233424
DIRECT_LONG_OD,20260913,raw,12,path_1_to_H,1524,0.027753942080310623,0.10630567636340857
DIRECT_LONG_OD,20260913,raw,12,path_1_to_H,1536,0.014194261544930926,0.08058766597409196
DIRECT_LONG_OD,20260913,raw,12,path_1_to_H,1548,0.02091711362412298,0.09626790844380043
DIRECT_LONG_OD,20260914,raw,3,terminal_H,1392,0.008739186129394793,0.042665261044458024
DIRECT_LONG_OD,20260914,raw,3,terminal_H,1404,0.005921277066069952,0.037971257348968224
DIRECT_LONG_OD,20260914,raw,3,terminal_H,1416,0.0016477287746931243,0.025408039332595018
DIRECT_LONG_OD,20260914,raw,3,terminal_H,1428,0.005987013761939435,0.03815065855028065
DIRECT_LONG_OD,20260914,raw,3,terminal_H,1440,0.002516568568887926,0.03350850691254229
DIRECT_LONG_OD,20260914,raw,3,terminal_H,1452,0.0035683588699679174,0.04123891161389607
DIRECT_LONG_OD,20260914,raw,3,terminal_H,1464,0.05302630317309751,0.16154182616163532
DIRECT_LONG_OD,20260914,raw,3,terminal_H,1476,0.003675492364628339,0.03917874273846709
DIRECT_LONG_OD,20260914,raw,3,terminal_H,1488,0.007129498262600272,0.035648992887766906
DIRECT_LONG_OD,20260914,raw,3,terminal_H,1500,0.007012266234699699,0.03563109245214781
DIRECT_LONG_OD,20260914,raw,3,terminal_H,1512,0.058250735325215054,0.17432213865831728
DIRECT_LONG_OD,20260914,raw,3,terminal_H,1524,0.00839513085191511,0.07104749171928482
DIRECT_LONG_OD,20260914,raw,3,terminal_H,1536,0.010265156221813575,0.07063208855963736
DIRECT_LONG_OD,20260914,raw,3,terminal_H,1548,0.014723846632630017,0.08448705781827977
DIRECT_LONG_OD,20260914,raw,3,path_1_to_H,1392,0.009536840097668843,0.04459345439177317
DIRECT_LONG_OD,20260914,raw,3,path_1_to_H,1404,0.0037239582349251005,0.032778951231854134
DIRECT_LONG_OD,20260914,raw,3,path_1_to_H,1416,0.0021767161606692817,0.025909037182149902
DIRECT_LONG_OD,20260914,raw,3,path_1_to_H,1428,0.004582509734108955,0.03051698692003618
DIRECT_LONG_OD,20260914,raw,3,path_1_to_H,1440,0.002836772803373673,0.028811569835525006
DIRECT_LONG_OD,20260914,raw,3,path_1_to_H,1452,0.0035492122603597103,0.03742625005532649
DIRECT_LONG_OD,20260914,raw,3,path_1_to_H,1464,0.054126166607951,0.165233434488473
DIRECT_LONG_OD,20260914,raw,3,path_1_to_H,1476,0.0032965516326713255,0.03311469356001136
DIRECT_LONG_OD,20260914,raw,3,path_1_to_H,1488,0.0062424723430493274,0.03241662080884756
DIRECT_LONG_OD,20260914,raw,3,path_1_to_H,1500,0.00654268678700176,0.03131602112288502
DIRECT_LONG_OD,20260914,raw,3,path_1_to_H,1512,0.042725449933051655,0.130993214254488
DIRECT_LONG_OD,20260914,raw,3,path_1_to_H,1524,0.008365148202440812,0.06280168932378398
DIRECT_LONG_OD,20260914,raw,3,path_1_to_H,1536,0.01109944095631957,0.07181524379540474
DIRECT_LONG_OD,20260914,raw,3,path_1_to_H,1548,0.036083962334679004,0.12491860033500636
DIRECT_LONG_OD,20260914,raw,6,terminal_H,1392,0.009189550312147741,0.04997306424603184
DIRECT_LONG_OD,20260914,raw,6,terminal_H,1404,0.0038016912597986213,0.03683907029795757
DIRECT_LONG_OD,20260914,raw,6,terminal_H,1416,0.0023055421499501034,0.02841539601184195
DIRECT_LONG_OD,20260914,raw,6,terminal_H,1428,0.005536512108229515,0.037068739911086265
DIRECT_LONG_OD,20260914,raw,6,terminal_H,1440,0.0035263637874923958,0.034305267353722066
DIRECT_LONG_OD,20260914,raw,6,terminal_H,1452,0.004501275772079004,0.04450500318822874
DIRECT_LONG_OD,20260914,raw,6,terminal_H,1464,0.049471958471884764,0.16179535183552865
DIRECT_LONG_OD,20260914,raw,6,terminal_H,1476,0.006618650849434826,0.05019318916311022
DIRECT_LONG_OD,20260914,raw,6,terminal_H,1488,0.004655844524805766,0.032187652619296306
DIRECT_LONG_OD,20260914,raw,6,terminal_H,1500,0.004595661947806127,0.0355586713519667
DIRECT_LONG_OD,20260914,raw,6,terminal_H,1512,0.06524762298879115,0.19325305498101938
DIRECT_LONG_OD,20260914,raw,6,terminal_H,1524,0.020446092093676822,0.08899231125132329
DIRECT_LONG_OD,20260914,raw,6,terminal_H,1536,0.010375279127482354,0.07141478835255839
DIRECT_LONG_OD,20260914,raw,6,terminal_H,1548,0.016174297957949144,0.08533465679835486
DIRECT_LONG_OD,20260914,raw,6,path_1_to_H,1392,0.009897973745385981,0.04705509067494969
DIRECT_LONG_OD,20260914,raw,6,path_1_to_H,1404,0.003720809642623629,0.03469357338976062
DIRECT_LONG_OD,20260914,raw,6,path_1_to_H,1416,0.0021081971701545597,0.026614957164186336
DIRECT_LONG_OD,20260914,raw,6,path_1_to_H,1428,0.005057026041237571,0.03417495838779635
DIRECT_LONG_OD,20260914,raw,6,path_1_to_H,1440,0.003219573577094922,0.031815867533203514
DIRECT_LONG_OD,20260914,raw,6,path_1_to_H,1452,0.0038112672315553406,0.04024996013144229
DIRECT_LONG_OD,20260914,raw,6,path_1_to_H,1464,0.05341575554304491,0.16464230282158523
