stage,candidate,reference,horizon,target_scope,postprocess,origin,mse_gain,mae_gain
DEV_EVAL,O_LONG_D24,O_LONG,3,terminal_H,raw,1536,-0.00039947521961829994,-0.003434425735113714
DEV_EVAL,O_LONG_D24,O_LONG,3,terminal_H,raw,1548,0.0014332649517454993,0.003862454514374621
DEV_EVAL,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1392,0.0002183404004198849,0.0010651836102917622
DEV_EVAL,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1404,0.00030223281463997054,0.0029546983979452596
DEV_EVAL,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1416,0.00013636431052454568,0.0018449822845226756
DEV_EVAL,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1428,6.2600246342459085e-06,0.001500662298489117
DEV_EVAL,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1440,0.00019257958702592701,0.0012533512191203948
DEV_EVAL,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1452,0.0002845995696695671,0.003428360242440539
DEV_EVAL,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1464,-0.0012035407013443037,-0.002162607774663885
DEV_EVAL,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1476,0.0015858093992636127,0.007283440910693806
DEV_EVAL,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1488,0.00015367244681408027,-0.001284392998810981
DEV_EVAL,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1500,0.00048374687037839643,0.001688045041597141
DEV_EVAL,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1512,0.0003820178714179556,0.0012683148768472725
DEV_EVAL,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1524,0.0006011917935142068,0.0015201745311775364
DEV_EVAL,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1536,-0.00017117005964224367,-0.002015050906590372
DEV_EVAL,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1548,0.0010376240492531031,0.002750928198640732
DEV_EVAL,O_LONG_D24,O_LONG,6,terminal_H,raw,1392,0.0002673954650771394,0.0007797610793430742
DEV_EVAL,O_LONG_D24,O_LONG,6,terminal_H,raw,1404,0.00040083150947246274,0.002456546707052749
DEV_EVAL,O_LONG_D24,O_LONG,6,terminal_H,raw,1416,0.0001658155687817178,0.0002914886404173725
DEV_EVAL,O_LONG_D24,O_LONG,6,terminal_H,raw,1428,0.00021227484528834616,0.001754448569378793
DEV_EVAL,O_LONG_D24,O_LONG,6,terminal_H,raw,1440,0.0002583259702686776,0.0011871735998214108
DEV_EVAL,O_LONG_D24,O_LONG,6,terminal_H,raw,1452,9.468829597952008e-05,0.0017763142616566668
DEV_EVAL,O_LONG_D24,O_LONG,6,terminal_H,raw,1464,-0.00020472348515856664,-0.0003658695259317191
DEV_EVAL,O_LONG_D24,O_LONG,6,terminal_H,raw,1476,0.0068753565648698315,0.02162443583002304
DEV_EVAL,O_LONG_D24,O_LONG,6,terminal_H,raw,1488,-0.00040780277773552135,-0.00236130283718051
DEV_EVAL,O_LONG_D24,O_LONG,6,terminal_H,raw,1500,0.00042305629798890335,0.001009398972235151
DEV_EVAL,O_LONG_D24,O_LONG,6,terminal_H,raw,1512,-9.580090422125101e-05,6.684619664953e-05
DEV_EVAL,O_LONG_D24,O_LONG,6,terminal_H,raw,1524,0.0007009034411807255,0.0024119726501997474
DEV_EVAL,O_LONG_D24,O_LONG,6,terminal_H,raw,1536,0.000821549117584774,0.004556784847702607
DEV_EVAL,O_LONG_D24,O_LONG,6,terminal_H,raw,1548,0.0020237642524473685,0.00894085659214033
DEV_EVAL,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1392,0.00023870054966195148,0.0011808016177329446
DEV_EVAL,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1404,0.00031951658015942787,0.002484832020133495
DEV_EVAL,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1416,0.00015504133401032666,0.0014684802433533105
DEV_EVAL,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1428,8.613552155606144e-05,0.0015863999438065852
DEV_EVAL,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1440,0.0001976969245376226,0.0010961766194510585
DEV_EVAL,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1452,0.00022606694485137683,0.0027376755110602785
DEV_EVAL,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1464,-0.0007536272339203325,-0.0012688866471417652
DEV_EVAL,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1476,0.003722103833159887,0.013426120040262352
DEV_EVAL,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1488,-7.947454121690523e-05,-0.0018696821897438817
DEV_EVAL,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1500,0.000557341510073855,0.0016370617307667164
DEV_EVAL,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1512,0.00023852677034725593,0.0007325379448250138
DEV_EVAL,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1524,0.0003581519152937085,0.0014172391852798009
DEV_EVAL,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1536,4.075778214554441e-05,-0.00013795945397681328
DEV_EVAL,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1548,0.0017950209471611974,0.006057890399339603
DEV_EVAL,O_LONG_D24,O_LONG,9,terminal_H,raw,1392,0.00013109693713761803,0.0007477622394223502
DEV_EVAL,O_LONG_D24,O_LONG,9,terminal_H,raw,1404,-0.00010486081877938729,-0.00044861403022460554
DEV_EVAL,O_LONG_D24,O_LONG,9,terminal_H,raw,1416,0.00014532298902468453,0.0009898149766174023
DEV_EVAL,O_LONG_D24,O_LONG,9,terminal_H,raw,1428,-2.323846935847139e-06,-7.257783552746339e-05
DEV_EVAL,O_LONG_D24,O_LONG,9,terminal_H,raw,1440,2.796052562069519e-05,-0.00022650913258767086
DEV_EVAL,O_LONG_D24,O_LONG,9,terminal_H,raw,1452,0.0002742819892753479,0.0009118052728516678
DEV_EVAL,O_LONG_D24,O_LONG,9,terminal_H,raw,1464,0.0006530776997434051,0.0015462890487541597
DEV_EVAL,O_LONG_D24,O_LONG,9,terminal_H,raw,1476,0.010654115684772855,0.02595336759306524
DEV_EVAL,O_LONG_D24,O_LONG,9,terminal_H,raw,1488,-8.734767204421084e-05,-0.0002040448274551028
DEV_EVAL,O_LONG_D24,O_LONG,9,terminal_H,raw,1500,-3.1908201574581144e-05,-0.0003312782927251212
DEV_EVAL,O_LONG_D24,O_LONG,9,terminal_H,raw,1512,-0.00021525986843989753,-0.0002547366954180537
DEV_EVAL,O_LONG_D24,O_LONG,9,terminal_H,raw,1524,0.0006099792838934611,0.0014556302520026155
DEV_EVAL,O_LONG_D24,O_LONG,9,terminal_H,raw,1536,0.0007308211593133013,0.0022052461224728427
DEV_EVAL,O_LONG_D24,O_LONG,9,terminal_H,raw,1548,3.064809311672539e-05,0.0004077056518220524
DEV_EVAL,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1392,0.00013633554791629042,0.001031733012835229
DEV_EVAL,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1404,0.0002439991643729798,0.001817138478571915
DEV_EVAL,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1416,0.0001296146707486549,0.001248007101908388
DEV_EVAL,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1428,6.888182303549691e-05,0.001225014671845788
DEV_EVAL,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1440,0.00016251135741063356,0.0007875437192613459
DEV_EVAL,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1452,0.00022089113988554328,0.002239052607539686
DEV_EVAL,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1464,-0.0004183086898056197,-0.0006457170237482225
DEV_EVAL,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1476,0.005565795783917376,0.016965605832697527
DEV_EVAL,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1488,-0.00012441048910003465,-0.0016719064011056735
DEV_EVAL,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1500,0.00037746518203525076,0.0009645549117605047
DEV_EVAL,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1512,0.00019929975153236377,0.0006238767214882217
DEV_EVAL,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1524,0.0004920048391779267,0.0015014269310711426
DEV_EVAL,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1536,0.00028837665975691725,0.0007016561178956083
DEV_EVAL,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1548,0.0013579756628502573,0.004598683734123653
DEV_EVAL,O_LONG_D24,O_LONG,12,terminal_H,raw,1392,-0.00017239643677581626,-0.00031443894263822984
DEV_EVAL,O_LONG_D24,O_LONG,12,terminal_H,raw,1404,0.0002300782647407012,0.0010553439785065696
DEV_EVAL,O_LONG_D24,O_LONG,12,terminal_H,raw,1416,4.4659075872659427e-05,-0.0003607415741145626
DEV_EVAL,O_LONG_D24,O_LONG,12,terminal_H,raw,1428,0.00023745082864350952,0.0012319346856036726
DEV_EVAL,O_LONG_D24,O_LONG,12,terminal_H,raw,1440,4.317447306650175e-06,-4.616218338333124e-05
DEV_EVAL,O_LONG_D24,O_LONG,12,terminal_H,raw,1452,0.0001285399013951559,0.001084248868095457
DEV_EVAL,O_LONG_D24,O_LONG,12,terminal_H,raw,1464,0.0007680360947741853,0.0015051897143249441
DEV_EVAL,O_LONG_D24,O_LONG,12,terminal_H,raw,1476,0.009170260975004901,0.021084063842676536
DEV_EVAL,O_LONG_D24,O_LONG,12,terminal_H,raw,1488,-9.634818113096096e-05,-5.0264686976631457e-05
DEV_EVAL,O_LONG_D24,O_LONG,12,terminal_H,raw,1500,0.00026125036532396003,0.0007374723969901908
DEV_EVAL,O_LONG_D24,O_LONG,12,terminal_H,raw,1512,0.00024322637071213726,0.0002479796430376949
DEV_EVAL,O_LONG_D24,O_LONG,12,terminal_H,raw,1524,-0.0013497256106097452,-0.0028905493407782004
DEV_EVAL,O_LONG_D24,O_LONG,12,terminal_H,raw,1536,0.0011178885104754083,0.0017391137593585082
DEV_EVAL,O_LONG_D24,O_LONG,12,terminal_H,raw,1548,0.0003470617423815643,0.0009267634452786704
DEV_EVAL,O_LONG_D24,O_LONG,12,path_1_to_H,raw,1392,0.00015930284221493733,0.0012395841417092194
DEV_EVAL,O_LONG_D24,O_LONG,12,path_1_to_H,raw,1404,0.00024604527132178814,0.0015957968025053888
DEV_EVAL,O_LONG_D24,O_LONG,12,path_1_to_H,raw,1416,0.00010005369998155472,0.0009209658881646902
DEV_EVAL,O_LONG_D24,O_LONG,12,path_1_to_H,raw,1428,9.504312628903957e-05,0.0011734240148632024
DEV_EVAL,O_LONG_D24,O_LONG,12,path_1_to_H,raw,1440,0.0001443315875654549,0.0007378320809983904
DEV_EVAL,O_LONG_D24,O_LONG,12,path_1_to_H,raw,1452,0.0001902623506760384,0.0019133002371374162
DEV_EVAL,O_LONG_D24,O_LONG,12,path_1_to_H,raw,1464,-6.961453383567829e-05,7.899622946777925e-05
DEV_EVAL,O_LONG_D24,O_LONG,12,path_1_to_H,raw,1476,0.006896705464650706,0.018995010864782468
DEV_EVAL,O_LONG_D24,O_LONG,12,path_1_to_H,raw,1488,-0.0001670354538383244,-0.001291392843559552
DEV_EVAL,O_LONG_D24,O_LONG,12,path_1_to_H,raw,1500,0.0003324418248716469,0.0008759171547987454
DEV_EVAL,O_LONG_D24,O_LONG,12,path_1_to_H,raw,1512,0.00020869061812126404,0.0006092495638135758
DEV_EVAL,O_LONG_D24,O_LONG,12,path_1_to_H,raw,1524,0.0002428884296192651,0.0009911673085096222
DEV_EVAL,O_LONG_D24,O_LONG,12,path_1_to_H,raw,1536,0.0003975494423862252,0.0008765942783406031
DEV_EVAL,O_LONG_D24,O_LONG,12,path_1_to_H,raw,1548,0.0011175801005687221,0.003655554729006795
DEV_EVAL,OD_LONG,O_LONG_D24,3,terminal_H,raw,1392,-0.0007376155050466011,-0.008364761076308395
DEV_EVAL,OD_LONG,O_LONG_D24,3,terminal_H,raw,1404,0.0005481342422144423,0.0034293935622942465
DEV_EVAL,OD_LONG,O_LONG_D24,3,terminal_H,raw,1416,9.372063181548444e-06,-0.0014240701451444695
DEV_EVAL,OD_LONG,O_LONG_D24,3,terminal_H,raw,1428,0.00014267340625709243,0.0017474931579836348
DEV_EVAL,OD_LONG,O_LONG_D24,3,terminal_H,raw,1440,-0.00020456098650422033,-0.004741362118438288
DEV_EVAL,OD_LONG,O_LONG_D24,3,terminal_H,raw,1452,0.0003307874487176651,0.0026728752291870655
DEV_EVAL,OD_LONG,O_LONG_D24,3,terminal_H,raw,1464,0.0005912470428325235,0.001672771123382936
DEV_EVAL,OD_LONG,O_LONG_D24,3,terminal_H,raw,1476,-0.0007078899624667098,-0.004698610669084208
DEV_EVAL,OD_LONG,O_LONG_D24,3,terminal_H,raw,1488,0.0001178498239685413,-0.0024734209086037496
DEV_EVAL,OD_LONG,O_LONG_D24,3,terminal_H,raw,1500,0.0013171334700917818,0.010458771782308012
DEV_EVAL,OD_LONG,O_LONG_D24,3,terminal_H,raw,1512,-0.003054802388815544,-0.004919231961169394
DEV_EVAL,OD_LONG,O_LONG_D24,3,terminal_H,raw,1524,-0.0005307602867059577,-0.003194020169152465
DEV_EVAL,OD_LONG,O_LONG_D24,3,terminal_H,raw,1536,0.00022746995545704286,0.0012391620034642294
DEV_EVAL,OD_LONG,O_LONG_D24,3,terminal_H,raw,1548,0.0007839637392381869,0.0023591059083130027
DEV_EVAL,OD_LONG,O_LONG_D24,3,path_1_to_H,raw,1392,-0.0005258174731402775,-0.005867979587585416
DEV_EVAL,OD_LONG,O_LONG_D24,3,path_1_to_H,raw,1404,0.0002555075937028293,0.0027138196076852035
DEV_EVAL,OD_LONG,O_LONG_D24,3,path_1_to_H,raw,1416,-7.841522421550716e-05,-0.0006387216598257436
DEV_EVAL,OD_LONG,O_LONG_D24,3,path_1_to_H,raw,1428,-4.160335358893951e-06,0.0005280551013541639
DEV_EVAL,OD_LONG,O_LONG_D24,3,path_1_to_H,raw,1440,-1.757998855267614e-06,-0.0021438864986983645
DEV_EVAL,OD_LONG,O_LONG_D24,3,path_1_to_H,raw,1452,0.0004593694445361639,0.0028289852813258216
DEV_EVAL,OD_LONG,O_LONG_D24,3,path_1_to_H,raw,1464,0.000758317808821326,0.0014670128847378398
DEV_EVAL,OD_LONG,O_LONG_D24,3,path_1_to_H,raw,1476,-0.0003345641950414791,-0.0025299509559471678
DEV_EVAL,OD_LONG,O_LONG_D24,3,path_1_to_H,raw,1488,3.098766225474191e-05,-0.0029904223814569498
DEV_EVAL,OD_LONG,O_LONG_D24,3,path_1_to_H,raw,1500,0.0008039257703375777,0.007136163907952173
DEV_EVAL,OD_LONG,O_LONG_D24,3,path_1_to_H,raw,1512,-0.0011093817989288244,-0.0017142768650930094
DEV_EVAL,OD_LONG,O_LONG_D24,3,path_1_to_H,raw,1524,0.00010894755572043432,1.8539800621890846e-05
DEV_EVAL,OD_LONG,O_LONG_D24,3,path_1_to_H,raw,1536,0.00022938358918549984,0.0013065469368876907
DEV_EVAL,OD_LONG,O_LONG_D24,3,path_1_to_H,raw,1548,0.000384452878387511,0.0010071931653471225
DEV_EVAL,OD_LONG,O_LONG_D24,6,terminal_H,raw,1392,-0.0005864130769826672,-0.006962563938264543
DEV_EVAL,OD_LONG,O_LONG_D24,6,terminal_H,raw,1404,0.0019697443744426013,0.011643283367067004
DEV_EVAL,OD_LONG,O_LONG_D24,6,terminal_H,raw,1416,-0.00012675340482929746,-0.0015313690617572587
DEV_EVAL,OD_LONG,O_LONG_D24,6,terminal_H,raw,1428,0.0005463832647954467,0.004181177513495337
DEV_EVAL,OD_LONG,O_LONG_D24,6,terminal_H,raw,1440,-0.00039670082352573,-0.006271663196089833
DEV_EVAL,OD_LONG,O_LONG_D24,6,terminal_H,raw,1452,0.00024082824195197522,0.002922449395778449
DEV_EVAL,OD_LONG,O_LONG_D24,6,terminal_H,raw,1464,0.006813447080911004,0.015120473186053886
DEV_EVAL,OD_LONG,O_LONG_D24,6,terminal_H,raw,1476,0.0005053994410726129,0.0024011738746731936
DEV_EVAL,OD_LONG,O_LONG_D24,6,terminal_H,raw,1488,0.002589358453986213,0.02039176105039571
DEV_EVAL,OD_LONG,O_LONG_D24,6,terminal_H,raw,1500,0.005524241648206957,0.02937542934040453
DEV_EVAL,OD_LONG,O_LONG_D24,6,terminal_H,raw,1512,-0.006866854782224345,-0.012081264459574904
DEV_EVAL,OD_LONG,O_LONG_D24,6,terminal_H,raw,1524,-0.004030712837334083,-0.011372807630062315
DEV_EVAL,OD_LONG,O_LONG_D24,6,terminal_H,raw,1536,-0.0009138253454386525,-0.004061855498587522
DEV_EVAL,OD_LONG,O_LONG_D24,6,terminal_H,raw,1548,0.00013316333307293815,-8.25190864910102e-05
DEV_EVAL,OD_LONG,O_LONG_D24,6,path_1_to_H,raw,1392,-0.0005107741727145358,-0.005858932746247121
DEV_EVAL,OD_LONG,O_LONG_D24,6,path_1_to_H,raw,1404,0.0007082564217060217,0.005121563731837088
DEV_EVAL,OD_LONG,O_LONG_D24,6,path_1_to_H,raw,1416,-0.00010065634398554597,-0.0015075987127097267
DEV_EVAL,OD_LONG,O_LONG_D24,6,path_1_to_H,raw,1428,0.00014957820795913956,0.0017391137755979756
DEV_EVAL,OD_LONG,O_LONG_D24,6,path_1_to_H,raw,1440,-0.00023212194157099143,-0.004363952804402872
DEV_EVAL,OD_LONG,O_LONG_D24,6,path_1_to_H,raw,1452,0.00037574085460429424,0.0029342193273930416
DEV_EVAL,OD_LONG,O_LONG_D24,6,path_1_to_H,raw,1464,0.003444816540369803,0.007125656739262349
DEV_EVAL,OD_LONG,O_LONG_D24,6,path_1_to_H,raw,1476,-8.060164095016738e-05,-0.0014591527755921754
DEV_EVAL,OD_LONG,O_LONG_D24,6,path_1_to_H,raw,1488,0.0009649108742576139,0.006632530233900359
DEV_EVAL,OD_LONG,O_LONG_D24,6,path_1_to_H,raw,1500,0.0023838676321119526,0.015289315753871392
DEV_EVAL,OD_LONG,O_LONG_D24,6,path_1_to_H,raw,1512,-0.0033168916554412054,-0.005518618054463695
DEV_EVAL,OD_LONG,O_LONG_D24,6,path_1_to_H,raw,1524,-0.004416110326858844,-0.0073283109438041305
DEV_EVAL,OD_LONG,O_LONG_D24,6,path_1_to_H,raw,1536,-0.00010086502462130843,-0.00014741252558222136
DEV_EVAL,OD_LONG,O_LONG_D24,6,path_1_to_H,raw,1548,0.00030334930651880693,0.0009299186232754059
DEV_EVAL,OD_LONG,O_LONG_D24,9,terminal_H,raw,1392,0.0008512518271979588,0.004121065659938915
DEV_EVAL,OD_LONG,O_LONG_D24,9,terminal_H,raw,1404,-0.0001881981931818959,-0.001947789857204721
DEV_EVAL,OD_LONG,O_LONG_D24,9,terminal_H,raw,1416,-7.812966768662967e-05,0.0005364423514246282
DEV_EVAL,OD_LONG,O_LONG_D24,9,terminal_H,raw,1428,-0.00017570661507858705,-0.0007351366236633572
DEV_EVAL,OD_LONG,O_LONG_D24,9,terminal_H,raw,1440,0.00028907922010406245,0.002915823856247261
DEV_EVAL,OD_LONG,O_LONG_D24,9,terminal_H,raw,1452,6.96001114055054e-05,-0.001232446934642366
DEV_EVAL,OD_LONG,O_LONG_D24,9,terminal_H,raw,1464,0.006883140595956738,0.015309751320507235
DEV_EVAL,OD_LONG,O_LONG_D24,9,terminal_H,raw,1476,-0.0004361112500044129,-0.001217993003745266
DEV_EVAL,OD_LONG,O_LONG_D24,9,terminal_H,raw,1488,0.0042923739738907575,0.021034013794002694
DEV_EVAL,OD_LONG,O_LONG_D24,9,terminal_H,raw,1500,0.005448815527620744,0.024911747453139968
DEV_EVAL,OD_LONG,O_LONG_D24,9,terminal_H,raw,1512,-0.005497659368335826,-0.014766065984698507
DEV_EVAL,OD_LONG,O_LONG_D24,9,terminal_H,raw,1524,-0.004330806363442053,-0.012934854391162444
DEV_EVAL,OD_LONG,O_LONG_D24,9,terminal_H,raw,1536,-0.0007368404414683236,-0.002675426088097499
DEV_EVAL,OD_LONG,O_LONG_D24,9,terminal_H,raw,1548,-0.0008788933811663631,-0.003132727345765945
DEV_EVAL,OD_LONG,O_LONG_D24,9,path_1_to_H,raw,1392,-0.00038852104094740477,-0.005051232911955068
DEV_EVAL,OD_LONG,O_LONG_D24,9,path_1_to_H,raw,1404,0.0004813474746589232,0.0033965281319709895
DEV_EVAL,OD_LONG,O_LONG_D24,9,path_1_to_H,raw,1416,-0.00015144482331000644,-0.0011406859818398236
DEV_EVAL,OD_LONG,O_LONG_D24,9,path_1_to_H,raw,1428,7.370209028657916e-05,0.0012072392626331383
DEV_EVAL,OD_LONG,O_LONG_D24,9,path_1_to_H,raw,1440,-0.00013861417141814214,-0.002853775601701446
DEV_EVAL,OD_LONG,O_LONG_D24,9,path_1_to_H,raw,1452,0.0003122531629724356,0.0021690909345766507
DEV_EVAL,OD_LONG,O_LONG_D24,9,path_1_to_H,raw,1464,0.0043709814001985986,0.009353736216388213
DEV_EVAL,OD_LONG,O_LONG_D24,9,path_1_to_H,raw,1476,-0.00014712906293518516,-0.0015785673617807498
DEV_EVAL,OD_LONG,O_LONG_D24,9,path_1_to_H,raw,1488,0.0018559756259383395,0.011200388645643225
DEV_EVAL,OD_LONG,O_LONG_D24,9,path_1_to_H,raw,1500,0.003175744797654138,0.017990059801233922
DEV_EVAL,OD_LONG,O_LONG_D24,9,path_1_to_H,raw,1512,-0.004407140266665726,-0.008125539068176747
DEV_EVAL,OD_LONG,O_LONG_D24,9,path_1_to_H,raw,1524,-0.004314360124243792,-0.00896118430415725
DEV_EVAL,OD_LONG,O_LONG_D24,9,path_1_to_H,raw,1536,-0.00029387875712509913,-0.0010441898622426031
DEV_EVAL,OD_LONG,O_LONG_D24,9,path_1_to_H,raw,1548,0.00013660934334014602,0.0004575365443775774
DEV_EVAL,OD_LONG,O_LONG_D24,12,terminal_H,raw,1392,0.0006411386354247515,0.004753178421018184
DEV_EVAL,OD_LONG,O_LONG_D24,12,terminal_H,raw,1404,-5.072424134515548e-05,-0.0021528641291014682
DEV_EVAL,OD_LONG,O_LONG_D24,12,terminal_H,raw,1416,0.0003500375481394899,0.0029844717826443936
DEV_EVAL,OD_LONG,O_LONG_D24,12,terminal_H,raw,1428,3.746892376901997e-05,-1.4517714674746102e-05
DEV_EVAL,OD_LONG,O_LONG_D24,12,terminal_H,raw,1440,0.0007208641613682977,0.004347889180867631
DEV_EVAL,OD_LONG,O_LONG_D24,12,terminal_H,raw,1452,-0.00011022246691110828,-0.0022932341297355356
DEV_EVAL,OD_LONG,O_LONG_D24,12,terminal_H,raw,1464,0.004908710805204349,0.009360373797867529
DEV_EVAL,OD_LONG,O_LONG_D24,12,terminal_H,raw,1476,-0.0011559967790482058,-0.001775713366331016
DEV_EVAL,OD_LONG,O_LONG_D24,12,terminal_H,raw,1488,0.006061957939905152,0.022871674806310034
DEV_EVAL,OD_LONG,O_LONG_D24,12,terminal_H,raw,1500,0.006165695532336024,0.025263848566713622
DEV_EVAL,OD_LONG,O_LONG_D24,12,terminal_H,raw,1512,-0.0032748896360349777,-0.009749373266739853
DEV_EVAL,OD_LONG,O_LONG_D24,12,terminal_H,raw,1524,-0.006567496641601795,-0.014254130804302679
DEV_EVAL,OD_LONG,O_LONG_D24,12,terminal_H,raw,1536,-0.0010520965229960078,-0.002437323818804431
DEV_EVAL,OD_LONG,O_LONG_D24,12,terminal_H,raw,1548,-0.001432414387396095,-0.004465182050362466
DEV_EVAL,OD_LONG,O_LONG_D24,12,path_1_to_H,raw,1392,-0.00021591613878906786,-0.0028488568812138062
DEV_EVAL,OD_LONG,O_LONG_D24,12,path_1_to_H,raw,1404,0.000328702506712296,0.0019543179925201343
DEV_EVAL,OD_LONG,O_LONG_D24,12,path_1_to_H,raw,1416,-7.344523204057984e-05,-0.00030480904826737405
DEV_EVAL,OD_LONG,O_LONG_D24,12,path_1_to_H,raw,1428,5.698035867519211e-05,0.0009256373859211426
DEV_EVAL,OD_LONG,O_LONG_D24,12,path_1_to_H,raw,1440,7.794919329675364e-05,-0.0009871335782903293
DEV_EVAL,OD_LONG,O_LONG_D24,12,path_1_to_H,raw,1452,0.00019960939201708652,0.0010576853094428542
DEV_EVAL,OD_LONG,O_LONG_D24,12,path_1_to_H,raw,1464,0.004678584077605899,0.009965202458993629
DEV_EVAL,OD_LONG,O_LONG_D24,12,path_1_to_H,raw,1476,-0.00024406600557570665,-0.0013495366544893984
DEV_EVAL,OD_LONG,O_LONG_D24,12,path_1_to_H,raw,1488,0.002809868378104252,0.014145723233783367
DEV_EVAL,OD_LONG,O_LONG_D24,12,path_1_to_H,raw,1500,0.003966666012491614,0.020217432830439717
DEV_EVAL,OD_LONG,O_LONG_D24,12,path_1_to_H,raw,1512,-0.004243067066686772,-0.008960829370919975
DEV_EVAL,OD_LONG,O_LONG_D24,12,path_1_to_H,raw,1524,-0.004796321180877233,-0.010439360444086497
DEV_EVAL,OD_LONG,O_LONG_D24,12,path_1_to_H,raw,1536,-0.0002730077118688534,-0.0005580394901687122
DEV_EVAL,OD_LONG,O_LONG_D24,12,path_1_to_H,raw,1548,-0.00018290601585354156,-0.0007104557597487994
DEV_EVAL,O24_D_LONG,D_LONG,3,terminal_H,raw,1392,0.0006818510377225937,-0.0043807089426829895
DEV_EVAL,O24_D_LONG,D_LONG,3,terminal_H,raw,1404,0.000244638370509346,0.0002048165425782177
DEV_EVAL,O24_D_LONG,D_LONG,3,terminal_H,raw,1416,0.0012764827916905664,0.00649075267096625
DEV_EVAL,O24_D_LONG,D_LONG,3,terminal_H,raw,1428,0.0004362827152724389,0.0005609638911272727
DEV_EVAL,O24_D_LONG,D_LONG,3,terminal_H,raw,1440,0.00026285183731131916,0.0035399786589161222
DEV_EVAL,O24_D_LONG,D_LONG,3,terminal_H,raw,1452,0.0002879844799564581,0.0030770854615390832
DEV_EVAL,O24_D_LONG,D_LONG,3,terminal_H,raw,1464,-0.004418466667834229,-0.005340196156664699
DEV_EVAL,O24_D_LONG,D_LONG,3,terminal_H,raw,1476,-0.0032790087786497353,-0.026283233806255347
DEV_EVAL,O24_D_LONG,D_LONG,3,terminal_H,raw,1488,0.0005167060667672236,0.002432835352921796
DEV_EVAL,O24_D_LONG,D_LONG,3,terminal_H,raw,1500,0.0010319599865850526,0.003728596772387667
DEV_EVAL,O24_D_LONG,D_LONG,3,terminal_H,raw,1512,-0.000558840492199278,-0.0009689378877300512
DEV_EVAL,O24_D_LONG,D_LONG,3,terminal_H,raw,1524,0.0013991957389148388,-8.994064531274331e-05
DEV_EVAL,O24_D_LONG,D_LONG,3,terminal_H,raw,1536,0.0015570299559613384,0.00580349939674736
DEV_EVAL,O24_D_LONG,D_LONG,3,terminal_H,raw,1548,0.006194466531788462,0.016388839686220923
DEV_EVAL,O24_D_LONG,D_LONG,3,path_1_to_H,raw,1392,0.0008508309389907688,-0.0034924872320454175
DEV_EVAL,O24_D_LONG,D_LONG,3,path_1_to_H,raw,1404,0.00016432722740096237,0.00023414233455502342
DEV_EVAL,O24_D_LONG,D_LONG,3,path_1_to_H,raw,1416,0.0010050182217432293,0.003954270509343075
DEV_EVAL,O24_D_LONG,D_LONG,3,path_1_to_H,raw,1428,0.0003759314085451699,-0.00015604767853838686
DEV_EVAL,O24_D_LONG,D_LONG,3,path_1_to_H,raw,1440,0.00024379488022555702,0.00169737238987113
DEV_EVAL,O24_D_LONG,D_LONG,3,path_1_to_H,raw,1452,0.0004518392603874542,0.0031491586365118966
DEV_EVAL,O24_D_LONG,D_LONG,3,path_1_to_H,raw,1464,-0.004152657135093373,-0.00523777008758389
