phase,dataset,series,K,scope,model_A,model_B,panel_start,independent_width,width_reduction,active_ambiguous_windows,components,mixed_sign_components,independent_bounds_provably_exact
initial,beijing,Wanshouxigong,24,fixed_panel,constant,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,24,fixed_panel,logistic,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,full_station,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,full_station,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,full_station,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,logistic,6738,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,logistic,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,logistic,6906,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,logistic,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,logistic,7074,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,logistic,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,logistic,7242,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,logistic,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,logistic,7410,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,logistic,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,logistic,7578,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,logistic,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,logistic,7746,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,logistic,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,logistic,7914,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,logistic,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,logistic,8082,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,logistic,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,logistic,8250,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,logistic,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,logistic,8418,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,logistic,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,logistic,8586,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,constant,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Aotizhongxin,72,fixed_panel,logistic,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,full_station,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,full_station,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,full_station,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,logistic,6738,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,logistic,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,logistic,6906,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,logistic,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,logistic,7074,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,logistic,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,logistic,7242,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,logistic,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,logistic,7410,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,logistic,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,logistic,7578,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,logistic,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,logistic,7746,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,logistic,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,logistic,7914,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,logistic,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,logistic,8082,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,logistic,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,logistic,8250,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,logistic,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,logistic,8418,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,logistic,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,logistic,8586,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,constant,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Changping,72,fixed_panel,logistic,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,full_station,constant,logistic,6570,1.346748065497727e-08,-1.0408340855860844e-17,1,1,0,True
initial,beijing,Dingling,72,full_station,constant,hist_gradient_boosting,6570,2.947766348221359e-05,-1.3010426069826053e-17,1,1,0,True
initial,beijing,Dingling,72,full_station,logistic,hist_gradient_boosting,6570,2.9491130962878972e-05,0.0,1,1,0,True
initial,beijing,Dingling,72,fixed_panel,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,logistic,6738,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,logistic,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,logistic,6906,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,logistic,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,logistic,7074,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,logistic,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,logistic,7242,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,logistic,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,logistic,7410,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,logistic,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,logistic,7578,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,logistic,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,logistic,7746,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,logistic,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,logistic,7914,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,logistic,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,logistic,8082,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,logistic,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,logistic,8250,2.942019743613564e-07,8.673617379884035e-19,1,1,0,True
initial,beijing,Dingling,72,fixed_panel,constant,hist_gradient_boosting,8250,0.0006439501950394,4.445228907190568e-18,1,1,0,True
initial,beijing,Dingling,72,fixed_panel,logistic,hist_gradient_boosting,8250,0.0006442443970138,8.673617379884035e-18,1,1,0,True
initial,beijing,Dingling,72,fixed_panel,constant,logistic,8418,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,logistic,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,logistic,8586,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,constant,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Dingling,72,fixed_panel,logistic,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,full_station,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,full_station,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,full_station,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,logistic,6738,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,logistic,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,logistic,6906,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,logistic,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,logistic,7074,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,logistic,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,logistic,7242,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,logistic,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,logistic,7410,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,logistic,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,logistic,7578,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,logistic,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,logistic,7746,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,logistic,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,logistic,7914,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,logistic,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,logistic,8082,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,logistic,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,logistic,8250,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,logistic,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,logistic,8418,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,logistic,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,logistic,8586,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,constant,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Dongsi,72,fixed_panel,logistic,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,full_station,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,full_station,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,full_station,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,logistic,6738,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,logistic,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,logistic,6906,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,logistic,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,logistic,7074,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,logistic,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,logistic,7242,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,logistic,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,logistic,7410,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,logistic,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,logistic,7578,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,logistic,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,logistic,7746,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,logistic,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,logistic,7914,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,logistic,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,logistic,8082,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,logistic,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,logistic,8250,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,logistic,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,logistic,8418,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,logistic,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,logistic,8586,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,constant,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Guanyuan,72,fixed_panel,logistic,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,full_station,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,full_station,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,full_station,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,logistic,6738,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,logistic,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,logistic,6906,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,logistic,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,logistic,7074,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,logistic,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,logistic,7242,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,logistic,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,logistic,7410,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,logistic,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,logistic,7578,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,logistic,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,logistic,7746,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,logistic,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,logistic,7914,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,logistic,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,logistic,8082,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,logistic,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,logistic,8250,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,logistic,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,logistic,8418,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,logistic,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,logistic,8586,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,constant,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Gucheng,72,fixed_panel,logistic,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,full_station,constant,logistic,6570,0.0030863966126258,0.0001090756279701,43,1,1,False
initial,beijing,Huairou,72,full_station,constant,hist_gradient_boosting,6570,0.0086065244196369,0.0006438459265056,43,1,1,False
initial,beijing,Huairou,72,full_station,logistic,hist_gradient_boosting,6570,0.0072262408830031,0.0021654042641456,43,1,1,False
initial,beijing,Huairou,72,fixed_panel,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,logistic,6738,0.0,0.0,0,0,0,True
