dataset,K,scope,mask,series,origin_start,pair_prepare,pair_solve,joint,pair_total
beijing,72,artificial,iid_30,Gucheng,9061,0.000979799995548,0.00759310001740232,0.0008154999959514,0.008572900012950321
beijing,72,artificial,iid_30,Huairou,14688,0.0020246999920345,0.0466367000190074,0.0008805999968898,0.048661400011041904
beijing,72,artificial,iid_30,Nongzhanguan,12216,0.0012712000025203,0.011310500005492845,0.0008394000178667,0.012581700008013145
beijing,72,artificial,iid_30,Shunyi,8760,0.0017301999905612,0.012764700019033608,0.0012116999860152,0.014494900009594809
beijing,72,artificial,iid_30,Tiantan,9016,0.001209199996083,0.01687380000657856,0.0009845999884418,0.018083000002661557
beijing,72,artificial,iid_30,Wanliu,11604,0.0009232000011252,0.008373100004973802,0.0010650999902281,0.009296300006099002
beijing,72,artificial,iid_30,Wanshouxigong,9539,0.0005285000079311,0.01008229998114972,0.0008601000154157,0.01061079998908082
beijing,72,origin_week,natural,Aotizhongxin,8760,2.5500004994682968e-05,4.050000279676169e-05,0.0005551000067497,6.600000779144466e-05
beijing,72,origin_week,natural,Aotizhongxin,8928,1.999999221879989e-05,3.7200021324679255e-05,0.0004902999935437,5.7200013543479145e-05
beijing,72,origin_week,natural,Aotizhongxin,9096,1.4699995517730711e-05,3.750000905711204e-05,0.000550099997781,5.220000457484275e-05
beijing,72,origin_week,natural,Aotizhongxin,9264,1.9700004486367103e-05,4.090000584255904e-05,0.0006166000093797001,6.0600010328926146e-05
beijing,72,origin_week,natural,Aotizhongxin,9432,1.4899997040629389e-05,3.6299999919719994e-05,0.0003566999948815,5.119999696034938e-05
beijing,72,origin_week,natural,Aotizhongxin,9600,1.3600001693703234e-05,3.540000761859119e-05,0.0003391000063856,4.9000009312294424e-05
beijing,72,origin_week,natural,Aotizhongxin,9768,1.3199998647905886e-05,0.00017260001914105018,0.0004715000104623,0.00018580001778895606
beijing,72,origin_week,natural,Aotizhongxin,9936,1.4399993233382702e-05,3.5600009141489863e-05,0.0003773000062209,5.0000002374872565e-05
beijing,72,origin_week,natural,Aotizhongxin,10104,1.379998866468668e-05,4.430000262800604e-05,0.0009813000069696,5.809999129269272e-05
beijing,72,origin_week,natural,Aotizhongxin,10272,1.5400000847876072e-05,3.6299999919719994e-05,0.000354200004949,5.1700000767596066e-05
beijing,72,origin_week,natural,Aotizhongxin,10440,1.4899997040629389e-05,3.5899996873922646e-05,0.00034009999944810003,5.079999391455203e-05
beijing,72,origin_week,natural,Aotizhongxin,10608,1.3700002455152571e-05,3.770001058001071e-05,0.00048440000682590004,5.140001303516328e-05
beijing,72,origin_week,natural,Aotizhongxin,10776,1.720000000204891e-05,3.5999983083456755e-05,0.0003659000067271,5.3199983085505664e-05
beijing,72,origin_week,natural,Aotizhongxin,10944,1.340000017080456e-05,3.770001058001071e-05,0.0005309999833114,5.110001075081527e-05
beijing,72,origin_week,natural,Aotizhongxin,11112,1.7799990018829703e-05,4.2400002712383866e-05,0.000910200018552,6.019999273121357e-05
beijing,72,origin_week,natural,Aotizhongxin,11280,1.4999997802078724e-05,3.809999907389283e-05,0.0003550999972502,5.3099996875971556e-05
beijing,72,origin_week,natural,Aotizhongxin,11448,2.2500011255033318e-05,3.9799982914701104e-05,0.0004925999965052,6.229999416973442e-05
beijing,72,origin_week,natural,Aotizhongxin,11616,1.4999997802078724e-05,3.759999526664615e-05,0.0003498000005492,5.259999306872487e-05
beijing,72,origin_week,natural,Aotizhongxin,11784,1.8999999156221747e-05,4.220000118948519e-05,0.0006302000110735,6.120000034570694e-05
beijing,72,origin_week,natural,Aotizhongxin,11952,1.4600009308196604e-05,5.679999594576657e-05,0.00043119999463660003,7.140000525396317e-05
beijing,72,origin_week,natural,Aotizhongxin,12120,1.4600009308196604e-05,3.7299992982298136e-05,0.0004339000006437,5.190000229049474e-05
beijing,72,origin_week,natural,Aotizhongxin,12288,1.410000550094992e-05,3.819999983534217e-05,0.0006074999982955,5.230000533629209e-05
beijing,72,origin_week,natural,Aotizhongxin,12456,1.449999399483204e-05,3.870001819450408e-05,0.0004565999988698,5.320001218933612e-05
beijing,72,origin_week,natural,Aotizhongxin,12624,1.3700002455152571e-05,4.430001717992127e-05,0.0006265000120037,5.800001963507384e-05
beijing,72,origin_week,natural,Aotizhongxin,12792,2.059999678749591e-05,3.789999755099416e-05,0.00043680000817389997,5.849999433849007e-05
beijing,72,origin_week,natural,Aotizhongxin,12960,1.3800003216601908e-05,3.929999365936964e-05,0.0003335999936097,5.309999687597155e-05
beijing,72,origin_week,natural,Aotizhongxin,13128,1.2899996363557875e-05,3.7999983760528266e-05,0.0004782999894812,5.089998012408614e-05
beijing,72,origin_week,natural,Aotizhongxin,13296,1.5300000086426735e-05,3.619998460635543e-05,0.0003455999976721,5.1499984692782164e-05
beijing,72,origin_week,natural,Aotizhongxin,13464,1.3199998647905886e-05,0.0002775999892036952,0.0006352000054902,0.0002907999878516011
beijing,72,origin_week,natural,Aotizhongxin,13632,1.85999961104244e-05,3.670000296551734e-05,0.00036780000664290004,5.529999907594174e-05
beijing,72,origin_week,natural,Aotizhongxin,13800,1.3600001693703234e-05,3.5699966247193515e-05,0.0003367999888722,4.929996794089675e-05
beijing,72,origin_week,natural,Aotizhongxin,13968,1.3699987903237345e-05,3.5699980799108744e-05,0.0003387000033397,4.9399968702346087e-05
beijing,72,origin_week,natural,Aotizhongxin,14136,1.2599994079209864e-05,3.860000288113952e-05,0.0007172000041463,5.119999696034938e-05
beijing,72,origin_week,natural,Aotizhongxin,14304,1.4399993233382702e-05,3.579999611247331e-05,0.0003320999967398,5.019998934585601e-05
beijing,72,origin_week,natural,Aotizhongxin,14472,1.8099992303177714e-05,0.00017620000289744582,0.0007056999893391,0.00019429999520062353
beijing,72,origin_week,natural,Aotizhongxin,14640,1.4699995517730711e-05,3.679998917505145e-05,0.0003507000074023,5.1499984692782164e-05
beijing,72,origin_week,natural,Aotizhongxin,14808,1.3800003216601908e-05,3.580001066438854e-05,0.00034079999022640004,4.9600013880990446e-05
beijing,72,origin_week,natural,Aotizhongxin,14976,1.2900010915473104e-05,5.500001134350896e-05,0.0006561000045621,6.790002225898206e-05
beijing,72,origin_week,natural,Aotizhongxin,15144,3.130000550299883e-05,4.6499990276061e-05,0.0009672000160207,7.779999577905983e-05
beijing,72,origin_week,natural,Aotizhongxin,15312,1.959998917300254e-05,0.00014660002489105285,0.0003722999827004,0.0001662000140640554
beijing,72,origin_week,natural,Aotizhongxin,15480,1.470001006964594e-05,3.5299992305226624e-05,0.0003413999947951,5.0000002374872565e-05
beijing,72,origin_week,natural,Aotizhongxin,15648,0.0005286000086925,0.0186666999943553,0.0009821000130613,0.0191953000030478
beijing,72,origin_week,natural,Aotizhongxin,15816,8.060000254772604e-05,4.4899992644786835e-05,0.0009789000032468,0.00012549999519251287
beijing,72,origin_week,natural,Aotizhongxin,15984,0.0004573000042,5.839999357704073e-05,0.0005689999961759,0.0005156999977770408
beijing,72,origin_week,natural,Aotizhongxin,16152,1.85999961104244e-05,3.7300007534213364e-05,0.0003758000093511,5.5900003644637764e-05
beijing,72,origin_week,natural,Aotizhongxin,16320,1.3899989426136017e-05,3.530000685714185e-05,0.0003341999981784,4.919999628327787e-05
beijing,72,origin_week,natural,Aotizhongxin,16488,1.3500000932253895e-05,3.7300007534213364e-05,0.0004794999986187,5.080000846646726e-05
beijing,72,origin_week,natural,Aotizhongxin,16656,1.4200006262399256e-05,3.54999938281253e-05,0.0003402999864191,4.9700000090524554e-05
beijing,72,origin_week,natural,Aotizhongxin,16824,1.340000017080456e-05,4.460000491235405e-05,0.0004846999945583,5.800000508315861e-05
beijing,72,origin_week,natural,Aotizhongxin,16992,7.37000082153827e-05,3.710000601131469e-05,0.0003609999985199,0.00011080001422669739
beijing,72,origin_week,natural,Aotizhongxin,17160,1.4199991710484028e-05,3.5500008380040526e-05,0.00032570000621470003,4.9700000090524554e-05
beijing,72,origin_week,natural,Aotizhongxin,17328,1.3500000932253895e-05,3.37999954354018e-05,0.0003058999864151333,4.7299996367655694e-05
beijing,72,origin_week,natural,Changping,8760,1.9400002202019092e-05,3.709999145939946e-05,0.0003753999917533,5.649999366141856e-05
beijing,72,origin_week,natural,Changping,8928,1.4699995517730711e-05,3.499999002087861e-05,0.0003370000049471,4.9699985538609326e-05
beijing,72,origin_week,natural,Changping,9096,1.3800003216601908e-05,3.46999877365306e-05,0.00032190000638350003,4.849999095313251e-05
beijing,72,origin_week,natural,Changping,9264,1.2600008631125093e-05,3.390001074876636e-05,0.0003170999843858,4.6500019379891455e-05
beijing,72,origin_week,natural,Changping,9432,1.2800010154023768e-05,3.809999907389283e-05,0.00031690001196670004,5.09000092279166e-05
beijing,72,origin_week,natural,Changping,9600,1.3500000932253895e-05,3.470000228844583e-05,0.0003202000079908,4.820000322069973e-05
beijing,72,origin_week,natural,Changping,9768,1.239999255631119e-05,3.460000152699649e-05,0.0003232000017304,4.6999994083307683e-05
beijing,72,origin_week,natural,Changping,9936,1.2899996363557875e-05,3.460000152699649e-05,0.0003585000231395,4.749999789055437e-05
beijing,72,origin_week,natural,Changping,10104,1.3900003978051244e-05,3.500000457279384e-05,0.0003805000014834,4.8900008550845087e-05
beijing,72,origin_week,natural,Changping,10272,1.239999255631119e-05,3.429999924264848e-05,0.00032370000553769997,4.669999179895967e-05
beijing,72,origin_week,natural,Changping,10440,1.3100012438371778e-05,3.800001286435872e-05,0.00031610000587529844,5.11000253027305e-05
beijing,72,origin_week,natural,Changping,10608,1.2599994079209864e-05,3.3899996196851134e-05,0.0003256999916628,4.6499990276061e-05
beijing,72,origin_week,natural,Changping,10776,1.2499993317760529e-05,3.530000685714185e-05,0.0003312000044387,4.780000017490238e-05
beijing,72,origin_week,natural,Changping,10944,1.2499993317760529e-05,3.539999306667596e-05,0.00033280000207,4.789998638443649e-05
beijing,72,origin_week,natural,Changping,11112,0.0002641000028233,0.003423500005737811,0.0003524000057949,0.003687600008561111
beijing,72,origin_week,natural,Changping,11280,1.720000000204891e-05,3.700000524986535e-05,0.0003851999936158,5.420000525191426e-05
beijing,72,origin_week,natural,Changping,11448,1.5199999324977398e-05,3.6299999919719994e-05,0.0003481000021564,5.149999924469739e-05
beijing,72,origin_week,natural,Changping,11616,1.4000004739500582e-05,3.5200006095692515e-05,0.0003351999912409,4.92000108351931e-05
beijing,72,origin_week,natural,Changping,11784,1.309999788645655e-05,3.470000228844583e-05,0.0003215999895473,4.780000017490238e-05
beijing,72,origin_week,natural,Changping,11952,2.0799998310394585e-05,3.5200006095692515e-05,0.0003296000068075,5.60000044060871e-05
beijing,72,origin_week,natural,Changping,12120,0.0004785999917658,0.0180073999945306,0.0004944000102112,0.0184859999862964
beijing,72,origin_week,natural,Changping,12288,0.0002244999923277,5.570001667365432e-05,0.0004679999983636,0.00028020000900135433
beijing,72,origin_week,natural,Changping,12456,1.679999695625156e-05,3.7999998312443495e-05,0.0003658000059657,5.4799995268695056e-05
beijing,72,origin_week,natural,Changping,12624,1.479999627918005e-05,3.700000524986535e-05,0.0003491999959805,5.18000015290454e-05
beijing,72,origin_week,natural,Changping,12792,1.4399993233382702e-05,3.640000068116933e-05,0.00034680000680939997,5.079999391455203e-05
beijing,72,origin_week,natural,Changping,12960,1.3900003978051244e-05,3.5899996873922646e-05,0.0003461999876889,4.980000085197389e-05
beijing,72,origin_week,natural,Changping,13128,1.3600001693703234e-05,3.600001218728721e-05,0.000341599996318,4.9600013880990446e-05
beijing,72,origin_week,natural,Changping,13296,1.3500000932253895e-05,4.020001506432891e-05,0.00039960000140100004,5.3700015996582806e-05
beijing,72,origin_week,natural,Changping,13464,1.4399993233382702e-05,4.530001024249941e-05,0.0003739999810931,5.970000347588211e-05
beijing,72,origin_week,natural,Changping,13632,1.5900004655122757e-05,3.74000082956627e-05,0.0003682999958981,5.330001295078546e-05
beijing,72,origin_week,natural,Changping,13800,1.3800003216601908e-05,3.710002056322992e-05,0.0003447000053709,5.090002377983183e-05
beijing,72,origin_week,natural,Changping,13968,1.3600001693703234e-05,3.619999915827066e-05,0.0003420999855733,4.980000085197389e-05
beijing,72,origin_week,natural,Changping,14136,1.3299999409355223e-05,3.680000372696668e-05,0.000354400006472,5.01000031363219e-05
beijing,72,origin_week,natural,Changping,14304,1.2999997125007212e-05,3.579999611247331e-05,0.00033269998675660003,4.879999323748052e-05
beijing,72,origin_week,natural,Changping,14472,1.2999997125007212e-05,3.579999611247331e-05,0.0003395000094314,4.879999323748052e-05
beijing,72,origin_week,natural,Changping,14640,0.0002630000089993,6.31000002613291e-05,0.00037849998625449997,0.0003261000092606291
beijing,72,origin_week,natural,Changping,14808,1.589999010320753e-05,3.789998299907893e-05,0.0003574999864211,5.379997310228646e-05
beijing,72,origin_week,natural,Changping,14976,1.4399993233382702e-05,3.689998993650078e-05,0.0003492000105323,5.129998316988348e-05
beijing,72,origin_week,natural,Changping,15144,1.3299999409355223e-05,3.619999915827066e-05,0.0003462000022408,4.949999856762588e-05
beijing,72,origin_week,natural,Changping,15312,1.3600001693703234e-05,3.640000068116933e-05,0.0003434999962336,5.0000002374872565e-05
beijing,72,origin_week,natural,Changping,15480,1.340000017080456e-05,3.6299999919719994e-05,0.0003429999924264,4.9700000090524554e-05
beijing,72,origin_week,natural,Changping,15648,0.0002172000095015,5.4500007536262274e-05,0.00037540000630530005,0.0002717000170377623
beijing,72,origin_week,natural,Changping,15816,0.0001927999983308,5.6500008213333786e-05,0.00036899998667629997,0.00024930000654413377
beijing,72,origin_week,natural,Changping,15984,1.5300000086426735e-05,3.82000143872574e-05,0.0003682000096886,5.350001447368413e-05
beijing,72,origin_week,natural,Changping,16152,1.4399993233382702e-05,3.71999922208488e-05,0.00035600000410330004,5.15999854542315e-05
beijing,72,origin_week,natural,Changping,16320,1.3600001693703234e-05,3.6600002204068005e-05,0.0003445999900576,5.020000389777124e-05
beijing,72,origin_week,natural,Changping,16488,1.3900003978051244e-05,3.710002056322992e-05,0.0003440000145928,5.1000024541281164e-05
beijing,72,origin_week,natural,Changping,16656,0.0001999999949475,0.0033817999938036444,0.0003705999988595,0.0035817999887511444
beijing,72,origin_week,natural,Changping,16824,3.060000017285347e-05,4.1099992813542485e-05,0.000409699990996,7.169999298639596e-05
beijing,72,origin_week,natural,Changping,16992,1.549998705741018e-05,3.849998756777495e-05,0.0003622999938669,5.399997462518513e-05
beijing,72,origin_week,natural,Changping,17160,1.4600009308196604e-05,3.880001895595342e-05,0.0003542000049491,5.3400028264150023e-05
beijing,72,origin_week,natural,Changping,17328,1.4500008546747267e-05,3.640001523308456e-05,0.0003416000108698,5.090002377983183e-05
beijing,72,origin_week,natural,Dingling,8760,2.890000178012997e-05,4.3199979700148106e-05,0.000873600001796,7.209998148027807e-05
beijing,72,origin_week,natural,Dingling,8928,1.580000389367342e-05,3.829998604487628e-05,0.0004971999878761,5.40999899385497e-05
beijing,72,origin_week,natural,Dingling,9096,1.4899997040629389e-05,4.619997343979776e-05,0.000478900008602,6.109997048042715e-05
beijing,72,origin_week,natural,Dingling,9264,1.3700002455152571e-05,3.819999983534217e-05,0.0006004000024402,5.190000229049474e-05
beijing,72,origin_week,natural,Dingling,9432,1.3999990187585354e-05,3.569999535102397e-05,0.0003371000057084,4.9699985538609326e-05
beijing,72,origin_week,natural,Dingling,9600,1.309999788645655e-05,4.1100007365457714e-05,0.0007928000122773,5.420000525191426e-05
beijing,72,origin_week,natural,Dingling,9768,1.8699996871873736e-05,3.900002047885209e-05,0.0004987000138497,5.770001735072583e-05
beijing,72,origin_week,natural,Dingling,9936,1.4699995517730711e-05,3.650000144261867e-05,0.00035750001552500003,5.119999696034938e-05
beijing,72,origin_week,natural,Dingling,10104,1.3199998647905886e-05,3.929999365936965e-05,0.0005882999976165001,5.2499992307275534e-05
beijing,72,origin_week,natural,Dingling,10272,1.3900003978051244e-05,3.680000372696668e-05,0.0003478999860816,5.0700007705017924e-05
beijing,72,origin_week,natural,Dingling,10440,1.309999788645655e-05,3.680000372696668e-05,0.0004941000079268999,4.990000161342323e-05
beijing,72,origin_week,natural,Dingling,10608,1.4999997802078724e-05,3.929999365936965e-05,0.0004059000057166,5.429999146144837e-05
beijing,72,origin_week,natural,Dingling,10776,1.4199991710484028e-05,3.700000524986535e-05,0.0004172000044489,5.119999696034938e-05
beijing,72,origin_week,natural,Dingling,10944,0.0004351999959908,0.0167138000106205,0.0005046000005676,0.0171490000066113
beijing,72,origin_week,natural,Dingling,11112,0.0006714999908581,0.005614999987301291,0.0005525000015040001,0.006286499978159391
beijing,72,origin_week,natural,Dingling,11280,1.819999306462705e-05,3.8300000596791506e-05,0.0003677000058813,5.649999366141856e-05
beijing,72,origin_week,natural,Dingling,11448,0.0010552999883657,0.0162399999826446,0.0005099999980301,0.0172952999710103
beijing,72,origin_week,natural,Dingling,11616,1.9499988411553204e-05,3.880000440403819e-05,0.0003828000044448,5.8299992815591395e-05
beijing,72,origin_week,natural,Dingling,11784,1.4500008546747267e-05,3.57000099029392e-05,0.0003379000118,5.020001844968647e-05
beijing,72,origin_week,natural,Dingling,11952,1.85999961104244e-05,3.609996929299086e-05,0.0003354999935253,5.469996540341526e-05
beijing,72,origin_week,natural,Dingling,12120,1.720000000204891e-05,3.659998765215278e-05,0.0003487999929347,5.3799987654201686e-05
beijing,72,origin_week,natural,Dingling,12288,1.3599987141788006e-05,3.649998689070344e-05,0.0003482999891274,5.0099974032491446e-05
beijing,72,origin_week,natural,Dingling,12456,1.4999997802078724e-05,3.5600009141489863e-05,0.0003499000158625,5.060000694356859e-05
beijing,72,origin_week,natural,Dingling,12624,0.0005689000099664,0.016878800015547098,0.00043569999979789996,0.017447700025513498
beijing,72,origin_week,natural,Dingling,12792,1.829999382607639e-05,3.9000005926936865e-05,0.0003862000012303,5.729999975301325e-05
beijing,72,origin_week,natural,Dingling,12960,1.4999997802078724e-05,3.5599994589574635e-05,0.0003398999833733,5.059999239165336e-05
beijing,72,origin_week,natural,Dingling,13128,1.3800003216601908e-05,3.5200006095692515e-05,0.0003320999967398,4.9000009312294424e-05
beijing,72,origin_week,natural,Dingling,13296,1.4099990949034693e-05,3.519999154377729e-05,0.000329300004523,4.929998249281198e-05
beijing,72,origin_week,natural,Dingling,13464,0.0002422999968985,5.470000905916094e-05,0.0003501999744911,0.0002970000059576609
beijing,72,origin_week,natural,Dingling,13632,1.4199991710484028e-05,3.4500000765547156e-05,0.00033080000139290003,4.8699992476031184e-05
beijing,72,origin_week,natural,Dingling,13800,1.340000017080456e-05,3.460000152699649e-05,0.0003312999760963,4.8000001697801054e-05
beijing,72,origin_week,natural,Dingling,13968,1.270000939257443e-05,3.440000000409782e-05,0.00032439999631600003,4.710000939667225e-05
beijing,72,origin_week,natural,Dingling,14136,0.0004662999999709,0.005430700010037962,0.000353299998096,0.005897000010008862
beijing,72,origin_week,natural,Dingling,14304,2.5300003471784294e-05,3.759999526664615e-05,0.00037570000858960003,6.289999873843044e-05
beijing,72,origin_week,natural,Dingling,14472,1.449999399483204e-05,3.530000685714185e-05,0.0003353999927639,4.980000085197389e-05
beijing,72,origin_week,natural,Dingling,14640,1.309999788645655e-05,3.480000304989517e-05,0.00033699999039509996,4.7900000936351717e-05
beijing,72,origin_week,natural,Dingling,14808,1.3800003216601908e-05,3.499999002087861e-05,0.0003267000138293,4.879999323748052e-05
beijing,72,origin_week,natural,Dingling,14976,1.26999948406592e-05,3.3899981644935906e-05,0.0003213999880244,4.659997648559511e-05
beijing,72,origin_week,natural,Dingling,15144,1.2499993317760529e-05,3.340000694151968e-05,0.0003190000134053,4.5900000259280205e-05
beijing,72,origin_week,natural,Dingling,15312,1.200000406242907e-05,3.359999391250312e-05,0.0003236000193281,4.5599997974932194e-05
beijing,72,origin_week,natural,Dingling,15480,1.2200005585327744e-05,3.369999467395246e-05,0.0003216000040992,4.5900000259280205e-05
beijing,72,origin_week,natural,Dingling,15648,0.0002326000103494,5.269999383017421e-05,0.0003522999904816,0.0002853000041795742
beijing,72,origin_week,natural,Dingling,15816,1.4699995517730711e-05,3.57000099029392e-05,0.0003402000002095,5.040000542066991e-05
beijing,72,origin_week,natural,Dingling,15984,0.0002723999932641,0.0037522000056923626,0.000369400004274,0.004024599998956463
beijing,72,origin_week,natural,Dingling,16152,1.6300007700920105e-05,3.5999983083456755e-05,0.0003421999863347,5.229999078437686e-05
beijing,72,origin_week,natural,Dingling,16320,1.340000017080456e-05,3.4500000765547156e-05,0.0003381999995326,4.7900000936351717e-05
beijing,72,origin_week,natural,Dingling,16488,1.3199998647905886e-05,3.370000922586769e-05,0.00032710000232310003,4.6900007873773575e-05
beijing,72,origin_week,natural,Dingling,16656,1.2200005585327744e-05,3.300000389572233e-05,0.0003124999930149504,4.5200009481050074e-05
beijing,72,origin_week,natural,Dingling,16824,1.2599994079209864e-05,3.5600009141489863e-05,0.0003614000015658,4.820000322069973e-05
beijing,72,origin_week,natural,Dingling,16992,1.26999948406592e-05,3.530000685714185e-05,0.000341599996318,4.8000001697801054e-05
beijing,72,origin_week,natural,Dingling,17160,1.3199998647905886e-05,3.54999938281253e-05,0.00032560002000519997,4.8699992476031184e-05
beijing,72,origin_week,natural,Dingling,17328,1.3999990187585354e-05,3.57000099029392e-05,0.0003075999993597309,4.9700000090524554e-05
beijing,72,origin_week,natural,Dongsi,8760,2.2999985958449543e-05,4.510000871960074e-05,0.0004759000003104,6.809999467805028e-05
beijing,72,origin_week,natural,Dongsi,8928,2.0799998310394585e-05,4.2799991206265986e-05,0.0004148999869356,6.359998951666057e-05
beijing,72,origin_week,natural,Dongsi,9096,1.649999467190355e-05,4.199999966658652e-05,0.0003932000108761,5.849999433849007e-05
beijing,72,origin_week,natural,Dongsi,9264,1.5900004655122757e-05,4.169999738223851e-05,0.0003924000047844,5.7600002037361264e-05
beijing,72,origin_week,natural,Dongsi,9432,1.649999467190355e-05,4.08000050811097e-05,0.00038419998600130003,5.729999975301325e-05
beijing,72,origin_week,natural,Dongsi,9600,1.479999627918005e-05,4.200001421850175e-05,0.0003867000050375,5.6800010497681797e-05
beijing,72,origin_week,natural,Dongsi,9768,1.5400000847876072e-05,9.410000347997993e-05,0.000641499980702,0.000109500004327856
beijing,72,origin_week,natural,Dongsi,9936,2.6599998818710446e-05,4.560001252684742e-05,0.0004576999926938,7.220001134555787e-05
beijing,72,origin_week,natural,Dongsi,10104,1.920000067912042e-05,4.3800013372674584e-05,0.000413399975514,6.3000014051795e-05
beijing,72,origin_week,natural,Dongsi,10272,0.0002938999969046,0.006650899988016944,0.00046609999844789997,0.006944799984921544
beijing,72,origin_week,natural,Dongsi,10440,2.059999678749591e-05,4.6899993321858346e-05,0.0005093000072519,6.749999010935426e-05
beijing,72,origin_week,natural,Dongsi,10608,1.8999999156221747e-05,4.569999873638153e-05,0.0003985999937866,6.469999789260328e-05
beijing,72,origin_week,natural,Dongsi,10776,0.0002859999949578,6.380000559147447e-05,0.00044230000639789997,0.0003498000005492745
beijing,72,origin_week,natural,Dongsi,10944,1.85999961104244e-05,4.329999501351267e-05,0.00041579997923679995,6.189999112393707e-05
beijing,72,origin_week,natural,Dongsi,11112,2.439999661874026e-05,4.189999890513718e-05,0.000393200010876,6.629999552387744e-05
beijing,72,origin_week,natural,Dongsi,11280,1.68999977177009e-05,4.370001261122525e-05,0.00041190000774800003,6.0600010328926146e-05
beijing,72,origin_week,natural,Dongsi,11448,0.0003259000077378,0.0121970999898621,0.0004562999820336,0.0125229999975999
beijing,72,origin_week,natural,Dongsi,11616,1.930000144056976e-05,4.149999585933983e-05,0.0004102999955647,6.079999729990959e-05
beijing,72,origin_week,natural,Dongsi,11784,1.6999998479150236e-05,4.030000127386302e-05,0.0003817999968303,5.729999975301325e-05
beijing,72,origin_week,natural,Dongsi,11952,1.5999990864656866e-05,3.9699996705166996e-05,0.0003714999911607,5.569998756982386e-05
beijing,72,origin_week,natural,Dongsi,12120,1.550000160932541e-05,4.1000006604008377e-05,0.0003900000010616,5.6500008213333786e-05
beijing,72,origin_week,natural,Dongsi,12288,1.4599994756281376e-05,3.950002428609878e-05,0.0003627999976742,5.4100019042380154e-05
beijing,72,origin_week,natural,Dongsi,12456,1.4599994756281376e-05,3.9999998989515007e-05,0.0003697999927679,5.459999374579638e-05
beijing,72,origin_week,natural,Dongsi,12624,1.4699995517730711e-05,3.9399979868903756e-05,0.000372900001821,5.409997538663447e-05
beijing,72,origin_week,natural,Dongsi,12792,1.3700002455152571e-05,3.849998756777495e-05,0.000355500000296,5.219999002292752e-05
beijing,72,origin_week,natural,Dongsi,12960,1.3999990187585354e-05,3.8700003642588854e-05,0.0003593000146792,5.269999383017421e-05
beijing,72,origin_week,natural,Dongsi,13128,1.3900003978051244e-05,3.8700003642588854e-05,0.0003712000179801,5.26000076206401e-05
beijing,72,origin_week,natural,Dongsi,13296,1.3900003978051244e-05,3.88999906135723e-05,0.0003655999898909,5.2799994591623545e-05
beijing,72,origin_week,natural,Dongsi,13464,1.4900011592544615e-05,4.0099999750964344e-05,0.0003675000043584,5.500001134350896e-05
beijing,72,origin_week,natural,Dongsi,13632,1.470001006964594e-05,4.0000013541430235e-05,0.0003681999951366,5.4700023611076176e-05
beijing,72,origin_week,natural,Dongsi,13800,1.3700002455152571e-05,3.88999906135723e-05,0.00037229999725230003,5.259999306872487e-05
beijing,72,origin_week,natural,Dongsi,13968,1.470001006964594e-05,3.890000516548753e-05,0.0003623000084188,5.360001523513347e-05
beijing,72,origin_week,natural,Dongsi,14136,1.4399993233382702e-05,3.91000066883862e-05,0.0003630999999585,5.3499999921768904e-05
beijing,72,origin_week,natural,Dongsi,14304,1.3800003216601908e-05,3.929999365936965e-05,0.0003703000111271,5.3099996875971556e-05
beijing,72,origin_week,natural,Dongsi,14472,1.4300007023848592e-05,4.0099999750964344e-05,0.0003938000008928,5.440000677481294e-05
beijing,72,origin_week,natural,Dongsi,14640,2.0099992980249223e-05,3.979999746661633e-05,0.0003837999975074,5.989999044686556e-05
beijing,72,origin_week,natural,Dongsi,14808,1.4500008546747267e-05,4.8999994760379195e-05,0.0004334000113884,6.350000330712646e-05
beijing,72,origin_week,natural,Dongsi,14976,1.479999627918005e-05,3.920000744983554e-05,0.0003680999943753,5.400000372901559e-05
beijing,72,origin_week,natural,Dongsi,15144,1.4599994756281376e-05,3.919999289792031e-05,0.0003627000114645,5.3799987654201686e-05
beijing,72,origin_week,natural,Dongsi,15312,1.449999399483204e-05,3.890000516548753e-05,0.00037019999581370004,5.339999916031957e-05
beijing,72,origin_week,natural,Dongsi,15480,1.4200006262399256e-05,3.9999998989515007e-05,0.0003677000058813,5.420000525191426e-05
beijing,72,origin_week,natural,Dongsi,15648,1.9099999917671084e-05,3.919999289792031e-05,0.0003667999990283,5.8299992815591395e-05
beijing,72,origin_week,natural,Dongsi,15816,1.410000550094992e-05,3.920000744983554e-05,0.00038920000952180004,5.330001295078546e-05
beijing,72,origin_week,natural,Dongsi,15984,1.440000778529793e-05,3.819999983534217e-05,0.0003715999919221,5.26000076206401e-05
beijing,72,origin_week,natural,Dongsi,16152,1.4199991710484028e-05,3.8999991375021636e-05,0.0003590999986043,5.3199983085505664e-05
beijing,72,origin_week,natural,Dongsi,16320,1.3600001693703234e-05,3.929999365936965e-05,0.0003630999999585,5.289999535307288e-05
beijing,72,origin_week,natural,Dongsi,16488,1.3999990187585354e-05,3.859998832922429e-05,0.0003680000081656,5.259997851680964e-05
beijing,72,origin_week,natural,Dongsi,16656,1.3899989426136017e-05,3.8300000596791506e-05,0.0003578000032574,5.219999002292752e-05
beijing,72,origin_week,natural,Dongsi,16824,1.340000017080456e-05,3.759999526664615e-05,0.0003516000288071,5.099999543745071e-05
