phase,dataset,series,scope,mask,origin_start,time_start,quarter,cluster,K,L,model_A,model_B,N,support_records,missing_records,ambiguous_windows,independent_lower,independent_upper,pairwise_lower,pairwise_upper,joint_lower,joint_upper,joint_enclosure_lower,joint_enclosure_upper,numeric_method,Gamma_minus,Gamma_plus,W_ind,ambiguous_weight,lower_zero_margin,upper_zero_margin,mixed_components,implications,lp_variables,lp_constraints,pair_preprocess_seconds,pair_solve_seconds,pair_status,joint_seconds,independent_direction,pairwise_direction,joint_direction,independent_undirected,pairwise_new,joint_new,higher_order_new,category,truth_delta,truth_contained,locf_delta,locf_wrong,identified_delta,identified_wrong
AP1,beijing,Aotizhongxin,origin_week,natural,9600,2014-04-05 00:00:00,2014Q2,beijing_2014-04-05T00:00:00,24,3,logistic,hist_gradient_boosting,168,191,0,0,0.01814306745963516,0.01814306745963516,0.018143067459615157,0.018143067459655153,0.018143067459635138,0.018143067459635138,0.018143067459275852,0.018143067459994423,FLOAT_OUTWARD,0.0,3.497202527569243e-15,0.0,0.0,-0.01814306745963516,0.01814306745963516,0,0,0,0,1.4899997040629387e-05,2.3100001271814108e-05,ANALYTIC,0.0001066999975591898,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9768,2014-04-12 00:00:00,2014Q2,beijing_2014-04-12T00:00:00,24,3,constant,logistic,168,191,0,0,0.04022870834677947,0.04022870834677947,0.04022870834675947,0.04022870834679944,0.04022870834677959,0.04022870834677959,0.04022870834642031,0.040228708347138875,FLOAT_OUTWARD,2.098321516541546e-14,0.0,0.0,0.0,-0.04022870834677947,0.04022870834677947,0,0,0,0,1.7400001524947584e-05,2.059999678749591e-05,ANALYTIC,0.00013689999468624592,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9768,2014-04-12 00:00:00,2014Q2,beijing_2014-04-12T00:00:00,24,3,constant,hist_gradient_boosting,168,191,0,0,0.05204841729217014,0.05204841729217014,0.05204841729215017,0.05204841729219014,0.052048417292170225,0.052048417292170225,0.05204841729181094,0.05204841729252951,FLOAT_OUTWARD,1.3988810110276972e-14,0.0,0.0,0.0,-0.05204841729217014,0.05204841729217014,0,0,0,0,1.7400001524947584e-05,2.0699997548945248e-05,ANALYTIC,0.00010449999535921961,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9768,2014-04-12 00:00:00,2014Q2,beijing_2014-04-12T00:00:00,24,3,logistic,hist_gradient_boosting,168,191,0,0,0.011819708945390731,0.011819708945390731,0.011819708945370731,0.01181970894541073,0.01181970894539073,0.01181970894539073,0.011819708945031445,0.011819708945750013,FLOAT_OUTWARD,0.0,2.914335439641036e-16,0.0,0.0,-0.011819708945390731,0.011819708945390731,0,0,0,0,1.7400001524947584e-05,2.2899999748915434e-05,ANALYTIC,0.00016580001101829112,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9936,2014-04-19 00:00:00,2014Q2,beijing_2014-04-19T00:00:00,24,3,constant,logistic,168,191,7,0,0.03581650611512412,0.03581650611512412,0.03581650611510416,0.03581650611514412,0.03581650611512404,0.03581650611512404,0.03581650611476476,0.03581650611548332,FLOAT_OUTWARD,0.0,1.3988810110276972e-14,0.0,0.0,-0.03581650611512412,0.03581650611512412,0,0,0,0,3.100000321865082e-05,1.3299999409355223e-05,ANALYTIC,0.00014760000340174884,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9936,2014-04-19 00:00:00,2014Q2,beijing_2014-04-19T00:00:00,24,3,constant,hist_gradient_boosting,168,191,7,0,0.04503159055258118,0.04503159055258118,0.04503159055256118,0.04503159055260116,0.04503159055258109,0.04503159055258109,0.045031590552221806,0.04503159055294037,FLOAT_OUTWARD,0.0,1.5154544286133387e-14,0.0,0.0,-0.04503159055258118,0.04503159055258118,0,0,0,0,3.100000321865082e-05,1.4499993994832039e-05,ANALYTIC,0.00015750000602565706,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9936,2014-04-19 00:00:00,2014Q2,beijing_2014-04-19T00:00:00,24,3,logistic,hist_gradient_boosting,168,191,7,0,0.00921508443745701,0.00921508443745701,0.009215084437437014,0.00921508443747701,0.00921508443745702,0.00921508443745702,0.009215084437097737,0.009215084437816304,FLOAT_OUTWARD,1.7486012637846216e-15,0.0,0.0,0.0,-0.00921508443745701,0.00921508443745701,0,0,0,0,3.100000321865082e-05,1.3199998647905886e-05,ANALYTIC,0.00010130000009667128,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,10104,2014-04-26 00:00:00,2014Q2,beijing_2014-04-26T00:00:00,24,3,constant,logistic,168,191,67,48,-0.12525307443515551,0.04965420326248842,-0.12525307443517553,0.0496542032625084,-0.1252530744351556,0.049654203262488296,-0.1252530744355149,0.04965420326284758,FLOAT_OUTWARD,0.0,2.098321516541546e-14,0.17490727769764394,0.17490727769764391,0.12525307443515551,0.04965420326248842,0,3,5,6,0.0002703000063775107,2.02999945031479e-05,ANALYTIC,0.00013290000788401812,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,True,False,False,False,JOINT_OPPOSITE_POSSIBLE,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,10104,2014-04-26 00:00:00,2014Q2,beijing_2014-04-26T00:00:00,24,3,constant,hist_gradient_boosting,168,191,67,48,-0.10861716890334686,0.0362522018080523,-0.10861716890336685,0.0362522018080723,-0.10861716890334698,0.03625220180805201,-0.10861716890370626,0.036252201808411294,FLOAT_OUTWARD,0.0,4.8960835385969403e-14,0.14486937071139916,0.1448693707113992,0.10861716890334686,0.0362522018080523,0,3,5,6,0.0002703000063775107,2.9799994081258774e-05,ANALYTIC,0.0001306000049225986,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,True,False,False,False,JOINT_OPPOSITE_POSSIBLE,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,10104,2014-04-26 00:00:00,2014Q2,beijing_2014-04-26T00:00:00,24,3,logistic,hist_gradient_boosting,168,191,67,48,-0.013402001454436051,0.016635905531808656,-0.013402001454456051,0.016635905531828657,-0.013402001454436067,0.016635905531808656,-0.013402001454795351,0.01663590553216794,FLOAT_OUTWARD,0.0,0.0,0.030037906986244707,0.030037906986244714,0.013402001454436051,0.016635905531808656,0,3,5,6,0.0002703000063775107,2.2899999748915434e-05,ANALYTIC,0.00012190001143608242,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,True,False,False,False,JOINT_OPPOSITE_POSSIBLE,,,,,,
