stage,model,seed,horizon,status,target_scope,postprocess,scored_values,rmse,mae
DEV_EVAL,FIXED_PRODUCT,20260916,3,AVAILABLE,path_1_to_H,raw,11550,0.11040728689619361,0.06018746521998073
DEV_EVAL,FIXED_PRODUCT,20260916,3,AVAILABLE,terminal_H,clip_0_1,3850,0.11133727196690858,0.06465492833838694
DEV_EVAL,FIXED_PRODUCT,20260916,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.11023029635139953,0.06009919725318785
DEV_EVAL,FIXED_PRODUCT,20260916,6,AVAILABLE,terminal_H,raw,3850,0.11756102183167923,0.07080416764246349
DEV_EVAL,FIXED_PRODUCT,20260916,6,AVAILABLE,path_1_to_H,raw,23100,0.11844573105241359,0.06646677012303033
DEV_EVAL,FIXED_PRODUCT,20260916,6,AVAILABLE,terminal_H,clip_0_1,3850,0.11728512908611233,0.07065990915592513
DEV_EVAL,FIXED_PRODUCT,20260916,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.11825899968794341,0.06635074974187521
DEV_EVAL,FIXED_PRODUCT,20260916,9,AVAILABLE,terminal_H,raw,3850,0.11254057239440482,0.07298348953248705
DEV_EVAL,FIXED_PRODUCT,20260916,9,AVAILABLE,path_1_to_H,raw,34650,0.1173350541743416,0.0684685555090201
DEV_EVAL,FIXED_PRODUCT,20260916,9,AVAILABLE,terminal_H,clip_0_1,3850,0.11247908867863221,0.07290260068882039
DEV_EVAL,FIXED_PRODUCT,20260916,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.11714661151666503,0.06835394007124779
DEV_EVAL,FIXED_PRODUCT,20260916,12,AVAILABLE,terminal_H,raw,3850,0.1180953911960052,0.07714017984533517
DEV_EVAL,FIXED_PRODUCT,20260916,12,AVAILABLE,path_1_to_H,raw,46200,0.11707882997025591,0.07020552201924293
DEV_EVAL,FIXED_PRODUCT,20260916,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11803722022188608,0.07708805284720097
DEV_EVAL,FIXED_PRODUCT,20260916,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11692830947031121,0.07010854091561788
DEV_EVAL,FIXED_PRODUCT,20260917,3,AVAILABLE,terminal_H,raw,3850,0.11137422766769495,0.06540941482769051
DEV_EVAL,FIXED_PRODUCT,20260917,3,AVAILABLE,path_1_to_H,raw,11550,0.11043900721063735,0.060581198804850245
DEV_EVAL,FIXED_PRODUCT,20260917,3,AVAILABLE,terminal_H,clip_0_1,3850,0.11093410816601904,0.0651917013002432
DEV_EVAL,FIXED_PRODUCT,20260917,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.11006520464916633,0.06038787911933244
DEV_EVAL,FIXED_PRODUCT,20260917,6,AVAILABLE,terminal_H,raw,3850,0.1180404679376771,0.07240973270249915
DEV_EVAL,FIXED_PRODUCT,20260917,6,AVAILABLE,path_1_to_H,raw,23100,0.11904538223136389,0.06757287469751105
DEV_EVAL,FIXED_PRODUCT,20260917,6,AVAILABLE,terminal_H,clip_0_1,3850,0.11800283918721685,0.07236620710965881
DEV_EVAL,FIXED_PRODUCT,20260917,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.11880662866927447,0.06741276814901123
DEV_EVAL,FIXED_PRODUCT,20260917,9,AVAILABLE,terminal_H,raw,3850,0.11363321507390516,0.0743265621041473
DEV_EVAL,FIXED_PRODUCT,20260917,9,AVAILABLE,path_1_to_H,raw,34650,0.11769947369240281,0.06938545894406056
DEV_EVAL,FIXED_PRODUCT,20260917,9,AVAILABLE,terminal_H,clip_0_1,3850,0.11361826142220752,0.07426831116324442
DEV_EVAL,FIXED_PRODUCT,20260917,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.11753571706011715,0.06926550289270234
DEV_EVAL,FIXED_PRODUCT,20260917,12,AVAILABLE,terminal_H,raw,3850,0.11880731444462558,0.0778329487128238
DEV_EVAL,FIXED_PRODUCT,20260917,12,AVAILABLE,path_1_to_H,raw,46200,0.1176505411802651,0.07115113103828435
DEV_EVAL,FIXED_PRODUCT,20260917,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11875849413635117,0.07778147894069068
DEV_EVAL,FIXED_PRODUCT,20260917,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11751837957204765,0.07104955676692347
