seed,candidate,reference,horizon,target_scope,postprocess,origin,mae_gain,mse_gain
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,clip_0_1,1536,-0.007347379054383998,-0.0014299579598105183
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,clip_0_1,1548,0.00962321031697476,0.0023126057519592697
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,raw,1392,0.0006151268661653023,0.00019569789811292335
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,raw,1404,-0.0031009612049248455,-0.0004274862950322986
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,raw,1416,-0.0012719663876405473,2.248235207802466e-06
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,raw,1428,-0.0032967878211161415,-0.00028530449320557827
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,raw,1440,0.00403143923704711,0.0005694440646529116
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,raw,1452,-0.0018386879997690142,-0.0003749549329698019
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,raw,1464,0.006584089532462912,0.004900135184878523
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,raw,1476,-0.006804521093023015,-0.0014495612356072308
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,raw,1488,0.005149404114832819,0.00032867645711789385
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,raw,1500,0.007606083475685879,0.0007883103815066045
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,raw,1512,-0.010285310827760937,-0.005907411878553505
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,raw,1524,-0.014861011626971524,-0.0050043964581232515
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,raw,1536,-0.00157187165793871,-0.00029027248155497526
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,raw,1548,0.007431276968989952,0.0019352088414027388
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,clip_0_1,1392,0.0008816662256995865,0.00023238195956799915
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,clip_0_1,1404,-0.0031057173121730205,-0.00042750133134256623
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,clip_0_1,1416,-0.0012259881208891905,6.7170522144564645e-06
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,clip_0_1,1428,-0.0032975726019041185,-0.0002846601323100471
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,clip_0_1,1440,0.0042138091066899735,0.0005914646264426644
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,clip_0_1,1452,-0.0018639853522008437,-0.000375283461802153
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,clip_0_1,1464,0.006703989076687474,0.004909342921532655
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,clip_0_1,1476,-0.006787087679445976,-0.0014487840162563416
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,clip_0_1,1488,0.005044038174727347,0.0003266730908593884
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,clip_0_1,1500,0.007559873371205617,0.0007832207323728318
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,clip_0_1,1512,-0.009367810153929079,-0.005493451886681189
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,clip_0_1,1524,-0.014818560530024965,-0.0049997884440836455
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,clip_0_1,1536,-0.0015876749632270748,-0.00029068455991073674
20260915,FIXED_PRODUCT,BASE_FIXED,6,path_1_to_H,clip_0_1,1548,0.007431276968989952,0.0019352088414027388
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,raw,1392,0.0026774871706299348,0.0007519039500409459
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,raw,1404,-0.0015506898828261358,-0.00027219696313840843
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,raw,1416,-0.00018256883949649064,-0.00022426869455723677
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,raw,1428,-0.004729039661354367,-0.0006757061282657099
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,raw,1440,0.0028849891110719617,0.00018040072766525644
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,raw,1452,0.00011809054320976645,-0.00044038674402420484
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,raw,1464,0.0014474201366594611,-1.769570131337999e-05
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,raw,1476,0.002538401285488047,0.0007936682769735815
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,raw,1488,0.0030404461617068827,0.0008558134490682176
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,raw,1500,0.019257403991779526,0.0027656229023435342
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,raw,1512,-0.023826348077041475,-0.009609860589729827
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,raw,1524,-0.035794455395172585,-0.01283280937173509
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,raw,1536,-0.002023786241094168,-0.0002380977156771042
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,raw,1548,-0.0050642355853923625,-0.0010853117181678885
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,clip_0_1,1392,0.002689503618700542,0.0007519436423563463
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,clip_0_1,1404,-0.0015506898828261358,-0.00027219696313840843
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,clip_0_1,1416,-0.00018256883949649064,-0.00022426869455723677
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,clip_0_1,1428,-0.004467399131280042,-0.0006497328082738339
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,clip_0_1,1440,0.0029218412402618158,0.00018077419950735852
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,clip_0_1,1452,1.283922904957188e-05,-0.00044082362441527753
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,clip_0_1,1464,0.0014474201366594611,-1.769570131337999e-05
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,clip_0_1,1476,0.002586546589112597,0.000794853561536583
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,clip_0_1,1488,0.0030667122600550184,0.0008560031737468869
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,clip_0_1,1500,0.019257403991779526,0.0027656229023435342
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,clip_0_1,1512,-0.022735910787788177,-0.009025609409436367
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,clip_0_1,1524,-0.03577807367192891,-0.012830393746582493
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,clip_0_1,1536,-0.002023786241094168,-0.0002380977156771042
20260915,FIXED_PRODUCT,BASE_FIXED,9,terminal_H,clip_0_1,1548,-0.0050642355853923625,-0.0010853117181678885
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,raw,1392,-0.0007677939946249675,-0.00012509036407086168
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,raw,1404,-0.002268340604702697,-0.0003321714620287418
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,raw,1416,-0.0009280686293136591,-4.937975972008738e-05
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,raw,1428,-0.003978751815564389,-0.0003961215556156067
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,raw,1440,0.002991161834727166,0.0003968708883587702
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,raw,1452,-0.002125871842580463,-0.0004389655145294838
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,raw,1464,0.005291523114053636,0.0038216654791970637
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,raw,1476,-0.004510802891237321,-0.0010871570514488103
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,raw,1488,0.0037298613339610113,0.0004095103544347428
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,raw,1500,0.010359369909186206,0.0012126803710964334
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,raw,1512,-0.014504504181015183,-0.00772680413933769
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,raw,1524,-0.020629277161202546,-0.006850545382796509
