epoch,stage,model,seed,horizon,status,target_scope,postprocess,scored_values,rmse,mae
5,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,terminal_H,raw,3850,0.08580349648215269,0.05803607124584016
5,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,path_1_to_H,raw,34650,0.07539102501752352,0.04579712755351502
5,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08580266838785541,0.058029498014146606
5,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07537957908716078,0.04577109731651972
5,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,terminal_H,raw,3850,0.0938181329336135,0.061536589039908905
5,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,path_1_to_H,raw,46200,0.07976728717424954,0.04959096631385949
5,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09379455909772198,0.06149847122430043
5,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07975390199266487,0.049565156216899386
10,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,terminal_H,raw,3850,0.07294263466928268,0.042619662004102346
10,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,path_1_to_H,raw,11550,0.0664098447049463,0.037400064117604874
10,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07293877212714095,0.04261030032319521
10,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06638423498048998,0.03736920020573544
10,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,terminal_H,raw,3850,0.0771238112627593,0.04850926370372516
10,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,path_1_to_H,raw,23100,0.07090615869734146,0.04191362886472738
10,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07712062244693339,0.04849662599110527
10,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07089316830523834,0.04189433691868452
10,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,terminal_H,raw,3850,0.08602764102138677,0.05826745171121472
10,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,path_1_to_H,raw,34650,0.07538144369247457,0.045991786387070036
10,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08602152036978507,0.058257888139440175
10,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07537046853018908,0.045973211432117946
10,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,terminal_H,raw,3850,0.09427407805101616,0.061692624045964706
10,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,path_1_to_H,raw,46200,0.07989131995763583,0.049788393765425765
10,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09422931335165206,0.061636227267443514
10,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07987511006479331,0.049766085364231966
20,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,terminal_H,raw,3850,0.07260935374598927,0.042263011794306936
20,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,path_1_to_H,raw,11550,0.06610200980774153,0.0372294597884409
20,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07259750057443076,0.04224216754966501
20,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06607151661680956,0.037187275165942474
20,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,terminal_H,raw,3850,0.07709194233173222,0.048057784673951436
20,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,path_1_to_H,raw,23100,0.0706585879124448,0.04160606153949404
20,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07708748293295678,0.04804349552959246
20,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07063956943527391,0.041578458460575646
20,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,terminal_H,raw,3850,0.08628490438939478,0.05815039029902135
20,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,path_1_to_H,raw,34650,0.07522234433630536,0.04565787977440606
20,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,terminal_H,clip_0_1,3850,0.0862727240567409,0.05813435983189755
20,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07520629017744127,0.045633141187731874
20,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,terminal_H,raw,3850,0.0943894000539314,0.06174257703067902
20,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,path_1_to_H,raw,46200,0.07980511401778381,0.04953303800639515
20,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09432416442844976,0.06167842076269793
20,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07978059249577164,0.04950509586766069
40,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,terminal_H,raw,3850,0.07250938423029628,0.04216082912615278
40,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,path_1_to_H,raw,11550,0.06594497022210265,0.0371503701440061
40,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07249327305790598,0.04213841564743693
40,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06591595945793595,0.037112670533935556
40,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,terminal_H,raw,3850,0.07681741356884031,0.04783897421316834
