dataset,series,K,L,scope,origin_start,N,phase,model_A,model_B,ambiguous_labels,geometry_status,pairwise_direction,joint_direction,higher_order_new,objective_tighter
beijing,Wanshouxigong,72,3,origin_week,21048,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,21048,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,21216,168,AP2,constant,logistic,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,21216,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,21216,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,21384,168,AP2,constant,logistic,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,21384,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,21384,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,21552,168,AP2,constant,logistic,70,PAIRWISE_EXACT,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,False,False
beijing,Wanshouxigong,72,3,origin_week,21552,168,AP2,constant,hist_gradient_boosting,70,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,21552,168,AP2,logistic,hist_gradient_boosting,70,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,21720,168,AP2,constant,logistic,6,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,21720,168,AP2,constant,hist_gradient_boosting,6,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,21720,168,AP2,logistic,hist_gradient_boosting,6,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,21888,168,AP2,constant,logistic,61,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,21888,168,AP2,constant,hist_gradient_boosting,61,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,21888,168,AP2,logistic,hist_gradient_boosting,61,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,22056,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,22056,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,22056,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,22224,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,22224,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,22224,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,22392,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,22392,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,22392,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,22560,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,22560,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,22560,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,22728,168,AP2,constant,logistic,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,22728,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,22728,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,22896,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,22896,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,22896,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,23064,168,AP2,constant,logistic,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,23064,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,23064,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,23232,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,23232,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,23232,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,23400,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,23400,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,23400,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,23568,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,23568,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,23568,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,23736,168,AP2,constant,logistic,26,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,23736,168,AP2,constant,hist_gradient_boosting,26,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,23736,168,AP2,logistic,hist_gradient_boosting,26,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,23904,168,AP2,constant,logistic,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,23904,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,23904,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,24072,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,24072,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,24072,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,24240,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,24240,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,24240,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,24408,168,AP2,constant,logistic,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,24408,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,24408,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,24576,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,24576,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,24576,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,24744,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,24744,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,24744,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,24912,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,24912,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,24912,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,25080,168,AP2,constant,logistic,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,25080,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,25080,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,25248,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,25248,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,25248,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,25416,168,AP2,constant,logistic,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,25416,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,25416,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,25584,168,AP2,constant,logistic,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,25584,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,25584,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,25752,168,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,25752,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,25752,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,25920,168,AP2,constant,logistic,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,25920,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,25920,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
beijing,Wanshouxigong,72,3,origin_week,26088,145,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,26088,145,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
beijing,Wanshouxigong,72,3,origin_week,26088,145,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,annual,809676,525541,AP2,constant,logistic,3735,PAIRWISE_INSUFFICIENT,B,B,False,False
household,household,60,5,annual,809676,525541,AP2,constant,hist_gradient_boosting,3735,PAIRWISE_INSUFFICIENT,B,B,False,False
household,household,60,5,annual,809676,525541,AP2,logistic,hist_gradient_boosting,3735,PAIRWISE_INSUFFICIENT,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,False,True
household,household,60,5,origin_week,809676,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,809676,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,809676,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,819756,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,819756,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,819756,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,829836,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,829836,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,829836,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,839916,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,839916,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,839916,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,849996,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,849996,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,849996,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,860076,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,860076,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,860076,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,870156,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,870156,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,870156,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,880236,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,880236,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,880236,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,890316,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,890316,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,890316,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,900396,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,900396,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,900396,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,910476,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,910476,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,910476,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,920556,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,920556,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,920556,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,930636,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,930636,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,930636,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,940716,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,940716,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,940716,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,950796,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,950796,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,950796,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,960876,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,960876,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,960876,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,970956,10080,AP2,constant,logistic,94,PAIRWISE_INSUFFICIENT,B,B,False,False
household,household,60,5,origin_week,970956,10080,AP2,constant,hist_gradient_boosting,94,PAIRWISE_INSUFFICIENT,B,B,False,False
household,household,60,5,origin_week,970956,10080,AP2,logistic,hist_gradient_boosting,94,PAIRWISE_INSUFFICIENT,B,B,False,True
household,household,60,5,origin_week,981036,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,981036,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,981036,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,991116,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,991116,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,991116,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,1001196,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1001196,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1001196,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,1011276,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1011276,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1011276,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,1021356,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1021356,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1021356,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1031436,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1031436,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1031436,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1041516,10080,AP2,constant,logistic,121,PAIRWISE_INSUFFICIENT,B,B,False,False
household,household,60,5,origin_week,1041516,10080,AP2,constant,hist_gradient_boosting,121,PAIRWISE_INSUFFICIENT,B,B,False,False
household,household,60,5,origin_week,1041516,10080,AP2,logistic,hist_gradient_boosting,121,PAIRWISE_INSUFFICIENT,B,B,False,False
household,household,60,5,origin_week,1051596,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1051596,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1051596,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1061676,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1061676,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1061676,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,1071756,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1071756,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1071756,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,1081836,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1081836,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1081836,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1091916,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1091916,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1091916,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1101996,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1101996,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1101996,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,1112076,10080,AP2,constant,logistic,89,PAIRWISE_INSUFFICIENT,B,B,False,False
household,household,60,5,origin_week,1112076,10080,AP2,constant,hist_gradient_boosting,89,PAIRWISE_INSUFFICIENT,B,B,False,False
household,household,60,5,origin_week,1112076,10080,AP2,logistic,hist_gradient_boosting,89,PAIRWISE_INSUFFICIENT,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,False,False
household,household,60,5,origin_week,1122156,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1122156,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1122156,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,1132236,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1132236,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1132236,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1142316,10080,AP2,constant,logistic,75,PAIRWISE_INSUFFICIENT,B,B,False,False
household,household,60,5,origin_week,1142316,10080,AP2,constant,hist_gradient_boosting,75,PAIRWISE_INSUFFICIENT,B,B,False,False
household,household,60,5,origin_week,1142316,10080,AP2,logistic,hist_gradient_boosting,75,PAIRWISE_INSUFFICIENT,B,B,False,False
household,household,60,5,origin_week,1152396,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1152396,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1152396,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1162476,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1162476,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1162476,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,1172556,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1172556,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1172556,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,1182636,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1182636,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1182636,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1192716,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1192716,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1192716,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,A,A,False,False
household,household,60,5,origin_week,1202796,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1202796,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1202796,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1212876,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1212876,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1212876,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1222956,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1222956,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1222956,10080,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1233036,10080,AP2,constant,logistic,0,PAIRWISE_EXACT,B,B,False,False
household,household,60,5,origin_week,1233036,10080,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,B,B,False,False
