phase,dataset,series,K,L,scope,origin_start,N,comparison_id,model_A,model_B,independent_direction,pairwise_direction,joint_direction,ambiguous_windows,structure_status,witness_lower,witness_upper,information_insufficient_proved,lower_tightening,upper_tightening,needed_lower_shift_to_zero,needed_upper_shift_to_zero,reason
AP2,beijing,Aotizhongxin,24,3,origin_week,20040,168,AP2_beijing_Aotizhongxin_K24_origin_week_20040_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,B,B,B,0,STRUCTURALLY_EXACT,0.0541877974587439,0.0541877974587439,False,1.9997892231060632e-14,1.9997892231060632e-14,0.0,0.0541877974587439,NO_AMBIGUOUS_LABELS
AP2,beijing,Aotizhongxin,24,3,origin_week,20208,168,AP2_beijing_Aotizhongxin_K24_origin_week_20208_constant_logistic,constant,logistic,B,B,B,0,STRUCTURALLY_EXACT,0.0565218554363147,0.0565218554363147,False,2.0004831124964543e-14,1.9997892231060632e-14,0.0,0.0565218554363147,NO_AMBIGUOUS_LABELS
AP2,beijing,Aotizhongxin,24,3,origin_week,20208,168,AP2_beijing_Aotizhongxin_K24_origin_week_20208_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,0,STRUCTURALLY_EXACT,0.0683858829517466,0.0683858829517466,False,2.0108914533523148e-14,1.990074771640593e-14,0.0,0.0683858829517467,NO_AMBIGUOUS_LABELS
AP2,beijing,Aotizhongxin,24,3,origin_week,20208,168,AP2_beijing_Aotizhongxin_K24_origin_week_20208_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,B,B,B,0,STRUCTURALLY_EXACT,0.0118640275154318,0.0118640275154318,False,2.0001361678012583e-14,1.9999626954536612e-14,0.0,0.0118640275154318,NO_AMBIGUOUS_LABELS
AP2,beijing,Aotizhongxin,24,3,origin_week,20376,168,AP2_beijing_Aotizhongxin_K24_origin_week_20376_constant_logistic,constant,logistic,B,B,B,2,STRUCTURALLY_EXACT,0.166767890790599,0.1743288924484317,False,2.0011770018868447e-14,2.009503674571533e-14,0.0,0.1743288924484317,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Aotizhongxin,24,3,origin_week,20376,168,AP2_beijing_Aotizhongxin_K24_origin_week_20376_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,2,STRUCTURALLY_EXACT,0.1951704102920409,0.2016022978025017,False,2.0011770018868447e-14,2.0011770018868447e-14,0.0,0.2016022978025017,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Aotizhongxin,24,3,origin_week,20376,168,AP2_beijing_Aotizhongxin_K24_origin_week_20376_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,B,B,B,2,STRUCTURALLY_EXACT,0.0272734053540699,0.0284025195014418,False,1.9997892231060632e-14,2.0001361678012583e-14,0.0,0.0284025195014418,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Aotizhongxin,24,3,origin_week,20544,168,AP2_beijing_Aotizhongxin_K24_origin_week_20544_constant_logistic,constant,logistic,B,B,B,3,STRUCTURALLY_EXACT,0.0075338784897116,0.0142773658149129,False,2.00004943162746e-14,1.9899012992929954e-14,0.0,0.014277365814913,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Aotizhongxin,24,3,origin_week,20544,168,AP2_beijing_Aotizhongxin_K24_origin_week_20544_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,3,STRUCTURALLY_EXACT,0.012375101938488,0.021607226956846,False,1.9999626954536612e-14,2.0098506192667287e-14,0.0,0.0216072269568459,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Aotizhongxin,24,3,origin_week,20544,168,AP2_beijing_Aotizhongxin_K24_origin_week_20544_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,B,B,B,3,STRUCTURALLY_EXACT,0.0048412234487764,0.007329861141933,False,1.990074771640593e-14,1.9999626954536612e-14,0.0,0.007329861141933,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Aotizhongxin,24,3,origin_week,20712,168,AP2_beijing_Aotizhongxin_K24_origin_week_20712_constant_logistic,constant,logistic,B,B,B,0,STRUCTURALLY_EXACT,0.0841454612126851,0.0841454612126851,False,1.9997892231060632e-14,1.9997892231060632e-14,0.0,0.0841454612126851,NO_AMBIGUOUS_LABELS
AP2,beijing,Aotizhongxin,24,3,origin_week,20712,168,AP2_beijing_Aotizhongxin_K24_origin_week_20712_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,0,STRUCTURALLY_EXACT,0.0354187854211545,0.0354187854211545,False,2.010197563961924e-14,1.990074771640593e-14,0.0,0.0354187854211546,NO_AMBIGUOUS_LABELS
AP2,beijing,Aotizhongxin,24,3,origin_week,20712,168,AP2_beijing_Aotizhongxin_K24_origin_week_20712_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,A,A,A,0,STRUCTURALLY_EXACT,-0.0487266757915305,-0.0487266757915305,False,2.0004831124964543e-14,1.9997892231060632e-14,0.0487266757915305,0.0,NO_AMBIGUOUS_LABELS
