phase,dataset,series,K,L,scope,origin_start,N,comparison_id,endpoint,pairwise_pattern_feasible,pairwise_pattern_value,pairwise_reported_bound,witness_delta,absolute_pattern_DP_gap,equality_status,independent_conflict
AP1,beijing,Tiantan,24,3,origin_week,12456,168,AP1_beijing_Tiantan_K24_origin_week_12456_constant_logistic,lower,True,0.0038006857147693278,0.0038006857147493,0.0038006857147693325,4.7704895589362195e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,12456,168,AP1_beijing_Tiantan_K24_origin_week_12456_constant_logistic,upper,True,0.07194270174602344,0.0719427017460434,0.07194270174602345,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,12456,168,AP1_beijing_Tiantan_K24_origin_week_12456_constant_hist_gradient_boosting,lower,True,0.03165549576967099,0.031655495769651,0.031655495769671,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,12456,168,AP1_beijing_Tiantan_K24_origin_week_12456_constant_hist_gradient_boosting,upper,True,0.09182604577430574,0.0918260457743257,0.09182604577430574,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,12456,168,AP1_beijing_Tiantan_K24_origin_week_12456_logistic_hist_gradient_boosting,lower,True,0.01988334402828229,0.0198833440282622,0.01988334402828229,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,37;35
AP1,beijing,Tiantan,24,3,origin_week,12456,168,AP1_beijing_Tiantan_K24_origin_week_12456_logistic_hist_gradient_boosting,upper,True,0.030047358717407793,0.0300473587174277,0.03004735871740779,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,38;37
AP1,beijing,Tiantan,24,3,origin_week,12624,168,AP1_beijing_Tiantan_K24_origin_week_12624_constant_logistic,lower,True,0.08292753989170973,0.0829275398916897,0.08292753989170974,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,54;49
AP1,beijing,Tiantan,24,3,origin_week,12624,168,AP1_beijing_Tiantan_K24_origin_week_12624_constant_logistic,upper,True,0.09756831280437711,0.0975683128043971,0.09756831280437712,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,49;54
AP1,beijing,Tiantan,24,3,origin_week,12624,168,AP1_beijing_Tiantan_K24_origin_week_12624_constant_hist_gradient_boosting,lower,True,0.11220527713287398,0.1122052771328539,0.11220527713287398,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,54;49
AP1,beijing,Tiantan,24,3,origin_week,12624,168,AP1_beijing_Tiantan_K24_origin_week_12624_constant_hist_gradient_boosting,upper,True,0.12931352500402576,0.1293135250040457,0.12931352500402576,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,49;54
AP1,beijing,Tiantan,24,3,origin_week,12624,168,AP1_beijing_Tiantan_K24_origin_week_12624_logistic_hist_gradient_boosting,lower,True,0.029277737241164233,0.0292777372411442,0.029277737241164233,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,49;50
AP1,beijing,Tiantan,24,3,origin_week,12624,168,AP1_beijing_Tiantan_K24_origin_week_12624_logistic_hist_gradient_boosting,upper,True,0.03174521219964864,0.0317452121996686,0.03174521219964863,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,50;49
AP1,beijing,Tiantan,24,3,origin_week,13800,168,AP1_beijing_Tiantan_K24_origin_week_13800_constant_logistic,lower,True,0.009594751487244273,0.0095947514872242,0.009594751487244283,1.0408340855860843e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,13800,168,AP1_beijing_Tiantan_K24_origin_week_13800_constant_logistic,upper,True,0.03161713765429868,0.0316171376543186,0.03161713765429869,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,13800,168,AP1_beijing_Tiantan_K24_origin_week_13800_constant_hist_gradient_boosting,lower,True,-0.0037437665059980624,-0.003743766506018,-0.003743766505998058,4.336808689942018e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,13800,168,AP1_beijing_Tiantan_K24_origin_week_13800_constant_hist_gradient_boosting,upper,True,0.01547350552459257,0.0154735055246125,0.015473505524592574,5.204170427930421e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,13800,168,AP1_beijing_Tiantan_K24_origin_week_13800_logistic_hist_gradient_boosting,lower,True,-0.016143632129706112,-0.0161436321297261,-0.016143632129706115,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,13800,168,AP1_beijing_Tiantan_K24_origin_week_13800_logistic_hist_gradient_boosting,upper,True,-0.013338517993242337,-0.0133385179932223,-0.013338517993242342,5.204170427930421e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,14472,168,AP1_beijing_Tiantan_K24_origin_week_14472_constant_logistic,lower,True,0.03352450534941009,0.0335245053493901,0.0335245053494101,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,14472,168,AP1_beijing_Tiantan_K24_origin_week_14472_constant_logistic,upper,True,0.12904957972827097,0.1290495797282909,0.129049579728271,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,14472,168,AP1_beijing_Tiantan_K24_origin_week_14472_constant_hist_gradient_boosting,lower,True,0.048516362462570774,0.0485163624625507,0.04851636246257078,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,39;59
AP1,beijing,Tiantan,24,3,origin_week,14472,168,AP1_beijing_Tiantan_K24_origin_week_14472_constant_hist_gradient_boosting,upper,True,0.11334881946524529,0.1133488194652652,0.11334881946524528,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,59;40
AP1,beijing,Tiantan,24,3,origin_week,14472,168,AP1_beijing_Tiantan_K24_origin_week_14472_logistic_hist_gradient_boosting,lower,True,-0.0157007602630257,-0.0157007602630457,-0.015700760263025703,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,14472,168,AP1_beijing_Tiantan_K24_origin_week_14472_logistic_hist_gradient_boosting,upper,True,0.015805398415884787,0.0158053984159047,0.015805398415884783,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,15312,168,AP1_beijing_Tiantan_K24_origin_week_15312_constant_logistic,lower,True,0.024027538309102574,0.0240275383090825,0.02402753830910258,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,69;85
AP1,beijing,Tiantan,24,3,origin_week,15312,168,AP1_beijing_Tiantan_K24_origin_week_15312_constant_logistic,upper,True,0.10385484558044163,0.1038548455804616,0.10385484558044164,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,85;75
AP1,beijing,Tiantan,24,3,origin_week,15312,168,AP1_beijing_Tiantan_K24_origin_week_15312_constant_hist_gradient_boosting,lower,True,0.03771182817715083,0.0377118281771308,0.037711828177150845,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,69;85
AP1,beijing,Tiantan,24,3,origin_week,15312,168,AP1_beijing_Tiantan_K24_origin_week_15312_constant_hist_gradient_boosting,upper,True,0.12459679035236376,0.1245967903523837,0.12459679035236376,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,85;75
AP1,beijing,Tiantan,24,3,origin_week,15312,168,AP1_beijing_Tiantan_K24_origin_week_15312_logistic_hist_gradient_boosting,lower,True,-0.004689397541522031,-0.004689397541542,-0.0046893975415220335,2.6020852139652106e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,83;75
AP1,beijing,Tiantan,24,3,origin_week,15312,168,AP1_beijing_Tiantan_K24_origin_week_15312_logistic_hist_gradient_boosting,upper,True,0.046856460421555154,0.0468564604215751,0.046856460421555154,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,69;83
AP1,beijing,Tiantan,24,3,origin_week,15480,168,AP1_beijing_Tiantan_K24_origin_week_15480_constant_logistic,lower,True,-0.2654357388172379,-0.2654357388172579,-0.2654357388172379,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,40;58
AP1,beijing,Tiantan,24,3,origin_week,15480,168,AP1_beijing_Tiantan_K24_origin_week_15480_constant_logistic,upper,True,-0.02712533530409394,-0.0271253353040738,-0.02712533530409393,1.0408340855860843e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,58;57
AP1,beijing,Tiantan,24,3,origin_week,15480,168,AP1_beijing_Tiantan_K24_origin_week_15480_constant_hist_gradient_boosting,lower,True,-0.15810000553396802,-0.1581000055339881,-0.15810000553396802,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,8;0
AP1,beijing,Tiantan,24,3,origin_week,15480,168,AP1_beijing_Tiantan_K24_origin_week_15480_constant_hist_gradient_boosting,upper,True,0.08763008883591769,0.0876300888359377,0.08763008883591769,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,4;8
AP1,beijing,Tiantan,24,3,origin_week,15480,168,AP1_beijing_Tiantan_K24_origin_week_15480_logistic_hist_gradient_boosting,lower,True,0.047691017680044266,0.0476910176800242,0.04769101768004426,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,15480,168,AP1_beijing_Tiantan_K24_origin_week_15480_logistic_hist_gradient_boosting,upper,True,0.18020143805521271,0.1802014380552327,0.18020143805521271,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,15648,168,AP1_beijing_Tiantan_K24_origin_week_15648_constant_logistic,lower,True,-0.13833645142389184,-0.1383364514239118,-0.13833645142389184,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,15648,168,AP1_beijing_Tiantan_K24_origin_week_15648_constant_logistic,upper,True,0.02708932855533934,0.0270893285553593,0.02708932855533934,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,15648,168,AP1_beijing_Tiantan_K24_origin_week_15648_constant_hist_gradient_boosting,lower,True,-0.0316597402923424,-0.0316597402923623,-0.03165974029234239,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,0;11
AP1,beijing,Tiantan,24,3,origin_week,15648,168,AP1_beijing_Tiantan_K24_origin_week_15648_constant_hist_gradient_boosting,upper,True,0.07383008074804337,0.0738300807480634,0.0738300807480434,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,11;6
AP1,beijing,Tiantan,24,3,origin_week,15648,168,AP1_beijing_Tiantan_K24_origin_week_15648_logistic_hist_gradient_boosting,lower,True,0.033504612667328876,0.0335046126673088,0.03350461266732888,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,24,3,origin_week,15648,168,AP1_beijing_Tiantan_K24_origin_week_15648_logistic_hist_gradient_boosting,upper,True,0.11107347019409801,0.111073470194118,0.11107347019409804,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,annual,8760,8689,AP1_beijing_Tiantan_K72_annual_8760_constant_logistic,lower,False,-0.0011846341374652262,-0.0011846341374852,-0.001161841951458727,2.279218600649926e-05,OBJECTIVE_GAP_NUMERIC,1677;1678
AP1,beijing,Tiantan,72,3,annual,8760,8689,AP1_beijing_Tiantan_K72_annual_8760_constant_logistic,upper,True,0.00433440372608653,0.0043344037261065,0.00433440372608658,5.0306980803327406e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,1678;1677
AP1,beijing,Tiantan,72,3,annual,8760,8689,AP1_beijing_Tiantan_K72_annual_8760_constant_hist_gradient_boosting,lower,False,0.0009413863392157739,0.0009413863391957,0.0011651553518036697,0.00022376901258789586,OBJECTIVE_GAP_NUMERIC,1677;1678
AP1,beijing,Tiantan,72,3,annual,8760,8689,AP1_beijing_Tiantan_K72_annual_8760_constant_hist_gradient_boosting,upper,False,0.004505213058179354,0.0045052130581993,0.004481417821947722,2.3795236231631545e-05,OBJECTIVE_GAP_NUMERIC,1678;1677
AP1,beijing,Tiantan,72,3,annual,8760,8689,AP1_beijing_Tiantan_K72_annual_8760_logistic_hist_gradient_boosting,lower,False,-0.0001734129822946984,-0.0001734129823146,-0.00017195338329478274,1.4595989999156552e-06,OBJECTIVE_GAP_NUMERIC,1680;1677
AP1,beijing,Tiantan,72,3,annual,8760,8689,AP1_beijing_Tiantan_K72_annual_8760_logistic_hist_gradient_boosting,upper,False,0.0025459410999317303,0.0025459410999517,0.002541952151918945,3.988948012785369e-06,OBJECTIVE_GAP_NUMERIC,1677;1680
AP1,beijing,Tiantan,72,3,origin_week,10272,168,AP1_beijing_Tiantan_K72_origin_week_10272_constant_logistic,lower,True,-0.006742068647292392,-0.0067420686473123,-0.0067420686472923425,4.9439619065339e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,165;166
AP1,beijing,Tiantan,72,3,origin_week,10272,168,AP1_beijing_Tiantan_K72_origin_week_10272_constant_logistic,upper,True,-0.006010815451287808,-0.0060108154512678,-0.006010815451287759,4.9439619065339e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,166;165
AP1,beijing,Tiantan,72,3,origin_week,10272,168,AP1_beijing_Tiantan_K72_origin_week_10272_constant_hist_gradient_boosting,lower,True,-0.0056937681798204685,-0.0056937681798404,-0.005693768179820417,5.117434254131581e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,165;166
AP1,beijing,Tiantan,72,3,origin_week,10272,168,AP1_beijing_Tiantan_K72_origin_week_10272_constant_hist_gradient_boosting,upper,True,-0.004854886732523904,-0.0048548867325039,-0.0048548867325238524,5.117434254131581e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,166;165
AP1,beijing,Tiantan,72,3,origin_week,10272,168,AP1_beijing_Tiantan_K72_origin_week_10272_logistic_hist_gradient_boosting,lower,True,0.0009872535227717738,0.0009872535227517,0.000987253522771775,1.3010426069826053e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,10272,168,AP1_beijing_Tiantan_K72_origin_week_10272_logistic_hist_gradient_boosting,upper,True,0.0012169756634640553,0.001216975663484,0.0012169756634640566,1.3010426069826053e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,10440,168,AP1_beijing_Tiantan_K72_origin_week_10440_constant_logistic,lower,False,-0.004244247165011526,-0.0042442471650315,-0.0030224457082591895,0.0012218014567523363,OBJECTIVE_GAP_NUMERIC,0;1
AP1,beijing,Tiantan,72,3,origin_week,10440,168,AP1_beijing_Tiantan_K72_origin_week_10440_constant_logistic,upper,True,0.019668789273553283,0.0196687892735732,0.019668789273553342,5.898059818321144e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,1;0
AP1,beijing,Tiantan,72,3,origin_week,10440,168,AP1_beijing_Tiantan_K72_origin_week_10440_constant_hist_gradient_boosting,lower,False,-0.01088362330671276,-0.0108836233067327,-0.006927729394794495,0.003955893911918264,OBJECTIVE_GAP_NUMERIC,0;1
AP1,beijing,Tiantan,72,3,origin_week,10440,168,AP1_beijing_Tiantan_K72_origin_week_10440_constant_hist_gradient_boosting,upper,True,0.02295745653639844,0.0229574565364184,0.02295745653639849,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,1;0
AP1,beijing,Tiantan,72,3,origin_week,10440,168,AP1_beijing_Tiantan_K72_origin_week_10440_logistic_hist_gradient_boosting,lower,False,-0.00990193776570555,-0.0099019377657255,-0.009826446957906377,7.549080779917401e-05,OBJECTIVE_GAP_NUMERIC,0;2
AP1,beijing,Tiantan,72,3,origin_week,10440,168,AP1_beijing_Tiantan_K72_origin_week_10440_logistic_hist_gradient_boosting,upper,False,0.003727211105193879,0.0037272111052138,0.0035209017642230923,0.00020630934097078677,OBJECTIVE_GAP_NUMERIC,2;0
AP1,beijing,Tiantan,72,3,origin_week,10776,168,AP1_beijing_Tiantan_K72_origin_week_10776_constant_logistic,lower,True,0.012349120493222322,0.0123491204932023,0.012349120493222373,5.0306980803327406e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,10776,168,AP1_beijing_Tiantan_K72_origin_week_10776_constant_logistic,upper,True,0.018330421668108082,0.018330421668128,0.01833042166810813,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,10776,168,AP1_beijing_Tiantan_K72_origin_week_10776_constant_hist_gradient_boosting,lower,True,0.021361370517606948,0.0213613705175869,0.021361370517606997,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,60;65
AP1,beijing,Tiantan,72,3,origin_week,10776,168,AP1_beijing_Tiantan_K72_origin_week_10776_constant_hist_gradient_boosting,upper,True,0.0222861211855179,0.0222861211855379,0.02228612118551795,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,65;60
AP1,beijing,Tiantan,72,3,origin_week,10776,168,AP1_beijing_Tiantan_K72_origin_week_10776_logistic_hist_gradient_boosting,lower,True,0.0030309488494988657,0.0030309488494788,0.0030309488494988657,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,60;61
AP1,beijing,Tiantan,72,3,origin_week,10776,168,AP1_beijing_Tiantan_K72_origin_week_10776_logistic_hist_gradient_boosting,upper,True,0.009937000692295576,0.0099370006923155,0.009937000692295576,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,61;60
AP1,beijing,Tiantan,72,3,origin_week,12456,168,AP1_beijing_Tiantan_K72_origin_week_12456_constant_logistic,lower,True,-0.010824996529450319,-0.0108249965294703,-0.01082499652945027,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,12456,168,AP1_beijing_Tiantan_K72_origin_week_12456_constant_logistic,upper,True,0.0026000822591928023,0.0026000822592128,0.0026000822591928513,4.90059381963448e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,12456,168,AP1_beijing_Tiantan_K72_origin_week_12456_constant_hist_gradient_boosting,lower,True,-0.008487092602049965,-0.0084870926020699,-0.008487092602049918,4.683753385137379e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,12456,168,AP1_beijing_Tiantan_K72_origin_week_12456_constant_hist_gradient_boosting,upper,True,0.0038546009035438883,0.0038546009035638,0.003854600903543936,4.7704895589362195e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,12456,168,AP1_beijing_Tiantan_K72_origin_week_12456_logistic_hist_gradient_boosting,lower,True,0.0012545186443510858,0.001254518644331,0.0012545186443510845,1.3010426069826053e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,38;35
AP1,beijing,Tiantan,72,3,origin_week,12456,168,AP1_beijing_Tiantan_K72_origin_week_12456_logistic_hist_gradient_boosting,upper,True,0.0031627976358143332,0.0031627976358343,0.003162797635814332,1.3010426069826053e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,12624,168,AP1_beijing_Tiantan_K72_origin_week_12624_constant_logistic,lower,True,0.016443088591821635,0.0164430885918016,0.01644308859182169,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,54;49
AP1,beijing,Tiantan,72,3,origin_week,12624,168,AP1_beijing_Tiantan_K72_origin_week_12624_constant_logistic,upper,True,0.016620072218179516,0.0166200722181995,0.01662007221817957,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,49;54
AP1,beijing,Tiantan,72,3,origin_week,12624,168,AP1_beijing_Tiantan_K72_origin_week_12624_constant_hist_gradient_boosting,lower,True,0.027797687619842703,0.0277976876198227,0.02779768761984275,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,55;49
AP1,beijing,Tiantan,72,3,origin_week,12624,168,AP1_beijing_Tiantan_K72_origin_week_12624_constant_hist_gradient_boosting,upper,True,0.029959341541147603,0.0299593415411676,0.029959341541147648,4.5102810375396984e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,49;55
AP1,beijing,Tiantan,72,3,origin_week,12624,168,AP1_beijing_Tiantan_K72_origin_week_12624_logistic_hist_gradient_boosting,lower,True,0.011218407708471758,0.0112184077084517,0.011218407708471757,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,49;52
AP1,beijing,Tiantan,72,3,origin_week,12624,168,AP1_beijing_Tiantan_K72_origin_week_12624_logistic_hist_gradient_boosting,upper,True,0.01333926932296808,0.013339269322988,0.013339269322968078,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,52;49
AP1,beijing,Tiantan,72,3,origin_week,14472,168,AP1_beijing_Tiantan_K72_origin_week_14472_constant_logistic,lower,True,0.00014651437696720914,0.0001465143769472,0.00014651437696725774,4.8599362381662736e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,14472,168,AP1_beijing_Tiantan_K72_origin_week_14472_constant_logistic,upper,True,0.0020609036950474872,0.0020609036950674,0.002060903695047536,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,14472,168,AP1_beijing_Tiantan_K72_origin_week_14472_constant_hist_gradient_boosting,lower,True,0.0029939255685696013,0.0029939255685496,0.002993925568569656,5.4643789493269423e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,14472,168,AP1_beijing_Tiantan_K72_origin_week_14472_constant_hist_gradient_boosting,upper,True,0.004856690641708732,0.0048566906417287,0.004856690641708786,5.4643789493269423e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,14472,168,AP1_beijing_Tiantan_K72_origin_week_14472_logistic_hist_gradient_boosting,lower,True,0.002795786946661244,0.0027957869466412,0.00279578694666125,6.071532165918825e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,29;30
AP1,beijing,Tiantan,72,3,origin_week,14472,168,AP1_beijing_Tiantan_K72_origin_week_14472_logistic_hist_gradient_boosting,upper,True,0.002847411191602392,0.0028474111916223,0.0028474111916023982,6.071532165918825e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,30;29
AP1,beijing,Tiantan,72,3,origin_week,15312,168,AP1_beijing_Tiantan_K72_origin_week_15312_constant_logistic,lower,True,-0.04537627613612352,-0.0453762761361435,-0.045376276136123474,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,34;30
AP1,beijing,Tiantan,72,3,origin_week,15312,168,AP1_beijing_Tiantan_K72_origin_week_15312_constant_logistic,upper,True,0.03024320645875941,0.0302432064587794,0.030243206458759463,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,30;34
AP1,beijing,Tiantan,72,3,origin_week,15312,168,AP1_beijing_Tiantan_K72_origin_week_15312_constant_hist_gradient_boosting,lower,True,-0.02234420059262304,-0.022344200592643,-0.02234420059262299,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,50;30
AP1,beijing,Tiantan,72,3,origin_week,15312,168,AP1_beijing_Tiantan_K72_origin_week_15312_constant_hist_gradient_boosting,upper,False,0.012441171096991938,0.0124411710970119,0.011210475813556912,0.0012306952834350258,OBJECTIVE_GAP_NUMERIC,30;50
AP1,beijing,Tiantan,72,3,origin_week,15312,168,AP1_beijing_Tiantan_K72_origin_week_15312_logistic_hist_gradient_boosting,lower,True,-0.01903273064520255,-0.0190327306452225,-0.01903273064520255,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,50;30
AP1,beijing,Tiantan,72,3,origin_week,15312,168,AP1_beijing_Tiantan_K72_origin_week_15312_logistic_hist_gradient_boosting,upper,True,0.023032075543500483,0.0230320755435204,0.02303207554350048,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,30;50
AP1,beijing,Tiantan,72,3,origin_week,15480,168,AP1_beijing_Tiantan_K72_origin_week_15480_constant_logistic,lower,True,-0.1364455670716975,-0.1364455670717175,-0.13644556707169744,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,15480,168,AP1_beijing_Tiantan_K72_origin_week_15480_constant_logistic,upper,True,-0.006037953010345502,-0.0060379530103255,-0.0060379530103454515,5.0306980803327406e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,15480,168,AP1_beijing_Tiantan_K72_origin_week_15480_constant_hist_gradient_boosting,lower,False,-0.07184153124719536,-0.0718415312472153,-0.06422403854973385,0.007617492697461509,OBJECTIVE_GAP_NUMERIC,42;33
AP1,beijing,Tiantan,72,3,origin_week,15480,168,AP1_beijing_Tiantan_K72_origin_week_15480_constant_hist_gradient_boosting,upper,True,0.0014756918437221647,0.0014756918437421,0.001475691843722216,5.117434254131581e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,22;42
AP1,beijing,Tiantan,72,3,origin_week,15480,168,AP1_beijing_Tiantan_K72_origin_week_15480_logistic_hist_gradient_boosting,lower,True,0.00717729739064415,0.0071772973906241,0.00717729739064415,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,15480,168,AP1_beijing_Tiantan_K72_origin_week_15480_logistic_hist_gradient_boosting,upper,True,0.07222152852196359,0.0722215285219835,0.07222152852196359,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,15648,168,AP1_beijing_Tiantan_K72_origin_week_15648_constant_logistic,lower,True,-0.027168726069825587,-0.0271687260698455,-0.02716872606982554,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,15648,168,AP1_beijing_Tiantan_K72_origin_week_15648_constant_logistic,upper,True,0.006151071260721838,0.0061510712607418,0.00615107126072189,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,15648,168,AP1_beijing_Tiantan_K72_origin_week_15648_constant_hist_gradient_boosting,lower,True,-0.020447753362723302,-0.0204477533627433,-0.020447753362723257,4.5102810375396984e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,15648,168,AP1_beijing_Tiantan_K72_origin_week_15648_constant_hist_gradient_boosting,upper,True,0.003969469029347284,0.0039694690293672,0.003969469029347328,4.423544863740858e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,15648,168,AP1_beijing_Tiantan_K72_origin_week_15648_logistic_hist_gradient_boosting,lower,True,-0.0021816022313745544,-0.0021816022313945,-0.0021816022313745622,7.806255641895632e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Tiantan,72,3,origin_week,15648,168,AP1_beijing_Tiantan_K72_origin_week_15648_logistic_hist_gradient_boosting,upper,True,0.0067209727071022895,0.0067209727071222,0.006720972707102282,7.806255641895632e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
