candidate,reference,horizon,target_scope,postprocess,origin,mae_gain,mse_gain
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,raw,1440,0.0003202027524017042,6.963999931767971e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,raw,1452,0.00016406494907393617,1.9630643111974255e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,raw,1464,0.0002551916517646072,0.00011270610332924317
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,raw,1476,-0.0002353832029213452,-5.8307810763962575e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,raw,1488,0.0002774353133907909,4.32300284381569e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,raw,1500,-2.233608418485017e-05,2.506258825962233e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,raw,1512,-4.015454358017938e-05,-3.376545942927588e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,raw,1524,0.00020012910617022656,1.989383217981686e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,raw,1536,-0.00011636534896491221,-2.625752392420064e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,raw,1548,-7.500944306893363e-05,-3.225334438822145e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,clip_0_1,1392,7.39844341038092e-05,-2.6877386684804267e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,clip_0_1,1404,-2.203335408944885e-05,1.1240925423897828e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,clip_0_1,1416,-7.605253856268739e-05,-2.8586674626204662e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,clip_0_1,1428,1.2286524952831724e-05,-1.2826187855446316e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,clip_0_1,1440,0.00031822906063966793,6.951532971227323e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,clip_0_1,1452,0.0001618908236999317,1.963838672822417e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,clip_0_1,1464,0.0002530185660413956,0.0001124768613056527
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,clip_0_1,1476,-0.00023622673085878278,-5.832550899425778e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,clip_0_1,1488,0.0002774353133907909,4.32300284381569e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,clip_0_1,1500,-2.3721925149700472e-05,2.312765667923799e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,clip_0_1,1512,-4.015454358017938e-05,-3.376545942927588e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,clip_0_1,1524,0.00020012910617022656,1.989383217981686e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,clip_0_1,1536,-0.00011636534896491221,-2.625752392420064e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,terminal_H,clip_0_1,1548,-7.500944306893363e-05,-3.225334438822145e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,raw,1392,-3.1978137085713845e-05,-2.5301299140465762e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,raw,1404,5.7017337252873285e-05,4.207830205936245e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,raw,1416,-0.00010461121216225804,-4.954047452751822e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,raw,1428,-0.00014726930341770595,-8.158297904812308e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,raw,1440,8.021782622376557e-05,4.155044811967049e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,raw,1452,8.076624317204621e-05,-1.8487220184789285e-07
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,raw,1464,-1.3007697020884433e-05,-9.511177971034575e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,raw,1476,-0.00022328695298934377,-3.8808150898039356e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,raw,1488,2.1997703852950705e-05,1.1827806493415798e-07
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,raw,1500,-5.2941558905746066e-05,-1.651963089442584e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,raw,1512,-2.9665326189666288e-06,-5.17791140237172e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,raw,1524,0.00010948958874787354,-1.7127049263942473e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,raw,1536,6.204724629442207e-06,1.449549205292689e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,raw,1548,-0.00012733290333908785,-8.836593204291443e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,clip_0_1,1392,-3.170066133346292e-05,-2.5491203713927522e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,clip_0_1,1404,5.669719896521302e-05,4.206283001446477e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,clip_0_1,1416,-0.0001079042011861567,-4.973086117146586e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,clip_0_1,1428,-0.00014678672593097298,-8.15716230343168e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,clip_0_1,1440,7.690802493694142e-05,4.137983328652106e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,clip_0_1,1452,8.03230577871335e-05,-1.805775488968841e-07
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,clip_0_1,1464,-1.4337139686126813e-05,-9.591557798017164e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,clip_0_1,1476,-0.0002280029768044132,-3.8860368693286293e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,clip_0_1,1488,2.1997703852950705e-05,1.1827806493415798e-07
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,clip_0_1,1500,-6.908679103024954e-05,-1.8571474261510417e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,clip_0_1,1512,-3.2903470117030272e-06,-5.177886827441129e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,clip_0_1,1524,9.761256190208134e-05,-1.8816529869861605e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,clip_0_1,1536,6.204724629442207e-06,1.449549205292689e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,3,path_1_to_H,clip_0_1,1548,-0.00012733290333908785,-8.836593204291443e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,raw,1392,5.7223248818469596e-05,-1.5021232105131929e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,raw,1404,-0.00023454810538486864,-3.872536563135746e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,raw,1416,-1.5264561042552516e-05,1.6889955877602027e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,raw,1428,-0.00015503048652078022,-1.2349036031589138e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,raw,1440,0.00013641493322366586,1.3173555291817403e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,raw,1452,2.7890511841179462e-05,6.951084474004039e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,raw,1464,6.596430439266206e-05,4.297319581373801e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,raw,1476,2.5509863494300852e-05,1.7564598924694822e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,raw,1488,0.00020461125500077952,1.0934451603975951e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,raw,1500,-0.0001582501668167892,-1.258716936551979e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,raw,1512,-6.907040223305794e-05,-3.471040307205939e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,raw,1524,0.0004141600146385109,0.00013613731972682896
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,raw,1536,3.515631938501417e-05,6.9576378328284026e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,raw,1548,2.034737446244159e-06,-2.0650600597584138e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,clip_0_1,1392,5.7223248818469596e-05,-1.5021232105131929e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,clip_0_1,1404,-0.00023454810538486864,-3.872536563135746e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,clip_0_1,1416,-1.5264561042552516e-05,1.6889955877602027e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,clip_0_1,1428,-0.00015732439829031094,-1.2400006920469048e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,clip_0_1,1440,0.00013641493322366586,1.3173555291817403e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,clip_0_1,1452,2.730314939315223e-05,6.9441926649176814e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,clip_0_1,1464,6.596430439266206e-05,4.297319581373801e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,clip_0_1,1476,2.516255975869504e-05,1.7562066722119558e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,clip_0_1,1488,0.00020461125500077952,1.0934451603975951e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,clip_0_1,1500,-0.0001582501668167892,-1.258716936551979e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,clip_0_1,1512,-6.907040223305794e-05,-3.471040307205939e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,clip_0_1,1524,0.0004141600146385109,0.00013613731972682896
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,clip_0_1,1536,3.515631938501417e-05,6.9576378328284026e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,terminal_H,clip_0_1,1548,2.034737446244159e-06,-2.0650600597584138e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,raw,1392,-1.3746907889101241e-05,-1.6915080614954057e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,raw,1404,-3.077232762693217e-05,-7.891466446802491e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,raw,1416,-9.67934901541469e-05,1.969389637557359e-07
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,raw,1428,-8.014196548123965e-05,-4.718069418303592e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,raw,1440,-7.782681447192538e-05,-9.773530092811475e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,raw,1452,9.265226100172752e-06,-6.075055973995932e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,raw,1464,-4.7720967005954285e-05,-2.8455253334895133e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,raw,1476,-0.00011270236584326453,-1.9237146673970877e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,raw,1488,2.5972301229384635e-05,5.818790142645428e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,raw,1500,-8.354748101179858e-05,-2.1370849134788644e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,raw,1512,-7.519957142446208e-05,-7.031182084060272e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,raw,1524,0.0001251271071129343,7.781467936872845e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,raw,1536,1.2672709385210197e-05,9.861744740542594e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,raw,1548,-0.00011158703582525871,-6.0726584637274486e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,clip_0_1,1392,-1.3456016046726235e-05,-1.7009778865102204e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,clip_0_1,1404,-3.0932396770762304e-05,-7.892240049047373e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,clip_0_1,1416,-9.843998466609623e-05,1.8741963155835433e-07
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,clip_0_1,1428,-8.028299536612828e-05,-4.72599676575993e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,clip_0_1,1440,-7.984094244901628e-05,-9.782414193218727e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,clip_0_1,1452,9.120867242765197e-06,-6.071597795251757e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,clip_0_1,1464,-4.869442126050492e-05,-2.8503961690705983e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,clip_0_1,1476,-0.00011522638135210662,-1.9265145421001578e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,clip_0_1,1488,2.5972301229384635e-05,5.818790142645428e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,clip_0_1,1500,-9.162009707405032e-05,-2.239677081833093e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,clip_0_1,1512,-7.536147862083029e-05,-7.031169796594978e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,clip_0_1,1524,0.00011918859369003821,7.77302053384325e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,clip_0_1,1536,1.2672709385210197e-05,9.861744740542594e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,6,path_1_to_H,clip_0_1,1548,-0.00011158703582525871,-6.0726584637274486e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,raw,1392,-0.00031116694047709327,-4.4911067422028996e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,raw,1404,-1.447898720724878e-05,-5.385938830285039e-07
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,raw,1416,-2.0950620019361056e-05,-7.46308745059854e-07
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,raw,1428,8.708963729123193e-05,7.4683346203006805e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,raw,1440,-0.00011765122759022933,-2.049448733302596e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,raw,1452,1.7728895667035873e-05,9.514182863977246e-07
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,raw,1464,-0.00016151268758069523,-0.00012026479869989437
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,raw,1476,0.00011395628817673057,5.2081600814064405e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,raw,1488,6.262548860997558e-07,1.3392543822821807e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,raw,1500,-5.599515592720672e-05,-1.7670230717764482e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,raw,1512,2.63995553599295e-05,-8.164274345650196e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,raw,1524,0.00016826380768611093,3.292597571018967e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,raw,1536,5.46948857295487e-05,7.67415762762568e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,raw,1548,3.9122807407664255e-05,3.3210413232424294e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,clip_0_1,1392,-0.00031116694047709327,-4.4911067422028996e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,clip_0_1,1404,-1.447898720724878e-05,-5.385938830285039e-07
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,clip_0_1,1416,-2.0950620019361056e-05,-7.46308745059854e-07
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,clip_0_1,1428,8.459162733519081e-05,7.426866119778438e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,clip_0_1,1440,-0.00011765122759022933,-2.049448733302596e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,clip_0_1,1452,1.8022961039635392e-05,9.599906925631243e-07
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,clip_0_1,1464,-0.00016151268758069523,-0.00012026479869989437
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,clip_0_1,1476,0.00011395628817673057,5.2081600814064405e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,clip_0_1,1488,6.262548860997558e-07,1.3392543822821807e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,clip_0_1,1500,-5.599515592720672e-05,-1.7670230717764482e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,clip_0_1,1512,2.63995553599295e-05,-8.164274345650196e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,clip_0_1,1524,0.00016826380768611093,3.292597571018967e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,clip_0_1,1536,5.46948857295487e-05,7.67415762762568e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,terminal_H,clip_0_1,1548,3.9122807407664255e-05,3.3210413232424294e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,raw,1392,-3.839731640310714e-05,-2.2266428117386692e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,raw,1404,-1.4693592093512457e-06,-2.7740833495209163e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,raw,1416,-6.86219378706082e-05,-5.42243477410036e-07
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,raw,1428,-5.134169851768514e-05,-7.192520413891678e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,raw,1440,4.850947150164463e-06,-1.3777656464737428e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,raw,1452,2.0336966621130428e-05,-5.798588786734223e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,raw,1464,-4.4047298627703695e-05,-3.1090418427310746e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,raw,1476,-6.733552145513782e-05,-1.0112160381107282e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,raw,1488,3.219332262035531e-05,5.594671273892091e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,raw,1500,-4.967003453855214e-05,-1.810008923070481e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,raw,1512,-7.386438644830384e-05,-6.147766102286823e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,raw,1524,6.265291462169141e-05,4.456557806089877e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,raw,1536,4.2660588348534595e-06,2.5304089920747193e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,raw,1548,-6.886402472904312e-05,-4.108902435838067e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,clip_0_1,1392,-3.820338850819046e-05,-2.232956028415212e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,clip_0_1,1404,-1.576071971904661e-06,-2.7745990843508387e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,clip_0_1,1416,-6.971960087857442e-05,-5.485896988749567e-07
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,clip_0_1,1428,-5.136762043178606e-05,-7.195726519490405e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,clip_0_1,1440,3.5081951654371968e-06,-1.3836883800785769e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,clip_0_1,1452,2.0101274109392176e-05,-5.798750608605806e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,clip_0_1,1464,-4.469626813073745e-05,-3.112289066451798e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,clip_0_1,1476,-6.906844377346646e-05,-1.0130965313530182e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,clip_0_1,1488,3.219332262035531e-05,5.594671273892091e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,clip_0_1,1500,-5.505177858005329e-05,-1.8784037019732998e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,clip_0_1,1512,-7.397232457921598e-05,-6.147757910643293e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,clip_0_1,1524,5.869390567309402e-05,4.4509262040701465e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,clip_0_1,1536,4.2660588348534595e-06,2.5304089920747193e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,9,path_1_to_H,clip_0_1,1548,-6.886402472904312e-05,-4.108902435838067e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,raw,1392,-0.00017673718512598187,-3.725657302173722e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,raw,1404,4.5324516944847756e-05,1.4993388926471936e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,raw,1416,-0.0001941153181261171,-5.5666194256134424e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,raw,1428,-0.00013464044829614519,-4.0770003469928745e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,raw,1440,1.1374738532193505e-05,1.7991268352419873e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,raw,1452,-4.5292727594181986e-05,-2.9687221057827843e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,raw,1464,0.0002593695496275942,0.00010780359592911478
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,raw,1476,0.00016922890917872482,6.575637567097288e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,raw,1488,-9.025345976737416e-06,-1.0605270561513483e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,raw,1500,-0.00014050327447380593,-1.741248609258739e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,raw,1512,1.6210247422564695e-05,8.860628471941184e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,raw,1524,-0.00013329310154094862,-7.344002449215897e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,raw,1536,-5.490586163495744e-05,-2.8338442731708894e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,raw,1548,-0.00013155675995806326,-5.75553768587369e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,clip_0_1,1392,-0.00017673718512598187,-3.725657302173722e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,clip_0_1,1404,4.5324516944847756e-05,1.4993388926471936e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,clip_0_1,1416,-0.0001941153181261171,-5.5666194256134424e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,clip_0_1,1428,-0.0001330266391278445,-3.956292824963894e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,clip_0_1,1440,1.1374738532193505e-05,1.7991268352419873e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,clip_0_1,1452,-4.63078362658496e-05,-3.0050978225626325e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,clip_0_1,1464,0.0002593695496275942,0.00010780359592911478
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,clip_0_1,1476,0.00016922890917872482,6.575637567097288e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,clip_0_1,1488,-9.025345976737416e-06,-1.0605270561513483e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,clip_0_1,1500,-0.00014050327447380593,-1.741248609258739e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,clip_0_1,1512,1.6210247422564695e-05,8.860628471941184e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,clip_0_1,1524,-0.00013329310154094862,-7.344002449215897e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,clip_0_1,1536,-5.490586163495744e-05,-2.8338442731708894e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,terminal_H,clip_0_1,1548,-0.00012983468711232345,-5.7267382122842624e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,path_1_to_H,raw,1392,-1.8693936149401913e-05,-1.552520041990204e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,path_1_to_H,raw,1404,1.6698251034850195e-06,-2.748686698540349e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,path_1_to_H,raw,1416,-6.393904186985467e-05,-2.5958422408869025e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,path_1_to_H,raw,1428,-4.2791046295179276e-05,-4.8888460474835994e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,path_1_to_H,raw,1440,-1.5397229696457805e-06,-1.2008220829693272e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,path_1_to_H,raw,1452,1.7911142996566738e-05,-4.8752789017479455e-06
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,path_1_to_H,raw,1464,-8.488464616878263e-06,-1.1233779513905513e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,path_1_to_H,raw,1476,-7.363225995225127e-05,-1.4840153106093183e-05
TIME_SELECTED,GLOBAL_RIDGE_SELECTED,12,path_1_to_H,raw,1488,5.359330765248536e-06,8.769267210696552e-09
