fit_id,family,gamma,edf,future_hour,data_mse,base_penalty,actual_Q_penalty,extra_penalty,training_objective,D_second_difference_norm,D_coefficient_norm
GLOBAL_RIDGE_g0.01,GLOBAL_RIDGE,0.01,249.36705816420098,5,0.006218874170632691,0.00015416937976834685,0.0075954415838950864,7.595441583895086e-05,0.006448997966239989,0.07291199363228697,0.047578301927624765
GLOBAL_RIDGE_g0.01,GLOBAL_RIDGE,0.01,249.36705816420098,6,0.0066168103188717995,0.0001609084515485825,0.007927454504446296,7.927454504446296e-05,0.006856993315464846,0.0695436498129568,0.04507341431971128
GLOBAL_RIDGE_g0.01,GLOBAL_RIDGE,0.01,249.36705816420098,7,0.006945639339734112,0.0001629540629399806,0.008028235358919868,8.028235358919868e-05,0.0071888757562632915,0.06815856220410352,0.04295808036459212
GLOBAL_RIDGE_g0.01,GLOBAL_RIDGE,0.01,249.36705816420098,8,0.007220207266106178,0.00016706037268622044,0.00823054035521555,8.23054035521555e-05,0.007469573042344554,0.0692694733010639,0.041942042612636135
GLOBAL_RIDGE_g0.01,GLOBAL_RIDGE,0.01,249.36705816420098,9,0.00744615413315302,0.00017301820568577198,0.008524064092436865,8.524064092436865e-05,0.00770441297976316,0.06631605755882304,0.041349054199629164
GLOBAL_RIDGE_g0.01,GLOBAL_RIDGE,0.01,249.36705816420098,10,0.007618789046218388,0.000185874200842658,0.009157438633890487,9.157438633890488e-05,0.007896237633399951,0.06544458254132479,0.04133158639250526
GLOBAL_RIDGE_g0.01,GLOBAL_RIDGE,0.01,249.36705816420098,11,0.007731910329750777,0.00019152659526324134,0.00943591437074033,9.43591437074033e-05,0.008017796068721422,0.06731283810806038,0.04222192896624723
GLOBAL_RIDGE_g0.01,GLOBAL_RIDGE,0.01,249.36705816420098,12,0.007818380142945901,0.00020345869447807965,0.010023771458157587,0.00010023771458157587,0.008122076552005556,0.06430696276178821,0.04237585789592336
GLOBAL_RIDGE_g0.1,GLOBAL_RIDGE,0.1,165.5215676510001,1,0.00367321336869715,4.817437795736803e-05,0.0023734004389553754,0.00023734004389553754,0.0039587277905500555,0.0592293368238606,0.02950659558780297
GLOBAL_RIDGE_g0.1,GLOBAL_RIDGE,0.1,165.5215676510001,2,0.004647319589012247,6.316845175077221e-05,0.0031121114059031447,0.0003112111405903145,0.0050216991813533335,0.05660332015990378,0.03656632480800356
GLOBAL_RIDGE_g0.1,GLOBAL_RIDGE,0.1,165.5215676510001,3,0.0054073200985558885,7.00048711438875e-05,0.0034489203378806755,0.0003448920337880676,0.005822217003487843,0.04154786793168937,0.03515321686278864
GLOBAL_RIDGE_g0.1,GLOBAL_RIDGE,0.1,165.5215676510001,4,0.005975439046619069,7.39646299429515e-05,0.003644005228860948,0.00036440052288609485,0.006413804199448115,0.0474452496244171,0.034699483260400295
GLOBAL_RIDGE_g0.1,GLOBAL_RIDGE,0.1,165.5215676510001,5,0.0064578451761904115,7.896659566725852e-05,0.003890436384779893,0.00038904363847798933,0.006925855410335659,0.049429448358634887,0.034559237592189436
GLOBAL_RIDGE_g0.1,GLOBAL_RIDGE,0.1,165.5215676510001,6,0.006863830277778881,8.341730255648261e-05,0.004109708747650757,0.0004109708747650758,0.00735821845510044,0.045722727194960754,0.03357333871789034
GLOBAL_RIDGE_g0.1,GLOBAL_RIDGE,0.1,165.5215676510001,7,0.007189859139516558,8.664340932618135e-05,0.004268648905219486,0.0004268648905219486,0.007703367439364688,0.04576293108591155,0.03403668911319698
GLOBAL_RIDGE_g0.1,GLOBAL_RIDGE,0.1,165.5215676510001,8,0.00746258278042896,9.17218109480638e-05,0.004518845817969123,0.0004518845817969123,0.008006189173173936,0.04859610750225624,0.03535710645721051
GLOBAL_RIDGE_g0.1,GLOBAL_RIDGE,0.1,165.5215676510001,9,0.007691525010858617,9.702355552215354e-05,0.004780046137161816,0.00047800461371618163,0.008266553180096952,0.04510613334651249,0.0366169838346077
GLOBAL_RIDGE_g0.1,GLOBAL_RIDGE,0.1,165.5215676510001,10,0.00787639378294092,0.00010643951788834771,0.005243941057255847,0.0005243941057255847,0.008507227406554853,0.04631730425069924,0.03849452521582588
GLOBAL_RIDGE_g0.1,GLOBAL_RIDGE,0.1,165.5215676510001,11,0.007989294717806787,0.00011272233234176952,0.005553475610972811,0.0005553475610972811,0.008657364611245838,0.04919505371059953,0.040581674086257936
GLOBAL_RIDGE_g0.1,GLOBAL_RIDGE,0.1,165.5215676510001,12,0.008092059286824264,0.00011991285594382947,0.005907730146206258,0.0005907730146206258,0.008802745157388719,0.04401777252198074,0.04106552023136673
GLOBAL_RIDGE_g1,GLOBAL_RIDGE,1.0,60.77039259037505,1,0.004321655851516443,5.26907368581663e-06,0.00025959072704316507,0.00025959072704316507,0.0045865156522454245,0.018851217384839965,0.011977241741565909
GLOBAL_RIDGE_g1,GLOBAL_RIDGE,1.0,60.77039259037505,2,0.005486481123214801,1.0630654128111415e-05,0.000523738971707542,0.000523738971707542,0.006020850749050454,0.023228557901097967,0.01971172160015513
GLOBAL_RIDGE_g1,GLOBAL_RIDGE,1.0,60.77039259037505,3,0.006307240805619256,1.4248832392892046e-05,0.0007019952615852972,0.0007019952615852972,0.007023484899597445,0.019212896843655944,0.023236697660548616
GLOBAL_RIDGE_g1,GLOBAL_RIDGE,1.0,60.77039259037505,4,0.006912313764991912,1.619901233611382e-05,0.0007980745080548743,0.0007980745080548743,0.0077265872853829,0.019358347771887562,0.024712352906140655
GLOBAL_RIDGE_g1,GLOBAL_RIDGE,1.0,60.77039259037505,5,0.00746104215334711,1.7261910830819577e-05,0.0008504401816943366,0.0008504401816943366,0.008328744245872266,0.01943778253744322,0.025089165950832906
GLOBAL_RIDGE_g1,GLOBAL_RIDGE,1.0,60.77039259037505,6,0.007925078725887937,1.8233454828711755e-05,0.0008983051059306671,0.0008983051059306671,0.008841617286647317,0.017054613261046406,0.025399539384027732
GLOBAL_RIDGE_g1,GLOBAL_RIDGE,1.0,60.77039259037505,7,0.008285001648378193,2.0027527285363203e-05,0.0009866934263756653,0.0009866934263756653,0.009291722602039223,0.017936115154175494,0.026836899950594458
GLOBAL_RIDGE_g1,GLOBAL_RIDGE,1.0,60.77039259037505,8,0.008611506224027713,2.2638379420863125e-05,0.0011153219186818193,0.0011153219186818193,0.009749466522130395,0.01959549436881466,0.028848667891230202
GLOBAL_RIDGE_g1,GLOBAL_RIDGE,1.0,60.77039259037505,9,0.008895519000579697,2.519383827379232e-05,0.0012412213577704119,0.0012412213577704119,0.0101619341966239,0.018464875469595788,0.03068543456610866
GLOBAL_RIDGE_g1,GLOBAL_RIDGE,1.0,60.77039259037505,10,0.009208291755550393,2.7763610327765447e-05,0.001367825963362051,0.001367825963362051,0.01060388132924021,0.01980036507274051,0.032078063253620975
GLOBAL_RIDGE_g1,GLOBAL_RIDGE,1.0,60.77039259037505,11,0.009415957969125956,2.9345164892856843e-05,0.0014457441941348812,0.0014457441941348812,0.010891047328153693,0.019594493630710846,0.03274795443147563
GLOBAL_RIDGE_g1,GLOBAL_RIDGE,1.0,60.77039259037505,12,0.0096208677569364,3.0429599351750585e-05,0.001499170877153693,0.001499170877153693,0.011150468233441844,0.01623797777873353,0.03296857767077636
