epoch,cohort,model,seed,information_track,horizon,status,target_scope,postprocess,scored_values,rmse,mae
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09306321667618835,0.06072716654989335
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09305738102667864,0.06071073253632499
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07876578519461823,0.048791925921694526
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07875791627267534,0.0487757014041068
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07209541654514912,0.04203877699787562
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07209048449226654,0.042019175219085776
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06569475294472477,0.037025844876088454
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.0656639628947315,0.036984133500818236
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07662182306804148,0.04797182514025834
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.0766163149793078,0.04795062573583726
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.07036976995957522,0.04147570210703773
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07035036825828547,0.041440888156919445
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08542541493005969,0.05749107396889893
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08542403415515684,0.05748115153437958
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07477226388834518,0.0454447276060336
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07475919636006556,0.045417745306176434
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09369898120308759,0.06098397376163905
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09368675705867723,0.06094900197778811
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07922236280738104,0.049150604967033405
5,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.0792110681689222,0.04912614518983003
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07221413493954154,0.042340144227644295
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07221091170498906,0.04231920426065504
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.0660076334114255,0.037584367115724535
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.0659794763484004,0.0375487435580432
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07721549982276951,0.048598781315857695
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07721355889859545,0.04858265102991491
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.07064138803177338,0.04196390546318789
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07062686381222984,0.04193606064060183
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08560784003065523,0.057661044257998444
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08560718797114855,0.05765470904606295
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07504680039563694,0.04582714365547542
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.0750366467455644,0.04580437826756364
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.0932648704111312,0.06119629268871744
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09326103243646026,0.06118021337365433
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07933218343762208,0.049490462843129225
10,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07932420769201476,0.04947147374935463
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.0720502136714908,0.04192132320308139
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07204234545116657,0.04190004332716238
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06566202998081061,0.03692090010335946
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06563411288468851,0.03686873070618366
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07703856587426751,0.047996221151342416
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07703239686527918,0.04797068049742533
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.07033663199528294,0.041404540032014645
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07031722813371408,0.04136148165171698
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08486260089203287,0.05719769557072114
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08486011615883456,0.05718683583749955
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07478864101924992,0.045464904351951434
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.0747737923824879,0.045428319571594204
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.093329684834842,0.06121306401617765
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09332495689769947,0.0611979991954291
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07911150854724029,0.04922599716693757
20,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07909979687221999,0.04919639701478471
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07187576883119308,0.04202452341429746
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07187121079666459,0.042009922281185046
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06549185851823222,0.03717828552037942
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06546431500453198,0.037144119897917466
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07717414914540681,0.048079304427261764
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07716906412826995,0.048057476140489996
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.07029170796849653,0.04161928813456073
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07027678310206047,0.04159276158581355
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08434229012822597,0.056887148106500286
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.0843386295499716,0.056876267964916835
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07462576431303264,0.04549992680050358
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07461361980319818,0.04547570873165441
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09297236024099043,0.06082239262822069
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09296523731049708,0.06080161211913388
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07889168487037988,0.0491473730014035
40,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07888162910658371,0.049126299110272505
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07155749091832687,0.04150404715197922
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07155532535344217,0.04148815061496082
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06533001779708264,0.03669940274660176
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.0653026967012024,0.0366599289799402
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07640047146889435,0.04762812144991265
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07639800240261242,0.04762124960119462
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.0699865059565207,0.04114355073647552
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.06997297823626436,0.04111893887692638
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08468624593246253,0.056971649421793065
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08468509333991603,0.05696355243365054
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07434497497347202,0.04506060979594297
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07433592718062032,0.04504229630533493
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09306321667618835,0.06072716654989335
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09305738102667864,0.06071073253632499
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07876578519461823,0.048791925921694526
0,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07875791627267534,0.0487757014041068
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07155540752721332,0.04125111446119753
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07155138262069498,0.04122975611099824
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06548049248604179,0.03684366460869702
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06545186882780905,0.036798704653498035
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07609418451597469,0.0475595003541224
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07609158192317081,0.04754886150883105
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.07001594048297144,0.04128205516753291
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07000193796502385,0.04125572294279283
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08540693484607192,0.05787366398955318
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08540494040205626,0.05786472997276222
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07450347506663792,0.04545899135392631
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07449371523914226,0.04543946427837688
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09336416646041698,0.0608168016800909
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09334906008622426,0.060784710608656284
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07900969636995674,0.04915031381648756
5,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.0789981314919928,0.04912973550759081
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07213363904599256,0.04172463386518943
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07212216578175623,0.04168388572761085
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06586801374670644,0.036989425892390605
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06583774605807073,0.03692424872986846
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07653001779698884,0.04795435909184114
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07652660022705415,0.04793182125712364
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.07031619223592081,0.04134963764559545
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07029926798801846,0.04130347002656859
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08524447510428924,0.05749834786025776
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.0852442102730081,0.05749264309483756
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07475723897579996,0.04531767799487453
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07474524335462177,0.045280945751619436
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09373200376146884,0.06142279994316815
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09372509650895512,0.06140418321644485
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07922484583164408,0.04918363503691081
10,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07921417453254224,0.04915326168937267
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07169769145086541,0.041626113024648505
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07168653980362018,0.0415939753954712
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06541443490553958,0.03679195190164837
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06538562550180145,0.03673539406979526
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07662923288293319,0.04776519586032561
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07661480701018687,0.04772885798741679
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.07004311350894897,0.041189478681526656
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07002293177429411,0.04114208822862434
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.085215923157692,0.05713569738497664
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08521431813440629,0.057123759319197456
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07460242426729927,0.04528683395420363
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07458675934287516,0.04524767304870685
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09358192646860743,0.060865573723857404
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09356750022758545,0.06082697418208349
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.0791835853762769,0.049128261422016546
20,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07916809741071354,0.04909255080335325
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07146460375725008,0.0415130970510452
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07145041032136623,0.041477189650428924
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06528360977049884,0.03670741085908504
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06525428949364268,0.03665380663629996
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07641574722976395,0.04757710646099259
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07639632742273876,0.047537291357273914
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.06980991714053288,0.04105738393635798
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.06978832832933315,0.04101228851270501
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.0849240782794622,0.0571785521987636
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08492186607449576,0.057163074717142784
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.0742447745487208,0.04502904896659104
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07422660431588936,0.04498983060148013
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09310106007783334,0.06050837544126108
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09309021538220512,0.06047673976383097
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07872295738992853,0.04879187353961733
40,NEW_CORE_SELECT,OD_SEPARABLE,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07870706234741075,0.04875756646412585
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07155749091832687,0.04150404715197922
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07155532535344217,0.04148815061496082
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06533001779708264,0.03669940274660176
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.0653026967012024,0.0366599289799402
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07640047146889435,0.04762812144991265
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07639800240261242,0.04762124960119462
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.0699865059565207,0.04114355073647552
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.06997297823626436,0.04111893887692638
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08468624593246253,0.056971649421793065
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08468509333991603,0.05696355243365054
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07434497497347202,0.04506060979594297
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07433592718062032,0.04504229630533493
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09306321667618835,0.06072716654989335
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09305738102667864,0.06071073253632499
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07876578519461823,0.048791925921694526
0,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07875791627267534,0.0487757014041068
5,NEW_CORE_SELECT,OD_CONCAT_MLP,20260915,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07156460805038634,0.041464324800852354
