epoch,stage,model,seed,horizon,status,target_scope,postprocess,scored_values,rmse,mae
5,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,terminal_H,raw,3850,0.07148694301983508,0.04154107058623276
5,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,path_1_to_H,raw,11550,0.06524163309936663,0.03679060974449204
5,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07147735276413675,0.04149656167496421
5,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06521658540073565,0.036734123136047375
5,SELECT,PRODUCT_MSE,20260917,6,AVAILABLE,terminal_H,raw,3850,0.07529131903875545,0.0472212590389861
5,SELECT,PRODUCT_MSE,20260917,6,AVAILABLE,path_1_to_H,raw,23100,0.06945370554088166,0.04104627201667628
5,SELECT,PRODUCT_MSE,20260917,6,AVAILABLE,terminal_H,clip_0_1,3850,0.0752901000030933,0.04720768738920732
5,SELECT,PRODUCT_MSE,20260917,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.06943982134702437,0.04100204630599897
5,SELECT,PRODUCT_MSE,20260917,9,AVAILABLE,terminal_H,raw,3850,0.08524916517073394,0.057495443328407225
5,SELECT,PRODUCT_MSE,20260917,9,AVAILABLE,path_1_to_H,raw,34650,0.07396719079383367,0.04503407007792336
5,SELECT,PRODUCT_MSE,20260917,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08524619024300935,0.05748027692543097
5,SELECT,PRODUCT_MSE,20260917,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07395627371352428,0.044998492722129864
5,SELECT,PRODUCT_MSE,20260917,12,AVAILABLE,terminal_H,raw,3850,0.09246085646244737,0.060294508043168986
5,SELECT,PRODUCT_MSE,20260917,12,AVAILABLE,path_1_to_H,raw,46200,0.07834155049843596,0.048737693674581
5,SELECT,PRODUCT_MSE,20260917,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09243859854196972,0.06025731062858596
5,SELECT,PRODUCT_MSE,20260917,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07832602811186457,0.04870255522665965
10,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,terminal_H,raw,3850,0.07121888609857943,0.041701824194900344
10,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,path_1_to_H,raw,11550,0.06504792590708276,0.03701463439356543
10,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,terminal_H,clip_0_1,3850,0.0712113022510883,0.04166623618837865
10,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.065024722341248,0.03696729931933611
10,SELECT,PRODUCT_MSE,20260917,6,AVAILABLE,terminal_H,raw,3850,0.07567870278158471,0.047577508384185924
10,SELECT,PRODUCT_MSE,20260917,6,AVAILABLE,path_1_to_H,raw,23100,0.06933641095524778,0.041252747604981564
10,SELECT,PRODUCT_MSE,20260917,6,AVAILABLE,terminal_H,clip_0_1,3850,0.0756711030582355,0.04754611483203721
10,SELECT,PRODUCT_MSE,20260917,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.0693227122592861,0.04121616517006439
10,SELECT,PRODUCT_MSE,20260917,9,AVAILABLE,terminal_H,raw,3850,0.08464574765135391,0.05716908363561399
10,SELECT,PRODUCT_MSE,20260917,9,AVAILABLE,path_1_to_H,raw,34650,0.0736965289735386,0.04509842138291335
10,SELECT,PRODUCT_MSE,20260917,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08464529445976779,0.057162952342515075
10,SELECT,PRODUCT_MSE,20260917,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.0736857503274103,0.04506765827114824
10,SELECT,PRODUCT_MSE,20260917,12,AVAILABLE,terminal_H,raw,3850,0.09142879770942801,0.059516814462603485
10,SELECT,PRODUCT_MSE,20260917,12,AVAILABLE,path_1_to_H,raw,46200,0.0777986549213989,0.048595860666272535
10,SELECT,PRODUCT_MSE,20260917,12,AVAILABLE,terminal_H,clip_0_1,3850,0.091411497605255,0.05948876740997112
10,SELECT,PRODUCT_MSE,20260917,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07778442601119738,0.04856637929147319
20,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,terminal_H,raw,3850,0.07099331671042469,0.04181837926781353
20,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,path_1_to_H,raw,11550,0.06495986918223538,0.03709460209991325
20,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07097743075163987,0.0417792249967192
20,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06493337959330506,0.037039806199892
