stage,model,seed,horizon,status,target_scope,postprocess,scored_values,rmse,mae
DEV_EVAL,CONCAT_MSE,20260915,3,AVAILABLE,terminal_H,raw,3850,0.1096492686652364,0.06274379920757887
DEV_EVAL,CONCAT_MSE,20260915,3,AVAILABLE,path_1_to_H,raw,11550,0.10890648524843463,0.05838932397347974
DEV_EVAL,CONCAT_MSE,20260915,3,AVAILABLE,terminal_H,clip_0_1,3850,0.10964612326259651,0.06271313242221846
DEV_EVAL,CONCAT_MSE,20260915,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.10890127219934567,0.05834963681641888
DEV_EVAL,CONCAT_MSE,20260915,6,AVAILABLE,terminal_H,raw,3850,0.11361147753213156,0.06730219644869241
DEV_EVAL,CONCAT_MSE,20260915,6,AVAILABLE,path_1_to_H,raw,23100,0.11652861757882622,0.06442591801083922
DEV_EVAL,CONCAT_MSE,20260915,6,AVAILABLE,terminal_H,clip_0_1,3850,0.1136064530414235,0.06727027062548964
DEV_EVAL,CONCAT_MSE,20260915,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.11652363044623083,0.06438977745980753
DEV_EVAL,CONCAT_MSE,20260915,9,AVAILABLE,terminal_H,raw,3850,0.10935338998840706,0.07034084914648539
DEV_EVAL,CONCAT_MSE,20260915,9,AVAILABLE,path_1_to_H,raw,34650,0.11468921725332852,0.06597621719318623
DEV_EVAL,CONCAT_MSE,20260915,9,AVAILABLE,terminal_H,clip_0_1,3850,0.10935201006654735,0.07032640281161298
DEV_EVAL,CONCAT_MSE,20260915,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.11468512882852026,0.0659451783968826
DEV_EVAL,CONCAT_MSE,20260915,12,AVAILABLE,terminal_H,raw,3850,0.11464630286139194,0.07437690338433876
DEV_EVAL,CONCAT_MSE,20260915,12,AVAILABLE,path_1_to_H,raw,46200,0.11435244630684355,0.06765081537997461
DEV_EVAL,CONCAT_MSE,20260915,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11464366521931267,0.07436440488685532
DEV_EVAL,CONCAT_MSE,20260915,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11434865922269569,0.06762454494762937
DEV_EVAL,CONCAT_MSE,20260916,3,AVAILABLE,terminal_H,raw,3850,0.11049169173988796,0.06406831154291015
DEV_EVAL,CONCAT_MSE,20260916,3,AVAILABLE,path_1_to_H,raw,11550,0.10914364209835539,0.05887598957856395
DEV_EVAL,CONCAT_MSE,20260916,3,AVAILABLE,terminal_H,clip_0_1,3850,0.11047519000804941,0.06403052248071392
DEV_EVAL,CONCAT_MSE,20260916,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.10912123790142421,0.0588185287624294
DEV_EVAL,CONCAT_MSE,20260916,6,AVAILABLE,terminal_H,raw,3850,0.11680770111225465,0.07052486895389165
DEV_EVAL,CONCAT_MSE,20260916,6,AVAILABLE,path_1_to_H,raw,23100,0.11762256329529212,0.06594183502496581
DEV_EVAL,CONCAT_MSE,20260916,6,AVAILABLE,terminal_H,clip_0_1,3850,0.11677075737825829,0.07046666949171096
DEV_EVAL,CONCAT_MSE,20260916,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.11760057259680523,0.06588821010451211
DEV_EVAL,CONCAT_MSE,20260916,9,AVAILABLE,terminal_H,raw,3850,0.11355247464165978,0.07401480747476097
DEV_EVAL,CONCAT_MSE,20260916,9,AVAILABLE,path_1_to_H,raw,34650,0.1166924923662601,0.06799351136351472
DEV_EVAL,CONCAT_MSE,20260916,9,AVAILABLE,terminal_H,clip_0_1,3850,0.11353440916402129,0.07397773532859919
DEV_EVAL,CONCAT_MSE,20260916,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.1166740186218348,0.06794611423073776
DEV_EVAL,CONCAT_MSE,20260916,12,AVAILABLE,terminal_H,raw,3850,0.11844603736547334,0.07769383971598862
DEV_EVAL,CONCAT_MSE,20260916,12,AVAILABLE,path_1_to_H,raw,46200,0.11686355431285385,0.0701231702445356
DEV_EVAL,CONCAT_MSE,20260916,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11843407781774257,0.07766763010483957
DEV_EVAL,CONCAT_MSE,20260916,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11684550359509016,0.07008050512494056
DEV_EVAL,CONCAT_MSE,20260917,3,AVAILABLE,terminal_H,raw,3850,0.10863016018898271,0.06250441463941261
DEV_EVAL,CONCAT_MSE,20260917,3,AVAILABLE,path_1_to_H,raw,11550,0.10805225789542468,0.05811504481600904
DEV_EVAL,CONCAT_MSE,20260917,3,AVAILABLE,terminal_H,clip_0_1,3850,0.1086121488396484,0.0624713663146866
DEV_EVAL,CONCAT_MSE,20260917,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.10803488471954009,0.058075834889849284
DEV_EVAL,CONCAT_MSE,20260917,6,AVAILABLE,terminal_H,raw,3850,0.11227631765754906,0.06749617359963968
DEV_EVAL,CONCAT_MSE,20260917,6,AVAILABLE,path_1_to_H,raw,23100,0.1152543315794531,0.06431341846906001
DEV_EVAL,CONCAT_MSE,20260917,6,AVAILABLE,terminal_H,clip_0_1,3850,0.11226532137677019,0.06746221687246944
DEV_EVAL,CONCAT_MSE,20260917,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.11523934707315975,0.06427449321899747
DEV_EVAL,CONCAT_MSE,20260917,9,AVAILABLE,terminal_H,raw,3850,0.10816117676090037,0.07022159809490262
DEV_EVAL,CONCAT_MSE,20260917,9,AVAILABLE,path_1_to_H,raw,34650,0.11337872580704332,0.06577763549701261
DEV_EVAL,CONCAT_MSE,20260917,9,AVAILABLE,terminal_H,clip_0_1,3850,0.10816112181842677,0.0702194332659677
DEV_EVAL,CONCAT_MSE,20260917,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.11336763185978063,0.06574799328639615
DEV_EVAL,CONCAT_MSE,20260917,12,AVAILABLE,terminal_H,raw,3850,0.1147132321039354,0.0755864701641114
DEV_EVAL,CONCAT_MSE,20260917,12,AVAILABLE,path_1_to_H,raw,46200,0.11337891547580142,0.06785082129861796
DEV_EVAL,CONCAT_MSE,20260917,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11471107021359069,0.07557979861272239
DEV_EVAL,CONCAT_MSE,20260917,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11337017546395792,0.06782742246813213
DEV_EVAL,CONCAT_POSREG,20260915,3,AVAILABLE,terminal_H,raw,3850,0.1090235640524678,0.0623603828030847
DEV_EVAL,CONCAT_POSREG,20260915,3,AVAILABLE,path_1_to_H,raw,11550,0.10848775194666861,0.05791692282425999
DEV_EVAL,CONCAT_POSREG,20260915,3,AVAILABLE,terminal_H,clip_0_1,3850,0.10898604112880693,0.06232785835094221
DEV_EVAL,CONCAT_POSREG,20260915,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.108469243408194,0.057882973231457864
DEV_EVAL,CONCAT_POSREG,20260915,6,AVAILABLE,terminal_H,raw,3850,0.11429959388672696,0.06769369742907057
DEV_EVAL,CONCAT_POSREG,20260915,6,AVAILABLE,path_1_to_H,raw,23100,0.1163521325132561,0.06415130387015588
DEV_EVAL,CONCAT_POSREG,20260915,6,AVAILABLE,terminal_H,clip_0_1,3850,0.11371660751491885,0.06752998212745841
DEV_EVAL,CONCAT_POSREG,20260915,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.11611011835246039,0.06406778605302922
DEV_EVAL,CONCAT_POSREG,20260915,9,AVAILABLE,terminal_H,raw,3850,0.11083449922970323,0.0715794598254471
DEV_EVAL,CONCAT_POSREG,20260915,9,AVAILABLE,path_1_to_H,raw,34650,0.11496688825926563,0.06592555436994706
DEV_EVAL,CONCAT_POSREG,20260915,9,AVAILABLE,terminal_H,clip_0_1,3850,0.11068138206333716,0.07152609818125175
DEV_EVAL,CONCAT_POSREG,20260915,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.11469162599963154,0.0658386005834602
DEV_EVAL,CONCAT_POSREG,20260915,12,AVAILABLE,terminal_H,raw,3850,0.1157960864170727,0.0755644060552011
DEV_EVAL,CONCAT_POSREG,20260915,12,AVAILABLE,path_1_to_H,raw,46200,0.1148721081814285,0.06795359771669857
DEV_EVAL,CONCAT_POSREG,20260915,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11578903287569377,0.07554565646526976
DEV_EVAL,CONCAT_POSREG,20260915,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11465840455799922,0.06788175615346771
DEV_EVAL,CONCAT_POSREG,20260916,3,AVAILABLE,terminal_H,raw,3850,0.10939373677785758,0.06307590465358244
DEV_EVAL,CONCAT_POSREG,20260916,3,AVAILABLE,path_1_to_H,raw,11550,0.10858551699181306,0.058273558914933486
DEV_EVAL,CONCAT_POSREG,20260916,3,AVAILABLE,terminal_H,clip_0_1,3850,0.10935097284723878,0.06303753159635202
DEV_EVAL,CONCAT_POSREG,20260916,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.10856312302544813,0.05823622459717076
DEV_EVAL,CONCAT_POSREG,20260916,6,AVAILABLE,terminal_H,raw,3850,0.1149595207283871,0.06892053677620412
DEV_EVAL,CONCAT_POSREG,20260916,6,AVAILABLE,path_1_to_H,raw,23100,0.11660282252481478,0.06486834754158054
DEV_EVAL,CONCAT_POSREG,20260916,6,AVAILABLE,terminal_H,clip_0_1,3850,0.11488142724743233,0.06887447503631586
DEV_EVAL,CONCAT_POSREG,20260916,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.11655064579418264,0.0648261943004531
DEV_EVAL,CONCAT_POSREG,20260916,9,AVAILABLE,terminal_H,raw,3850,0.11073887997347126,0.07210349535500132
DEV_EVAL,CONCAT_POSREG,20260916,9,AVAILABLE,path_1_to_H,raw,34650,0.11515805991791421,0.06670894252874007
DEV_EVAL,CONCAT_POSREG,20260916,9,AVAILABLE,terminal_H,clip_0_1,3850,0.11073742483052595,0.07208984836135694
DEV_EVAL,CONCAT_POSREG,20260916,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.1151193521127346,0.06667527470515351
DEV_EVAL,CONCAT_POSREG,20260916,12,AVAILABLE,terminal_H,raw,3850,0.1160745916551589,0.07619905186078359
DEV_EVAL,CONCAT_POSREG,20260916,12,AVAILABLE,path_1_to_H,raw,46200,0.11510733173459292,0.06873385667596545
DEV_EVAL,CONCAT_POSREG,20260916,12,AVAILABLE,terminal_H,clip_0_1,3850,0.1160697065351613,0.0761850735358405
DEV_EVAL,CONCAT_POSREG,20260916,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11507594246777217,0.06870381683400649
DEV_EVAL,CONCAT_POSREG,20260917,3,AVAILABLE,terminal_H,raw,3850,0.10872015968986898,0.06249491149583294
DEV_EVAL,CONCAT_POSREG,20260917,3,AVAILABLE,path_1_to_H,raw,11550,0.10830146476092777,0.05802648392335544
DEV_EVAL,CONCAT_POSREG,20260917,3,AVAILABLE,terminal_H,clip_0_1,3850,0.10871655972401914,0.0624728019422386
DEV_EVAL,CONCAT_POSREG,20260917,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.10829507969242921,0.05799666245476934
DEV_EVAL,CONCAT_POSREG,20260917,6,AVAILABLE,terminal_H,raw,3850,0.1129028339149596,0.06711825698002405
DEV_EVAL,CONCAT_POSREG,20260917,6,AVAILABLE,path_1_to_H,raw,23100,0.11564305325863733,0.06403314714810762
DEV_EVAL,CONCAT_POSREG,20260917,6,AVAILABLE,terminal_H,clip_0_1,3850,0.11290093679507242,0.06710027868157695
DEV_EVAL,CONCAT_POSREG,20260917,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.11563839528768063,0.06400821041297627
DEV_EVAL,CONCAT_POSREG,20260917,9,AVAILABLE,terminal_H,raw,3850,0.1073649549675312,0.06934214129411692
DEV_EVAL,CONCAT_POSREG,20260917,9,AVAILABLE,path_1_to_H,raw,34650,0.11355636535706162,0.06531067834165522
DEV_EVAL,CONCAT_POSREG,20260917,9,AVAILABLE,terminal_H,clip_0_1,3850,0.10736218009603689,0.06932704673175186
DEV_EVAL,CONCAT_POSREG,20260917,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.11355249733802007,0.06528866263623213
DEV_EVAL,CONCAT_POSREG,20260917,12,AVAILABLE,terminal_H,raw,3850,0.11283805271131103,0.07381318150862035
DEV_EVAL,CONCAT_POSREG,20260917,12,AVAILABLE,path_1_to_H,raw,46200,0.11307422809566794,0.06705218462599015
DEV_EVAL,CONCAT_POSREG,20260917,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11283328338624865,0.07379599160350063
DEV_EVAL,CONCAT_POSREG,20260917,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11306953835025692,0.06703094656100836
DEV_EVAL,NATIVE,cached,3,AVAILABLE,terminal_H,raw,3850,0.10810513789861254,0.0541634501208582
DEV_EVAL,NATIVE,cached,3,AVAILABLE,path_1_to_H,raw,11550,0.10785652026129472,0.05142333254606192
DEV_EVAL,NATIVE,cached,3,AVAILABLE,terminal_H,clip_0_1,3850,0.10809850828918682,0.054069191283582674
DEV_EVAL,NATIVE,cached,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.10784551376242232,0.05132710722814822
DEV_EVAL,NATIVE,cached,12,AVAILABLE,terminal_H,raw,3850,0.11527541180984963,0.06651178743025482
DEV_EVAL,NATIVE,cached,12,AVAILABLE,path_1_to_H,raw,46200,0.11394747712176027,0.05928244603855079
DEV_EVAL,NATIVE,cached,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11527517909786224,0.06650954440317733
DEV_EVAL,NATIVE,cached,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11394193518666669,0.05922485594192819
DEV_EVAL,NATIVE,cached,6,NOT_AVAILABLE,terminal_H,raw,0,,
DEV_EVAL,NATIVE,cached,6,NOT_AVAILABLE,path_1_to_H,raw,0,,
DEV_EVAL,NATIVE,cached,6,NOT_AVAILABLE,terminal_H,clip_0_1,0,,
DEV_EVAL,NATIVE,cached,6,NOT_AVAILABLE,path_1_to_H,clip_0_1,0,,
DEV_EVAL,NATIVE,cached,9,NOT_AVAILABLE,terminal_H,raw,0,,
DEV_EVAL,NATIVE,cached,9,NOT_AVAILABLE,path_1_to_H,raw,0,,
DEV_EVAL,NATIVE,cached,9,NOT_AVAILABLE,terminal_H,clip_0_1,0,,
DEV_EVAL,NATIVE,cached,9,NOT_AVAILABLE,path_1_to_H,clip_0_1,0,,
