seed,candidate,reference,horizon,target_scope,postprocess,origin,mae_gain,mse_gain
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,raw,1404,-0.0013631969237639697,-0.0002160794736650599
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,raw,1416,-0.0030534027017875714,-0.0003153776936421791
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,raw,1428,-0.0005472353678160203,1.932979459999363e-06
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,raw,1440,0.0015169714765395051,0.00013818396421546192
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,raw,1452,-0.001739976065639546,-0.00010549563679752529
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,raw,1464,-0.0004068406245977252,0.0006139966576068214
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,raw,1476,-0.0006707720696908103,-0.00037699109228545616
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,raw,1488,0.0028834212997399873,0.00012039811155411674
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,raw,1500,0.00037290044527307255,0.0002413474580572335
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,raw,1512,-0.0027610525281663214,-0.0016328045450059079
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,raw,1524,-0.0021072221277083376,-0.0006705534508990157
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,raw,1536,0.0002454909216032137,6.564680057995845e-05
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,raw,1548,0.00024019113134747804,0.00019367689734590748
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,clip_0_1,1392,0.0033631558960772016,0.00043105254226778224
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,clip_0_1,1404,-0.0013616892911602703,-0.00021606803882450368
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,clip_0_1,1416,-0.0029880572518575497,-0.0003097097979513049
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,clip_0_1,1428,-0.0005539801267792948,1.853873211171369e-06
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,clip_0_1,1440,0.0015745490064062128,0.00014405949329322003
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,clip_0_1,1452,-0.0017611715942150912,-0.0001056901615081992
