model,seed,epoch,lr,training_mse,optimizer_steps,selection_rmse,log_scope
P_FWD_BC,20260917,25,0.00039042780083085903,0.9257179699234681,925,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,26,0.00035708834736862554,0.9244232615214306,962,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,27,0.0003249999999999999,0.9235196280599179,999,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,28,0.00029437086397097995,0.922450488160927,1036,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,29,0.0002653995809820803,0.9216153776499967,1073,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,30,0.00023827404092068027,0.9207808887836783,1110,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,31,0.0002131701633230046,0.9200324482089927,1147,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,32,0.00019025075646842457,0.9194412146100801,1184,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,33,0.00016966446150529243,0.9188626451191343,1221,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,34,0.00015154478845605558,0.9183268747081434,1258,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,35,0.00013600925035352912,0.9177845639981318,1295,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,36,0.00012315860112378454,0.917428131532214,1332,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,37,0.0001130761821582766,0.9171700365551748,1369,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,38,0.00010582738181293922,0.916814852635425,1406,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,39,0.00010145921133960553,0.9165492443828432,1443,,during-traversal weighted batch means; not frozen FIT objective
P_FWD_BC,20260917,40,0.0001,0.9162138088137066,1480,0.08234657448336302,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,0,0.0,0.9999999998683387,0,0.0814268562489681,epoch0 fixed parameters
C_IS_BC,20260915,1,0.001,0.9951949124194142,37,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,2,0.0009985407886603944,0.9870973532015846,74,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,3,0.0009941726181870608,0.9805755518489839,111,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,4,0.0009869238178417234,0.9728024848374054,148,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,5,0.0009768413988762155,0.9642763712736264,185,0.0812566846421485,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,6,0.000963990749646471,0.9549054109569213,222,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,7,0.0009484552115439444,0.9478623092040811,259,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,8,0.0009303355384947077,0.9424408799999626,296,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,9,0.0009097492435315756,0.9365240621383158,333,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,10,0.0008868298366769955,0.9334330427105775,370,0.08132854746398457,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,11,0.0008617259590793198,0.9298397210932409,407,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,12,0.0008346004190179199,0.9280058442945559,444,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,13,0.0008056291360290202,0.9244328816069164,481,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,14,0.0007750000000000001,0.9214192050939906,518,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,15,0.0007429116526313744,0.9193682592820825,555,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,16,0.0007095721991691411,0.9177600074728469,592,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,17,0.0006751978587624037,0.9161055254968151,629,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,18,0.00064001156219922,0.9143185346525318,666,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,19,0.0006042415061148954,0.913272201238955,703,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,20,0.0005681196730492369,0.9122376259658956,740,0.08134200249415627,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,21,0.0005318803269507632,0.9104344453736604,777,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,22,0.0004957584938851046,0.9106105283423123,814,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,23,0.00045998843780078015,0.9081604742097751,851,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,24,0.0004248021412375964,0.9070621428277331,888,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,25,0.00039042780083085903,0.9062315017458943,925,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,26,0.00035708834736862554,0.9055945598023353,962,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,27,0.0003249999999999999,0.9050684377393909,999,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,28,0.00029437086397097995,0.9036609930503554,1036,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,29,0.0002653995809820803,0.9031989952700832,1073,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,30,0.00023827404092068027,0.9032534645503038,1110,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,31,0.0002131701633230046,0.9025208459362679,1147,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,32,0.00019025075646842457,0.9015115181852501,1184,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,33,0.00016966446150529243,0.9013136475768377,1221,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,34,0.00015154478845605558,0.9007588015947033,1258,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,35,0.00013600925035352912,0.9003208154696387,1295,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,36,0.00012315860112378454,0.9001295180035739,1332,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,37,0.0001130761821582766,0.8998554576642745,1369,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,38,0.00010582738181293922,0.8997732364279171,1406,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,39,0.00010145921133960553,0.8993810348197002,1443,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260915,40,0.0001,0.8992579466658343,1480,0.08132982161799608,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,0,0.0,0.9999999998683387,0,0.0814268562489681,epoch0 fixed parameters
C_IS_BC,20260916,1,0.001,0.9952827936765158,37,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,2,0.0009985407886603944,0.9862692422557872,74,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,3,0.0009941726181870608,0.9777600614776688,111,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,4,0.0009869238178417234,0.9677876651764076,148,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,5,0.0009768413988762155,0.9602007332004615,185,0.08131814269716074,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,6,0.000963990749646471,0.9525094964726575,222,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,7,0.0009484552115439444,0.9472062688214723,259,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,8,0.0009303355384947077,0.9428901583470233,296,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,9,0.0009097492435315756,0.9379202178832615,333,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,10,0.0008868298366769955,0.9351235104712853,370,0.08156233275731026,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,11,0.0008617259590793198,0.9318664202533654,407,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,12,0.0008346004190179199,0.9282026354399994,444,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,13,0.0008056291360290202,0.9263827469802753,481,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,14,0.0007750000000000001,0.9231633332389175,518,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,15,0.0007429116526313744,0.9214276601189288,555,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,16,0.0007095721991691411,0.9197992808591695,592,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,17,0.0006751978587624037,0.9176556092583512,629,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,18,0.00064001156219922,0.9170459790140385,666,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,19,0.0006042415061148954,0.9139825653315349,703,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,20,0.0005681196730492369,0.9126743056317899,740,0.0815033836758429,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,21,0.0005318803269507632,0.9113325080319942,777,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,22,0.0004957584938851046,0.909968479997685,814,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,23,0.00045998843780078015,0.9087560924584794,851,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,24,0.0004248021412375964,0.9079549910490106,888,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,25,0.00039042780083085903,0.9072260518483575,925,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,26,0.00035708834736862554,0.9066339397570126,962,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,27,0.0003249999999999999,0.9056112688677047,999,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,28,0.00029437086397097995,0.9044546062942728,1036,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,29,0.0002653995809820803,0.9038822473334883,1073,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,30,0.00023827404092068027,0.9032019719881128,1110,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,31,0.0002131701633230046,0.9028019893841989,1147,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,32,0.00019025075646842457,0.902379847045482,1184,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,33,0.00016966446150529243,0.9019754530276642,1221,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,34,0.00015154478845605558,0.9013524561955784,1258,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,35,0.00013600925035352912,0.9010688761820171,1295,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,36,0.00012315860112378454,0.9006564688961969,1332,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,37,0.0001130761821582766,0.9004707412362079,1369,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,38,0.00010582738181293922,0.9002373249287704,1406,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,39,0.00010145921133960553,0.8999528154878985,1443,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260916,40,0.0001,0.8997734371214362,1480,0.08152477104223989,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,0,0.0,0.9999999998683387,0,0.0814268562489681,epoch0 fixed parameters
C_IS_BC,20260917,1,0.001,0.9959577094947755,37,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,2,0.0009985407886603944,0.9886290981177607,74,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,3,0.0009941726181870608,0.982938780322379,111,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,4,0.0009869238178417234,0.9763005540523819,148,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,5,0.0009768413988762155,0.969041609283909,185,0.08145878100934849,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,6,0.000963990749646471,0.960664450249719,222,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,7,0.0009484552115439444,0.9534876875308177,259,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,8,0.0009303355384947077,0.9467027805239915,296,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,9,0.0009097492435315756,0.940915382219762,333,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,10,0.0008868298366769955,0.9382515097291111,370,0.08124676820453948,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,11,0.0008617259590793198,0.9334078250629068,407,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,12,0.0008346004190179199,0.9304065136571795,444,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,13,0.0008056291360290202,0.9275569627413932,481,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,14,0.0007750000000000001,0.9250387075301413,518,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,15,0.0007429116526313744,0.923362856998169,555,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,16,0.0007095721991691411,0.9210268149219445,592,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,17,0.0006751978587624037,0.9195815546912164,629,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,18,0.00064001156219922,0.9174424103243196,666,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,19,0.0006042415061148954,0.9161786497950494,703,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,20,0.0005681196730492369,0.9160947481775212,740,0.08156085911926265,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,21,0.0005318803269507632,0.9136467390497106,777,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,22,0.0004957584938851046,0.9123398408861031,814,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,23,0.00045998843780078015,0.9113831633042994,851,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,24,0.0004248021412375964,0.910468668489825,888,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,25,0.00039042780083085903,0.9101799918825695,925,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,26,0.00035708834736862554,0.9085691298297676,962,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,27,0.0003249999999999999,0.9078342392423455,999,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,28,0.00029437086397097995,0.9069060039687911,1036,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,29,0.0002653995809820803,0.9062696142155142,1073,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,30,0.00023827404092068027,0.9060174075347304,1110,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,31,0.0002131701633230046,0.9052781954638706,1147,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,32,0.00019025075646842457,0.9048308286011448,1184,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,33,0.00016966446150529243,0.9045577305061383,1221,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,34,0.00015154478845605558,0.9039996227630515,1258,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,35,0.00013600925035352912,0.9036939041442494,1295,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,36,0.00012315860112378454,0.9035708268722976,1332,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,37,0.0001130761821582766,0.9032755745149789,1369,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,38,0.00010582738181293922,0.9030118049913448,1406,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,39,0.00010145921133960553,0.9028197257805765,1443,,during-traversal weighted batch means; not frozen FIT objective
C_IS_BC,20260917,40,0.0001,0.902773291035631,1480,0.08168567564662531,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,0,0.0,1.0902779505680837,0,0.0814268562489681,epoch0 fixed parameters
C_FWD_BC,20260915,1,0.001,1.0689993165977512,37,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,2,0.0009985407886603944,1.0410492353800171,74,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,3,0.0009941726181870608,1.0289716601874708,111,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,4,0.0009869238178417234,1.0200316003872565,148,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,5,0.0009768413988762155,1.0120004410841907,185,0.08253768197869807,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,6,0.000963990749646471,1.003143678405228,222,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,7,0.0009484552115439444,0.9957380442241718,259,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,8,0.0009303355384947077,0.9882190785167725,296,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,9,0.0009097492435315756,0.9824241962892695,333,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,10,0.0008868298366769955,0.9768522236072975,370,0.08213368314352579,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,11,0.0008617259590793198,0.9717281758795226,407,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,12,0.0008346004190179199,0.9692356561069689,444,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,13,0.0008056291360290202,0.9637034163993147,481,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,14,0.0007750000000000001,0.9597999372546964,518,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,15,0.0007429116526313744,0.9574161527720844,555,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,16,0.0007095721991691411,0.9539711050649554,592,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,17,0.0006751978587624037,0.9524860496032423,629,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,18,0.00064001156219922,0.9494121442403144,666,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,19,0.0006042415061148954,0.947827370317262,703,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,20,0.0005681196730492369,0.9463804455436535,740,0.08209491325937428,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,21,0.0005318803269507632,0.9442469439900901,777,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,22,0.0004957584938851046,0.9431780799417545,814,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,23,0.00045998843780078015,0.9406740238509664,851,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,24,0.0004248021412375964,0.9397994895985672,888,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,25,0.00039042780083085903,0.9384110102988,925,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,26,0.00035708834736862554,0.9372181875530488,962,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,27,0.0003249999999999999,0.9370718548901812,999,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,28,0.00029437086397097995,0.9351820602421782,1036,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,29,0.0002653995809820803,0.9344517092494814,1073,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,30,0.00023827404092068027,0.9337909412515756,1110,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,31,0.0002131701633230046,0.9329890574659312,1147,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,32,0.00019025075646842457,0.9320338490471136,1184,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,33,0.00016966446150529243,0.9316143170669213,1221,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,34,0.00015154478845605558,0.9310583914924901,1258,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,35,0.00013600925035352912,0.9305868068316984,1295,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,36,0.00012315860112378454,0.9302839069799145,1332,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,37,0.0001130761821582766,0.9301549916620253,1369,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,38,0.00010582738181293922,0.9298266097239148,1406,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,39,0.00010145921133960553,0.9291556564779232,1443,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260915,40,0.0001,0.9290507208093535,1480,0.08202789009062826,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,0,0.0,1.0902779505680837,0,0.0814268562489681,epoch0 fixed parameters
C_FWD_BC,20260916,1,0.001,1.0686525257121133,37,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,2,0.0009985407886603944,1.0401770595128703,74,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,3,0.0009941726181870608,1.0282433291286275,111,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,4,0.0009869238178417234,1.0188983699095104,148,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,5,0.0009768413988762155,1.010260896741815,185,0.08244112394579112,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,6,0.000963990749646471,1.0010860214092894,222,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,7,0.0009484552115439444,0.9940795933212364,259,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,8,0.0009303355384947077,0.9875901439723589,296,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,9,0.0009097492435315756,0.9820258799374413,333,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,10,0.0008868298366769955,0.9779547731728285,370,0.08227873493448407,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,11,0.0008617259590793198,0.9751746026163981,407,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,12,0.0008346004190179199,0.9692526154332118,444,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,13,0.0008056291360290202,0.9676021051782071,481,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,14,0.0007750000000000001,0.9635056046171842,518,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,15,0.0007429116526313744,0.9611518610803083,555,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,16,0.0007095721991691411,0.9593824725639635,592,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,17,0.0006751978587624037,0.9560467728278395,629,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,18,0.00064001156219922,0.9545082583991044,666,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,19,0.0006042415061148954,0.9530395060209859,703,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,20,0.0005681196730492369,0.9504135194975148,740,0.0817181691719187,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,21,0.0005318803269507632,0.9493858136756325,777,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,22,0.0004957584938851046,0.9473065688844384,814,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,23,0.00045998843780078015,0.9463703686979854,851,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,24,0.0004248021412375964,0.9444993083364857,888,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,25,0.00039042780083085903,0.9450701969276216,925,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,26,0.00035708834736862554,0.9426361508431715,962,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,27,0.0003249999999999999,0.9422874093207406,999,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,28,0.00029437086397097995,0.9402673406004607,1036,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,29,0.0002653995809820803,0.9393167922917112,1073,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,30,0.00023827404092068027,0.9384875342527785,1110,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,31,0.0002131701633230046,0.9382710508248044,1147,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,32,0.00019025075646842457,0.9375867418601808,1184,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,33,0.00016966446150529243,0.9369982480220453,1221,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,34,0.00015154478845605558,0.9360554075304954,1258,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,35,0.00013600925035352912,0.9358628240933714,1295,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,36,0.00012315860112378454,0.935282931517421,1332,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,37,0.0001130761821582766,0.9351297803697884,1369,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,38,0.00010582738181293922,0.9348722977596732,1406,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,39,0.00010145921133960553,0.9344980620902805,1443,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260916,40,0.0001,0.9342229558394499,1480,0.08164725632454144,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,0,0.0,1.0902779505680837,0,0.0814268562489681,epoch0 fixed parameters
C_FWD_BC,20260917,1,0.001,1.0701289626004487,37,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,2,0.0009985407886603944,1.0403342522206507,74,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,3,0.0009941726181870608,1.0287742971268288,111,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,4,0.0009869238178417234,1.0201946401691868,148,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,5,0.0009768413988762155,1.013318332030748,185,0.08270787531810661,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,6,0.000963990749646471,1.0059816845940641,222,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,7,0.0009484552115439444,0.9994366867155481,259,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,8,0.0009303355384947077,0.9919220480622707,296,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,9,0.0009097492435315756,0.985061096591844,333,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,10,0.0008868298366769955,0.9789632784691604,370,0.08242808040155256,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,11,0.0008617259590793198,0.9742640860743724,407,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,12,0.0008346004190179199,0.9689056951453213,444,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,13,0.0008056291360290202,0.9646989099743497,481,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,14,0.0007750000000000001,0.9622221611680926,518,,during-traversal weighted batch means; not frozen FIT objective
