seed,candidate,reference,horizon,target_scope,postprocess,origin,mae_gain,mse_gain
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,raw,1464,-0.00552442324425419,-0.004578795199909883
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,raw,1476,0.009548382981299198,0.0024929608467318637
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,raw,1488,-0.006771212322186055,-0.00022177773234275812
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,raw,1500,-0.002515282506057623,-0.00016890183617283966
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,raw,1512,0.005922524725479126,0.0019928043518610706
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,raw,1524,0.009841287790786787,0.0021401888467025435
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,raw,1536,0.0013369108909927938,0.000257148765486777
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,raw,1548,-0.0010683734852775268,0.00012576459455914603
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,clip_0_1,1392,-0.004113911303826599,-0.0004993364207413623
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,clip_0_1,1404,0.00468250278368597,0.00032769229523085553
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,clip_0_1,1416,0.0007120069745929615,-7.313775301983186e-05
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,clip_0_1,1428,0.005124572832792128,0.0004311527063484175
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,clip_0_1,1440,-0.0023374544708118588,-9.19652730635463e-05
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,clip_0_1,1452,0.0027756894168266314,0.00024185458264587678
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,clip_0_1,1464,-0.005596820406209847,-0.004582527752168054
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,clip_0_1,1476,0.009562154036084231,0.002493200822955972
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,clip_0_1,1488,-0.006903524037804747,-0.00022296764284853544
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,clip_0_1,1500,-0.002563632005789726,-0.0001808596761726527
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,clip_0_1,1512,0.005502343178348905,0.0018692635196944215
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,clip_0_1,1524,0.009841287790786787,0.0021401888467025435
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,clip_0_1,1536,0.0013369108909927938,0.000257148765486777
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,clip_0_1,1548,-0.0010683734852775268,0.00012576459455914603
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,raw,1392,-0.0015025194997984864,-0.0002779031543070017
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,raw,1404,0.0038511421569374328,0.0002953474319335844
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,raw,1416,0.0002653957739919494,-4.907980282033986e-05
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,raw,1428,0.003124492439574301,0.00023267229883781963
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,raw,1440,-0.0001698278992628075,-3.636708327516987e-06
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,raw,1452,0.0021259353112181886,0.00018070944461966146
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,raw,1464,-0.004652460872851783,-0.0035094769829910615
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,raw,1476,0.008297619982107748,0.0016801843722514267
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,raw,1488,-0.00466736626838713,-0.00033509283250429304
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,raw,1500,-0.002437819342018152,-0.0002434843534221405
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,raw,1512,0.0036960409428853378,0.0011662337055786459
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,raw,1524,0.005630722603938733,0.0011404625158331712
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,raw,1536,0.0017420572991609213,0.000331994638923144
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,raw,1548,-0.0008528841318077868,-6.815660264934205e-05
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,clip_0_1,1392,-0.0016640529766952757,-0.00028922957978816925
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,clip_0_1,1404,0.0038336409744471815,0.00029521185727101386
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,clip_0_1,1416,0.000283829297335232,-4.891326269025578e-05
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,clip_0_1,1428,0.0031081810844336088,0.000232563545926434
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,clip_0_1,1440,-0.00021874665569159412,-4.884476660952198e-06
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,clip_0_1,1452,0.0021363083758941604,0.0001807931802022872
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,clip_0_1,1464,-0.004712593910306911,-0.0035118028220596288
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,clip_0_1,1476,0.00829730289007636,0.001680074547335835
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,clip_0_1,1488,-0.00501942119099602,-0.00033823382009873394
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,clip_0_1,1500,-0.0024866166507284612,-0.00024756720077423754
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,clip_0_1,1512,0.0031117581045594363,0.0010577901581008211
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,clip_0_1,1524,0.005634282074418005,0.0011405375735371484
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,clip_0_1,1536,0.0017420572991609213,0.000331994638923144
20260915,P_FWD_BC,P_IS_BC,3,path_1_to_H,clip_0_1,1548,-0.0008528841318077868,-6.815660264934205e-05
20260915,P_FWD_BC,P_IS_BC,6,terminal_H,raw,1392,-0.00269374659262344,-0.0005156583031890381
20260915,P_FWD_BC,P_IS_BC,6,terminal_H,raw,1404,0.007525243841100582,0.0010633837281390738
20260915,P_FWD_BC,P_IS_BC,6,terminal_H,raw,1416,0.0055926557915488605,0.000570537204319748
20260915,P_FWD_BC,P_IS_BC,6,terminal_H,raw,1428,0.005693477808297502,0.0005292573817329246
20260915,P_FWD_BC,P_IS_BC,6,terminal_H,raw,1440,0.003024760027479296,0.00048623927095495576
20260915,P_FWD_BC,P_IS_BC,6,terminal_H,raw,1452,0.0003156752001899592,0.00024216097280588654
20260915,P_FWD_BC,P_IS_BC,6,terminal_H,raw,1464,-0.007174880765747011,-0.00517262445932189
20260915,P_FWD_BC,P_IS_BC,6,terminal_H,raw,1476,0.01286106080145255,0.0037593885854895815
