dataset,series,K,L,scope,origin_start,N,phase,ambiguous_labels,geometry_status,unary_constraints,irreducible_two_covers,generated_constraints,seconds
household,household,180,5,origin_week,484236,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0012188000000605825
household,household,180,5,origin_week,494316,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0009821000003285008
household,household,180,5,origin_week,504396,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006192000000737607
household,household,180,5,origin_week,514476,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0011802999997598818
household,household,180,5,origin_week,524556,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005868999996891944
household,household,180,5,origin_week,534636,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0008811000006971881
household,household,180,5,origin_week,544716,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0009492000008322066
household,household,180,5,origin_week,554796,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0009928999988915166
household,household,180,5,origin_week,564876,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007843000003049383
household,household,180,5,origin_week,574956,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0015909999983705347
household,household,180,5,origin_week,585036,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0010954000008496223
household,household,180,5,origin_week,595116,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0008441999998467509
household,household,180,5,origin_week,605196,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0010356000002502697
household,household,180,5,origin_week,615276,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0010595000003377208
household,household,180,5,origin_week,625356,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.001147099999798229
household,household,180,5,origin_week,635436,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0013152000010450138
household,household,180,5,origin_week,645516,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.001397500000166474
household,household,180,5,origin_week,655596,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.001332100000581704
household,household,180,5,origin_week,665676,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0011056000003009103
household,household,180,5,origin_week,675756,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0015358000000560423
household,household,180,5,origin_week,685836,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0012169000001449604
household,household,180,5,origin_week,695916,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0012466999996831873
household,household,180,5,origin_week,705996,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0013560999996116152
household,household,180,5,origin_week,716076,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0011532999997143634
household,household,180,5,origin_week,726156,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0011294000014459016
household,household,180,5,origin_week,736236,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.001009699999485747
household,household,180,5,origin_week,746316,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0009766000002855435
household,household,180,5,origin_week,756396,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.001434099998732563
household,household,180,5,origin_week,766476,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.001539299999421928
household,household,180,5,origin_week,776556,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007361999996646773
household,household,180,5,origin_week,786636,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.00115650000043388
household,household,180,5,origin_week,796716,10080,AP1,0,PAIRWISE_EXACT,0,0,0,0.0012895999989268603
household,household,180,5,origin_week,806796,2701,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006487999999080785
beijing,Aotizhongxin,24,3,annual,17520,8761,AP2,149,PAIRWISE_INSUFFICIENT,1276,9978,1276,0.13813549999940733
beijing,Aotizhongxin,24,3,origin_week,17520,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000947299999097595
beijing,Aotizhongxin,24,3,origin_week,17688,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000425300000642892
beijing,Aotizhongxin,24,3,origin_week,17856,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003722000001289416
beijing,Aotizhongxin,24,3,origin_week,18024,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00042070000017702114
beijing,Aotizhongxin,24,3,origin_week,18192,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004698000011558179
beijing,Aotizhongxin,24,3,origin_week,18360,168,AP2,21,PAIRWISE_EXACT,420,0,420,0.052010299999892595
beijing,Aotizhongxin,24,3,origin_week,18528,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0009838999994826736
beijing,Aotizhongxin,24,3,origin_week,18696,168,AP2,6,PAIRWISE_EXACT,15,0,15,0.029821800000718213
beijing,Aotizhongxin,24,3,origin_week,18864,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008792000007815659
beijing,Aotizhongxin,24,3,origin_week,19032,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006991999998717802
beijing,Aotizhongxin,24,3,origin_week,19200,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006778000006306684
beijing,Aotizhongxin,24,3,origin_week,19368,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005036999991716584
beijing,Aotizhongxin,24,3,origin_week,19536,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007901999997557141
beijing,Aotizhongxin,24,3,origin_week,19704,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007891000004747184
beijing,Aotizhongxin,24,3,origin_week,19872,168,AP2,38,PAIRWISE_INSUFFICIENT,462,2176,462,0.09151550000024145
beijing,Aotizhongxin,24,3,origin_week,20040,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007712000005994923
beijing,Aotizhongxin,24,3,origin_week,20208,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008295999996335013
beijing,Aotizhongxin,24,3,origin_week,20376,168,AP2,2,PAIRWISE_EXACT,1,0,1,0.03081939999901806
beijing,Aotizhongxin,24,3,origin_week,20544,168,AP2,3,PAIRWISE_EXACT,3,0,3,0.027949100000114413
beijing,Aotizhongxin,24,3,origin_week,20712,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.001001900000119349
beijing,Aotizhongxin,24,3,origin_week,20880,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007664999993721722
beijing,Aotizhongxin,24,3,origin_week,21048,168,AP2,17,PAIRWISE_INSUFFICIENT,7,625,7,0.03263189999961469
beijing,Aotizhongxin,24,3,origin_week,21216,168,AP2,42,PAIRWISE_INSUFFICIENT,235,3914,235,0.05359859999953187
beijing,Aotizhongxin,24,3,origin_week,21384,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008176000010280404
beijing,Aotizhongxin,24,3,origin_week,21552,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005784000004496193
beijing,Aotizhongxin,24,3,origin_week,21720,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006375000011757948
beijing,Aotizhongxin,24,3,origin_week,21888,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006720999990648124
beijing,Aotizhongxin,24,3,origin_week,22056,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0009073999990505399
beijing,Aotizhongxin,24,3,origin_week,22224,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006682000002911082
beijing,Aotizhongxin,24,3,origin_week,22392,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006078999995224876
beijing,Aotizhongxin,24,3,origin_week,22560,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008913000001484761
beijing,Aotizhongxin,24,3,origin_week,22728,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007296999992831843
beijing,Aotizhongxin,24,3,origin_week,22896,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0010065999995276798
beijing,Aotizhongxin,24,3,origin_week,23064,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006730000004608883
beijing,Aotizhongxin,24,3,origin_week,23232,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005562999995163409
beijing,Aotizhongxin,24,3,origin_week,23400,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004336000001785578
beijing,Aotizhongxin,24,3,origin_week,23568,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005232000003161374
beijing,Aotizhongxin,24,3,origin_week,23736,168,AP2,1,PAIRWISE_EXACT,0,0,0,0.02069909999954689
beijing,Aotizhongxin,24,3,origin_week,23904,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006374000004143454
beijing,Aotizhongxin,24,3,origin_week,24072,168,AP2,5,PAIRWISE_EXACT,20,0,20,0.026366899999629823
beijing,Aotizhongxin,24,3,origin_week,24240,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000715299998773844
beijing,Aotizhongxin,24,3,origin_week,24408,168,AP2,3,PAIRWISE_EXACT,3,0,3,0.026835499998924206
beijing,Aotizhongxin,24,3,origin_week,24576,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000787799999670824
beijing,Aotizhongxin,24,3,origin_week,24744,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00041710000004968606
beijing,Aotizhongxin,24,3,origin_week,24912,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00042099999882339034
beijing,Aotizhongxin,24,3,origin_week,25080,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007483999997930368
beijing,Aotizhongxin,24,3,origin_week,25248,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006338000002870103
beijing,Aotizhongxin,24,3,origin_week,25416,168,AP2,11,PAIRWISE_EXACT,110,0,110,0.0331757000003563
beijing,Aotizhongxin,24,3,origin_week,25584,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000513300001330208
beijing,Aotizhongxin,24,3,origin_week,25752,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006763000001228647
beijing,Aotizhongxin,24,3,origin_week,25920,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006682999992335681
beijing,Aotizhongxin,24,3,origin_week,26088,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004929000006086426
beijing,Aotizhongxin,24,3,origin_week,26256,25,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007358999991993187
beijing,Aotizhongxin,72,3,annual,17520,8713,AP2,76,PAIRWISE_EXACT,1100,0,1100,0.10909220000030473
beijing,Aotizhongxin,72,3,origin_week,17520,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0009310000004916219
beijing,Aotizhongxin,72,3,origin_week,17688,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004902999990008539
beijing,Aotizhongxin,72,3,origin_week,17856,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006868000000395114
beijing,Aotizhongxin,72,3,origin_week,18024,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0010844999997061677
beijing,Aotizhongxin,72,3,origin_week,18192,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0009012000009533949
beijing,Aotizhongxin,72,3,origin_week,18360,168,AP2,3,PAIRWISE_EXACT,6,0,6,0.034362799999144045
beijing,Aotizhongxin,72,3,origin_week,18528,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008018000007723458
beijing,Aotizhongxin,72,3,origin_week,18696,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007133000017347513
beijing,Aotizhongxin,72,3,origin_week,18864,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007030000015220139
beijing,Aotizhongxin,72,3,origin_week,19032,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006553000002895715
beijing,Aotizhongxin,72,3,origin_week,19200,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007670000013604295
beijing,Aotizhongxin,72,3,origin_week,19368,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007717999997112202
beijing,Aotizhongxin,72,3,origin_week,19536,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006998000008024974
beijing,Aotizhongxin,72,3,origin_week,19704,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006769999999960419
beijing,Aotizhongxin,72,3,origin_week,19872,168,AP2,31,PAIRWISE_EXACT,696,0,696,0.07832000000053085
beijing,Aotizhongxin,72,3,origin_week,20040,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0011802000008174218
beijing,Aotizhongxin,72,3,origin_week,20208,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008226000009017298
beijing,Aotizhongxin,72,3,origin_week,20376,168,AP2,2,PAIRWISE_EXACT,1,0,1,0.039145700000517536
beijing,Aotizhongxin,72,3,origin_week,20544,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008804999997664709
beijing,Aotizhongxin,72,3,origin_week,20712,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000921199998629163
beijing,Aotizhongxin,72,3,origin_week,20880,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008833000010781689
beijing,Aotizhongxin,72,3,origin_week,21048,168,AP2,17,PAIRWISE_EXACT,142,0,142,0.0471878000007564
beijing,Aotizhongxin,72,3,origin_week,21216,168,AP2,7,PAIRWISE_EXACT,21,0,21,0.036003400000481633
beijing,Aotizhongxin,72,3,origin_week,21384,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0009677999987616204
beijing,Aotizhongxin,72,3,origin_week,21552,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008619000000180677
beijing,Aotizhongxin,72,3,origin_week,21720,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007894999998825369
beijing,Aotizhongxin,72,3,origin_week,21888,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007317999989027157
beijing,Aotizhongxin,72,3,origin_week,22056,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000698499999998603
beijing,Aotizhongxin,72,3,origin_week,22224,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008027000003494322
beijing,Aotizhongxin,72,3,origin_week,22392,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005160000000614673
beijing,Aotizhongxin,72,3,origin_week,22560,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004879000007349532
beijing,Aotizhongxin,72,3,origin_week,22728,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007363000004261266
beijing,Aotizhongxin,72,3,origin_week,22896,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007534000014857156
beijing,Aotizhongxin,72,3,origin_week,23064,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006800999999541091
beijing,Aotizhongxin,72,3,origin_week,23232,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00040980000085255597
beijing,Aotizhongxin,72,3,origin_week,23400,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006446000006690156
beijing,Aotizhongxin,72,3,origin_week,23568,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006963000014366116
beijing,Aotizhongxin,72,3,origin_week,23736,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006391999995685183
beijing,Aotizhongxin,72,3,origin_week,23904,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006935999990673736
beijing,Aotizhongxin,72,3,origin_week,24072,168,AP2,2,PAIRWISE_EXACT,2,0,2,0.0310181000004377
beijing,Aotizhongxin,72,3,origin_week,24240,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007688000005146023
beijing,Aotizhongxin,72,3,origin_week,24408,168,AP2,3,PAIRWISE_EXACT,3,0,3,0.03083619999961229
beijing,Aotizhongxin,72,3,origin_week,24576,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008735000010346994
beijing,Aotizhongxin,72,3,origin_week,24744,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007692000017414102
beijing,Aotizhongxin,72,3,origin_week,24912,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006405999993148725
beijing,Aotizhongxin,72,3,origin_week,25080,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000665899999148678
beijing,Aotizhongxin,72,3,origin_week,25248,168,AP2,10,PAIRWISE_EXACT,90,0,90,0.03695320000042557
beijing,Aotizhongxin,72,3,origin_week,25416,168,AP2,1,PAIRWISE_EXACT,0,0,0,0.025555700000040815
beijing,Aotizhongxin,72,3,origin_week,25584,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005270000001473818
beijing,Aotizhongxin,72,3,origin_week,25752,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005877000003238209
beijing,Aotizhongxin,72,3,origin_week,25920,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0009991999995691003
beijing,Aotizhongxin,72,3,origin_week,26088,145,AP2,0,PAIRWISE_EXACT,0,0,0,0.0009841000010055723
beijing,Changping,24,3,annual,17520,8761,AP2,386,PAIRWISE_INSUFFICIENT,3053,41052,3261,0.8895468999999139
beijing,Changping,24,3,origin_week,17520,168,AP2,11,PAIRWISE_EXACT,76,0,76,0.025250700000469806
beijing,Changping,24,3,origin_week,17688,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007255999989865813
beijing,Changping,24,3,origin_week,17856,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005727000007027527
beijing,Changping,24,3,origin_week,18024,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005268000004434725
beijing,Changping,24,3,origin_week,18192,168,AP2,1,PAIRWISE_EXACT,0,0,0,0.017027800000505522
beijing,Changping,24,3,origin_week,18360,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007265999993251171
beijing,Changping,24,3,origin_week,18528,168,AP2,7,PAIRWISE_EXACT,42,0,42,0.024457600000459934
beijing,Changping,24,3,origin_week,18696,168,AP2,14,PAIRWISE_EXACT,169,0,169,0.03514259999974456
beijing,Changping,24,3,origin_week,18864,168,AP2,1,PAIRWISE_EXACT,0,0,0,0.025202499999068095
beijing,Changping,24,3,origin_week,19032,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005131999987497693
beijing,Changping,24,3,origin_week,19200,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0009310999994340818
beijing,Changping,24,3,origin_week,19368,168,AP2,4,PAIRWISE_EXACT,9,0,9,0.03535589999955846
beijing,Changping,24,3,origin_week,19536,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.001014499999655527
beijing,Changping,24,3,origin_week,19704,168,AP2,48,PAIRWISE_INSUFFICIENT,462,4466,465,0.10246799999913492
beijing,Changping,24,3,origin_week,19872,168,AP2,22,PAIRWISE_EXACT,462,0,462,0.056941599999845494
beijing,Changping,24,3,origin_week,20040,168,AP2,6,PAIRWISE_EXACT,15,0,15,0.025152000000161934
beijing,Changping,24,3,origin_week,20208,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006948999998712679
beijing,Changping,24,3,origin_week,20376,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006028000007063383
beijing,Changping,24,3,origin_week,20544,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004602999997587176
beijing,Changping,24,3,origin_week,20712,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005557000004046131
beijing,Changping,24,3,origin_week,20880,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00037320000046747737
beijing,Changping,24,3,origin_week,21048,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005891999990126351
beijing,Changping,24,3,origin_week,21216,168,AP2,25,PAIRWISE_INSUFFICIENT,465,180,465,0.054620799999611336
beijing,Changping,24,3,origin_week,21384,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0013449000016407808
beijing,Changping,24,3,origin_week,21552,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005072000003565336
beijing,Changping,24,3,origin_week,21720,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007852999988244846
beijing,Changping,24,3,origin_week,21888,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005940999999438645
beijing,Changping,24,3,origin_week,22056,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008837999994284473
beijing,Changping,24,3,origin_week,22224,168,AP2,17,PAIRWISE_EXACT,227,0,227,0.032557300000917166
beijing,Changping,24,3,origin_week,22392,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006454999984271126
beijing,Changping,24,3,origin_week,22560,168,AP2,35,PAIRWISE_INSUFFICIENT,231,3003,414,0.11407209999924817
beijing,Changping,24,3,origin_week,22728,168,AP2,151,PAIRWISE_INSUFFICIENT,231,29799,253,0.11068610000074841
beijing,Changping,24,3,origin_week,22896,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005058000006101793
beijing,Changping,24,3,origin_week,23064,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00044320000051811803
beijing,Changping,24,3,origin_week,23232,168,AP2,18,PAIRWISE_EXACT,273,0,273,0.037580800000796444
beijing,Changping,24,3,origin_week,23400,168,AP2,6,PAIRWISE_EXACT,21,0,21,0.022797699999500765
beijing,Changping,24,3,origin_week,23568,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004822999999305466
beijing,Changping,24,3,origin_week,23736,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005059000013716286
beijing,Changping,24,3,origin_week,23904,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003192999993189005
beijing,Changping,24,3,origin_week,24072,168,AP2,5,PAIRWISE_EXACT,20,0,20,0.02378869999847666
beijing,Changping,24,3,origin_week,24240,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00045169999975769315
beijing,Changping,24,3,origin_week,24408,168,AP2,14,PAIRWISE_EXACT,182,0,182,0.02946239999982936
beijing,Changping,24,3,origin_week,24576,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007998000000952743
beijing,Changping,24,3,origin_week,24744,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003350000006321352
beijing,Changping,24,3,origin_week,24912,168,AP2,1,PAIRWISE_EXACT,0,0,0,0.018360299998676055
beijing,Changping,24,3,origin_week,25080,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006070999988878611
beijing,Changping,24,3,origin_week,25248,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004608999988704454
beijing,Changping,24,3,origin_week,25416,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003177999988110969
beijing,Changping,24,3,origin_week,25584,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005323999994288897
beijing,Changping,24,3,origin_week,25752,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003265999985160306
beijing,Changping,24,3,origin_week,25920,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004864000002271496
beijing,Changping,24,3,origin_week,26088,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005228999998507788
beijing,Changping,24,3,origin_week,26256,25,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003757999984372873
beijing,Changping,72,3,annual,17520,8713,AP2,463,PAIRWISE_INSUFFICIENT,13091,358984,16199,4.636837600000945
beijing,Changping,72,3,origin_week,17520,168,AP2,11,PAIRWISE_EXACT,76,0,76,0.024725600000238046
beijing,Changping,72,3,origin_week,17688,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004721000004792586
beijing,Changping,72,3,origin_week,17856,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000343399999110261
beijing,Changping,72,3,origin_week,18024,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00031740000122226775
beijing,Changping,72,3,origin_week,18192,168,AP2,1,PAIRWISE_EXACT,0,0,0,0.01883550000093237
beijing,Changping,72,3,origin_week,18360,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004269999990356155
beijing,Changping,72,3,origin_week,18528,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004505000015342375
beijing,Changping,72,3,origin_week,18696,168,AP2,14,PAIRWISE_EXACT,169,0,169,0.034113699999579694
beijing,Changping,72,3,origin_week,18864,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005309000007400755
beijing,Changping,72,3,origin_week,19032,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00035289999868837185
beijing,Changping,72,3,origin_week,19200,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006474999991041841
beijing,Changping,72,3,origin_week,19368,168,AP2,4,PAIRWISE_EXACT,9,0,9,0.019059099999140017
beijing,Changping,72,3,origin_week,19536,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006517000001622364
beijing,Changping,72,3,origin_week,19704,168,AP2,117,PAIRWISE_INSUFFICIENT,5115,17664,5797,0.5760411999999633
beijing,Changping,72,3,origin_week,19872,168,AP2,6,PAIRWISE_EXACT,15,0,15,0.021164899999348563
beijing,Changping,72,3,origin_week,20040,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004058999984408729
beijing,Changping,72,3,origin_week,20208,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00030929999957152177
beijing,Changping,72,3,origin_week,20376,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005684000007022405
beijing,Changping,72,3,origin_week,20544,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007005999996181345
beijing,Changping,72,3,origin_week,20712,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003116999996564118
beijing,Changping,72,3,origin_week,20880,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0002870999996957835
beijing,Changping,72,3,origin_week,21048,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007167999992816476
beijing,Changping,72,3,origin_week,21216,168,AP2,18,PAIRWISE_EXACT,306,0,306,0.031696399999418645
beijing,Changping,72,3,origin_week,21384,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004086999997525709
beijing,Changping,72,3,origin_week,21552,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003104999996139668
beijing,Changping,72,3,origin_week,21720,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006941000010556309
beijing,Changping,72,3,origin_week,21888,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005013999998482177
beijing,Changping,72,3,origin_week,22056,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008496999998897081
beijing,Changping,72,3,origin_week,22224,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00031289999969885685
beijing,Changping,72,3,origin_week,22392,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003192999993189005
beijing,Changping,72,3,origin_week,22560,168,AP2,83,PAIRWISE_INSUFFICIENT,2415,31395,2781,0.5227097999995749
beijing,Changping,72,3,origin_week,22728,168,AP2,151,PAIRWISE_INSUFFICIENT,2415,195615,4753,1.426148299999113
beijing,Changping,72,3,origin_week,22896,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005550999994738959
beijing,Changping,72,3,origin_week,23064,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00046180000026652124
beijing,Changping,72,3,origin_week,23232,168,AP2,52,PAIRWISE_EXACT,2551,0,2551,0.11260949999996228
beijing,Changping,72,3,origin_week,23400,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005199999995966209
beijing,Changping,72,3,origin_week,23568,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003329999999550637
beijing,Changping,72,3,origin_week,23736,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0002913000007538358
beijing,Changping,72,3,origin_week,23904,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00028000000020256266
beijing,Changping,72,3,origin_week,24072,168,AP2,5,PAIRWISE_EXACT,20,0,20,0.01939989999846148
beijing,Changping,72,3,origin_week,24240,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003696000003401423
