dataset,series,K,L,scope,origin_start,N,phase,model_A,model_B,ambiguous_labels,geometry_status,independent_lower,implication_lower,DP_lower,cover_LP_lower,cover_LP_lower_rounds,cover_LP_lower_max_violation,cover_LP_lower_primal_dual_gap_per_N,cover_LP_lower_fractionality,cover_ILP_lower,cover_ILP_lower_rounds,cover_ILP_lower_max_violation,cover_ILP_lower_primal_dual_gap_per_N,cover_ILP_lower_fractionality,independent_upper,implication_upper,DP_upper,cover_LP_upper,cover_LP_upper_rounds,cover_LP_upper_max_violation,cover_LP_upper_primal_dual_gap_per_N,cover_LP_upper_fractionality,cover_ILP_upper,cover_ILP_upper_rounds,cover_ILP_upper_max_violation,cover_ILP_upper_primal_dual_gap_per_N,cover_ILP_upper_fractionality,independent_direction,implication_direction,cover_LP_direction,cover_ILP_direction,DP_direction,cover_LP_width_gap,cover_LP_endpoint_gap,implication_width_gap,cover_ILP_DP_max_error
beijing,Changping,72,3,origin_week,21720,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.23143735527534634,0.2314373552753263,0.23143735527534634,0.23143735527534634,,,,,0.23143735527534634,,,,,0.23143735527534634,0.2314373552753663,0.23143735527534634,0.23143735527534634,,,,,0.23143735527534634,,,,,B,B,B,B,B,0.0,0.0,3.9995784462121264e-14,0.0
beijing,Changping,72,3,origin_week,21720,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.15507586819234437,0.1550758681923243,0.15507586819234437,0.15507586819234437,,,,,0.15507586819234437,,,,,0.15507586819234437,0.1550758681923643,0.15507586819234437,0.15507586819234437,,,,,0.15507586819234437,,,,,B,B,B,B,B,0.0,0.0,3.9995784462121264e-14,0.0
beijing,Changping,72,3,origin_week,21720,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.07636148708300197,-0.0763614870830219,-0.07636148708300197,-0.07636148708300197,,,,,-0.07636148708300197,,,,,-0.07636148708300197,-0.0763614870829819,-0.07636148708300197,-0.07636148708300197,,,,,-0.07636148708300197,,,,,A,A,A,A,A,0.0,0.0,3.9995784462121264e-14,0.0
beijing,Changping,72,3,origin_week,21888,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.2460090876505688,0.2460090876505488,0.2460090876505688,0.2460090876505688,,,,,0.2460090876505688,,,,,0.2460090876505688,0.2460090876505888,0.2460090876505688,0.2460090876505688,,,,,0.2460090876505688,,,,,B,B,B,B,B,0.0,0.0,3.9995784462121264e-14,0.0
beijing,Changping,72,3,origin_week,21888,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.08249597120350409,0.082495971203484,0.08249597120350409,0.08249597120350409,,,,,0.08249597120350409,,,,,0.08249597120350409,0.082495971203524,0.08249597120350409,0.08249597120350409,,,,,0.08249597120350409,,,,,B,B,B,B,B,0.0,0.0,4.000966224992908e-14,0.0
beijing,Changping,72,3,origin_week,21888,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.16351311644706468,-0.1635131164470847,-0.16351311644706468,-0.16351311644706468,,,,,-0.16351311644706468,,,,,-0.16351311644706468,-0.1635131164470446,-0.16351311644706468,-0.16351311644706468,,,,,-0.16351311644706468,,,,,A,A,A,A,A,0.0,0.0,4.007905118896815e-14,0.0
beijing,Changping,72,3,origin_week,22056,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.20326753862577668,0.2032675386257566,0.20326753862577668,0.20326753862577668,,,,,0.20326753862577668,,,,,0.20326753862577668,0.2032675386257967,0.20326753862577668,0.20326753862577668,,,,,0.20326753862577668,,,,,B,B,B,B,B,0.0,0.0,4.007905118896815e-14,0.0
beijing,Changping,72,3,origin_week,22056,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.09700970039272258,0.0970097003927025,0.09700970039272258,0.09700970039272258,,,,,0.09700970039272258,,,,,0.09700970039272258,0.0970097003927425,0.09700970039272258,0.09700970039272258,,,,,0.09700970039272258,,,,,B,B,B,B,B,0.0,0.0,3.9995784462121264e-14,0.0
beijing,Changping,72,3,origin_week,22056,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.10625783823305411,-0.1062578382330741,-0.10625783823305411,-0.10625783823305411,,,,,-0.10625783823305411,,,,,-0.10625783823305411,-0.1062578382330341,-0.10625783823305411,-0.10625783823305411,,,,,-0.10625783823305411,,,,,A,A,A,A,A,0.0,0.0,3.9995784462121264e-14,0.0
beijing,Changping,72,3,origin_week,22224,168,AP2,constant,logistic,0,PAIRWISE_EXACT,-0.013676927991992131,-0.0136769279920121,-0.013676927991992131,-0.013676927991992131,,,,,-0.013676927991992131,,,,,-0.013676927991992131,-0.0136769279919721,-0.013676927991992131,-0.013676927991992131,,,,,-0.013676927991992131,,,,,A,A,A,A,A,0.0,0.0,3.999925390907322e-14,0.0
beijing,Changping,72,3,origin_week,22224,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.01215790286963657,-0.0121579028696565,-0.01215790286963657,-0.01215790286963657,,,,,-0.01215790286963657,,,,,-0.01215790286963657,-0.0121579028696165,-0.01215790286963657,-0.01215790286963657,,,,,-0.01215790286963657,,,,,A,A,A,A,A,0.0,0.0,3.999925390907322e-14,0.0
beijing,Changping,72,3,origin_week,22224,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.0015190251223555615,0.0015190251223355,0.0015190251223555615,0.0015190251223555615,,,,,0.0015190251223555615,,,,,0.0015190251223555615,0.0015190251223755,0.0015190251223555615,0.0015190251223555615,,,,,0.0015190251223555615,,,,,B,B,B,B,B,0.0,0.0,3.999990443037671e-14,0.0
beijing,Changping,72,3,origin_week,22392,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.005037815982996023,0.005037815982976,0.005037815982996023,0.005037815982996023,,,,,0.005037815982996023,,,,,0.005037815982996023,0.005037815983016,0.005037815982996023,0.005037815982996023,,,,,0.005037815982996023,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,22392,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.02657998492031221,0.0265799849202922,0.02657998492031221,0.02657998492031221,,,,,0.02657998492031221,,,,,0.02657998492031221,0.0265799849203322,0.02657998492031221,0.02657998492031221,,,,,0.02657998492031221,,,,,B,B,B,B,B,0.0,0.0,3.999925390907322e-14,0.0
beijing,Changping,72,3,origin_week,22392,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.021542168937316183,0.0215421689372961,0.021542168937316183,0.021542168937316183,,,,,0.021542168937316183,,,,,0.021542168937316183,0.0215421689373361,0.021542168937316183,0.021542168937316183,,,,,0.021542168937316183,,,,,B,B,B,B,B,0.0,0.0,4.000272335602517e-14,0.0
beijing,Changping,72,3,origin_week,22560,168,AP2,constant,logistic,83,PAIRWISE_INSUFFICIENT,0.045625083446486116,0.0500227387065063,0.05007728133789052,0.05007728133789051,2.0,0.0,-5.28677630773884e-18,0.0,0.05007728133789052,1.0,0.0,0.0,0.0,0.09979457347780529,0.0953423755864209,0.09534237558640092,0.09534237558640092,1.0,0.0,0.0,0.0,0.09534237558640092,1.0,0.0,0.0,0.0,B,B,B,B,B,1.3877787807814457e-17,1.3877787807814457e-17,5.45426314042044e-05,0.0
beijing,Changping,72,3,origin_week,22560,168,AP2,constant,hist_gradient_boosting,83,PAIRWISE_INSUFFICIENT,-0.015524380134964393,-0.0041405963415619,-0.001064561021180432,-0.001064561021180432,10.0,0.0,0.0,0.0,-0.001064561021180432,1.0,0.0,0.0,0.0,0.027319832768642915,0.0145390202341466,0.014003607861559596,0.014003607861559596,4.0,0.0,0.0,0.0,0.014003607861559596,1.0,0.0,0.0,0.0,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,0.0,0.0,0.0036114476929684693,0.0
beijing,Changping,72,3,origin_week,22560,168,AP2,logistic,hist_gradient_boosting,83,PAIRWISE_INSUFFICIENT,-0.09314288439827703,-0.0895939882805389,-0.08959398828051894,-0.08959398828051894,1.0,0.0,0.0,0.0,-0.08959398828051894,1.0,0.0,0.0,0.0,-0.04048131989233588,-0.0445868916844857,-0.04458689168450573,-0.044586891684505726,1.0,0.0,0.0,0.0,-0.044586891684505726,1.0,0.0,0.0,0.0,A,A,A,A,A,6.938893903907228e-18,6.938893903907228e-18,3.998884556821736e-14,6.938893903907228e-18
beijing,Changping,72,3,origin_week,22728,168,AP2,constant,logistic,151,PAIRWISE_INSUFFICIENT,-0.13896781557560936,-0.1389678155756293,-0.13896781557560936,-0.13896781557560936,1.0,0.0,0.0,0.0,-0.13896781557560936,1.0,0.0,0.0,0.0,-0.009605346046651716,-0.0096053460466317,-0.009605346046651737,-0.009605346046651737,1.0,0.0,2.114710523095536e-17,0.0,-0.009605346046651716,1.0,0.0,-2.114710523095536e-17,0.0,A,A,A,A,A,0.0,0.0,3.9968028886505635e-14,2.0816681711721685e-17
beijing,Changping,72,3,origin_week,22728,168,AP2,constant,hist_gradient_boosting,151,PAIRWISE_INSUFFICIENT,-0.04529501941805628,-0.0449371883559173,-0.038115767599010274,-0.038115767599010274,55.0,0.0,0.0,0.0,-0.038115767599010274,1.0,0.0,0.0,0.0,0.0017365406379246742,0.0017365406379446,-0.0005900870994381439,-0.0005900870994381439,11.0,0.0,4.229421046191072e-17,0.0,-0.0005900870994380964,1.0,0.0,-5.28677630773884e-18,0.0,UNRESOLVED,UNRESOLVED,A,A,A,0.0,0.0,0.009148048494289768,4.7488055154865094e-17
beijing,Changping,72,3,origin_week,22728,168,AP2,logistic,hist_gradient_boosting,151,PAIRWISE_INSUFFICIENT,0.004162634865530347,0.0041626348655103,0.004162634865530305,0.004162634865530305,1.0,0.0,-4.229421046191072e-17,0.0,0.004162634865530347,1.0,0.0,8.458842092382145e-17,0.0,0.10085204797659905,0.100852047976619,0.10085204797659905,0.10085204797659905,1.0,0.0,0.0,0.0,0.10085204797659905,1.0,0.0,0.0,0.0,B,B,B,B,B,0.0,0.0,3.9940273310890007e-14,4.2500725161431774e-17
beijing,Changping,72,3,origin_week,22896,168,AP2,constant,logistic,0,PAIRWISE_EXACT,-0.007597299400434988,-0.0075972994004549,-0.007597299400434988,-0.007597299400434988,,,,,-0.007597299400434988,,,,,-0.007597299400434988,-0.0075972994004149,-0.007597299400434988,-0.007597299400434988,,,,,-0.007597299400434988,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,22896,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.0032801388269156372,-0.0032801388269356,-0.0032801388269156372,-0.0032801388269156372,,,,,-0.0032801388269156372,,,,,-0.0032801388269156372,-0.0032801388268956,-0.0032801388269156372,-0.0032801388269156372,,,,,-0.0032801388269156372,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,22896,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.0043171605735193505,0.0043171605734993,0.0043171605735193505,0.0043171605735193505,,,,,0.0043171605735193505,,,,,0.0043171605735193505,0.0043171605735393,0.0043171605735193505,0.0043171605735193505,,,,,0.0043171605735193505,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,23064,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.042510734529493964,0.0425107345294739,0.042510734529493964,0.042510734529493964,,,,,0.042510734529493964,,,,,0.042510734529493964,0.0425107345295139,0.042510734529493964,0.042510734529493964,,,,,0.042510734529493964,,,,,B,B,B,B,B,0.0,0.0,4.000272335602517e-14,0.0
beijing,Changping,72,3,origin_week,23064,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.0001610227398058073,0.0001610227397858,0.0001610227398058073,0.0001610227398058073,,,,,0.0001610227398058073,,,,,0.0001610227398058073,0.0001610227398258,0.0001610227398058073,0.0001610227398058073,,,,,0.0001610227398058073,,,,,B,B,B,B,B,0.0,0.0,3.9999985745539646e-14,0.0
beijing,Changping,72,3,origin_week,23064,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.04234971178968815,-0.0423497117897081,-0.04234971178968815,-0.04234971178968815,,,,,-0.04234971178968815,,,,,-0.04234971178968815,-0.0423497117896681,-0.04234971178968815,-0.04234971178968815,,,,,-0.04234971178968815,,,,,A,A,A,A,A,0.0,0.0,4.000272335602517e-14,0.0
beijing,Changping,72,3,origin_week,23232,168,AP2,constant,logistic,52,PAIRWISE_EXACT,0.1713318240060164,0.1714867479441514,0.1714867479441714,0.17148674794417143,1.0,0.0,-1.057355261547768e-17,0.0,0.17148674794417143,1.0,0.0,-1.057355261547768e-17,0.0,0.23036992249984856,0.2302149985617135,0.2302149985616935,0.23021499856169353,1.0,0.0,1.32169407693471e-18,0.0,0.23021499856169353,1.0,0.0,0.0,0.0,B,B,B,B,B,0.0,2.7755575615628914e-17,4.0023540037736893e-14,2.7755575615628914e-17
beijing,Changping,72,3,origin_week,23232,168,AP2,constant,hist_gradient_boosting,52,PAIRWISE_EXACT,0.052262895415397935,0.0605351149978814,0.060535114997901505,0.060535114997901505,1.0,0.0,0.0,0.0,0.060535114997901505,1.0,0.0,0.0,0.0,0.11836446653376069,0.1100922469512771,0.11009224695125712,0.11009224695125712,1.0,0.0,0.0,0.0,0.11009224695125712,1.0,0.0,0.0,0.0,B,B,B,B,B,0.0,0.0,4.0092928976775966e-14,0.0
beijing,Changping,72,3,origin_week,23232,168,AP2,logistic,hist_gradient_boosting,52,PAIRWISE_EXACT,-0.13407352489153043,-0.1201227516104564,-0.1201227516104364,-0.1201227516104364,1.0,0.0,1.32169407693471e-18,0.0,-0.1201227516104364,1.0,0.0,0.0,0.0,-0.09700085966517584,-0.1109516329462498,-0.11095163294626989,-0.11095163294626989,1.0,0.0,2.64338815386942e-18,0.0,-0.11095163294626989,1.0,0.0,0.0,0.0,A,A,A,A,A,0.0,0.0,4.0092928976775966e-14,0.0
beijing,Changping,72,3,origin_week,23400,168,AP2,constant,logistic,0,PAIRWISE_EXACT,-0.004394273159284316,-0.0043942731593043,-0.004394273159284316,-0.004394273159284316,,,,,-0.004394273159284316,,,,,-0.004394273159284316,-0.0043942731592643,-0.004394273159284316,-0.004394273159284316,,,,,-0.004394273159284316,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,23400,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.001008469794927956,-0.0010084697949479,-0.001008469794927956,-0.001008469794927956,,,,,-0.001008469794927956,,,,,-0.001008469794927956,-0.0010084697949079,-0.001008469794927956,-0.001008469794927956,,,,,-0.001008469794927956,,,,,A,A,A,A,A,0.0,0.0,3.999990443037671e-14,0.0
beijing,Changping,72,3,origin_week,23400,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.00338580336435636,0.0033858033643363,0.00338580336435636,0.00338580336435636,,,,,0.00338580336435636,,,,,0.00338580336435636,0.0033858033643763,0.00338580336435636,0.00338580336435636,,,,,0.00338580336435636,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,23568,168,AP2,constant,logistic,0,PAIRWISE_EXACT,-0.0030891676129646195,-0.0030891676129846,-0.0030891676129646195,-0.0030891676129646195,,,,,-0.0030891676129646195,,,,,-0.0030891676129646195,-0.0030891676129446,-0.0030891676129646195,-0.0030891676129646195,,,,,-0.0030891676129646195,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,23568,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.0007224360762204151,0.0007224360762004,0.0007224360762204151,0.0007224360762204151,,,,,0.0007224360762204151,,,,,0.0007224360762204151,0.0007224360762404,0.0007224360762204151,0.0007224360762204151,,,,,0.0007224360762204151,,,,,B,B,B,B,B,0.0,0.0,4.000001285059396e-14,0.0
beijing,Changping,72,3,origin_week,23568,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.0038116036891850343,0.003811603689165,0.0038116036891850343,0.0038116036891850343,,,,,0.0038116036891850343,,,,,0.0038116036891850343,0.003811603689205,0.0038116036891850343,0.0038116036891850343,,,,,0.0038116036891850343,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,23736,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.011148501991705856,0.0111485019916858,0.011148501991705856,0.011148501991705856,,,,,0.011148501991705856,,,,,0.011148501991705856,0.0111485019917258,0.011148501991705856,0.011148501991705856,,,,,0.011148501991705856,,,,,B,B,B,B,B,0.0,0.0,4.0000988632549195e-14,0.0
beijing,Changping,72,3,origin_week,23736,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.004156001224278639,0.0041560012242586,0.004156001224278639,0.004156001224278639,,,,,0.004156001224278639,,,,,0.004156001224278639,0.0041560012242986,0.004156001224278639,0.004156001224278639,,,,,0.004156001224278639,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,23736,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.006992500767427213,-0.0069925007674472,-0.006992500767427213,-0.006992500767427213,,,,,-0.006992500767427213,,,,,-0.006992500767427213,-0.0069925007674072,-0.006992500767427213,-0.006992500767427213,,,,,-0.006992500767427213,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,23904,168,AP2,constant,logistic,0,PAIRWISE_EXACT,-0.01884928359860872,-0.0188492835986287,-0.01884928359860872,-0.01884928359860872,,,,,-0.01884928359860872,,,,,-0.01884928359860872,-0.0188492835985887,-0.01884928359860872,-0.01884928359860872,,,,,-0.01884928359860872,,,,,A,A,A,A,A,0.0,0.0,3.999925390907322e-14,0.0
beijing,Changping,72,3,origin_week,23904,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.0034797878958566053,-0.0034797878958766,-0.0034797878958566053,-0.0034797878958566053,,,,,-0.0034797878958566053,,,,,-0.0034797878958566053,-0.0034797878958366,-0.0034797878958566053,-0.0034797878958566053,,,,,-0.0034797878958566053,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,23904,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.015369495702752114,0.0153694957027321,0.015369495702752114,0.015369495702752114,,,,,0.015369495702752114,,,,,0.015369495702752114,0.0153694957027721,0.015369495702752114,0.015369495702752114,,,,,0.015369495702752114,,,,,B,B,B,B,B,0.0,0.0,3.999925390907322e-14,0.0
beijing,Changping,72,3,origin_week,24072,168,AP2,constant,logistic,5,PAIRWISE_EXACT,0.01877239948928254,0.0210910422727673,0.021091042272787332,0.021091042272787353,1.0,0.0,0.0,0.0,0.021091042272787353,1.0,0.0,0.0,0.0,0.02418747543725189,0.021868832653767,0.021868832653747068,0.02186883265374708,1.0,0.0,0.0,0.0,0.02186883265374708,1.0,0.0,0.0,0.0,B,B,B,B,B,-1.0408340855860843e-17,1.0408340855860843e-17,3.996455943955368e-14,2.0816681711721685e-17
beijing,Changping,72,3,origin_week,24072,168,AP2,constant,hist_gradient_boosting,5,PAIRWISE_EXACT,0.0034087368948663385,0.0034087368948463,0.003408736894866305,0.0034087368948663385,1.0,0.0,0.0,0.0,0.0034087368948663385,1.0,0.0,0.0,0.0,0.0063861794742606885,0.0063861794742806,0.0063861794742606625,0.0063861794742606885,1.0,0.0,0.0,0.0,0.0063861794742606885,1.0,0.0,0.0,0.0,B,B,B,B,B,-7.37257477290143e-18,2.6020852139652106e-17,3.994244171523498e-14,3.3393426912553537e-17
beijing,Changping,72,3,origin_week,24072,168,AP2,logistic,hist_gradient_boosting,5,PAIRWISE_EXACT,-0.01871445768262576,-0.0184600957589007,-0.01846009575888074,-0.01846009575888074,1.0,0.0,0.0,0.0,-0.01846009575888074,1.0,0.0,0.0,0.0,-0.014450500874781644,-0.0147048627985066,-0.014704862798526654,-0.014704862798526664,1.0,0.0,0.0,0.0,-0.014704862798526664,1.0,0.0,0.0,0.0,A,A,A,A,A,-1.0408340855860843e-17,0.0,4.001313169688103e-14,1.0408340855860843e-17
beijing,Changping,72,3,origin_week,24240,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.001030513320623876,0.0010305133206038,0.001030513320623876,0.001030513320623876,,,,,0.001030513320623876,,,,,0.001030513320623876,0.0010305133206438,0.001030513320623876,0.001030513320623876,,,,,0.001030513320623876,,,,,B,B,B,B,B,0.0,0.0,3.999990443037671e-14,0.0
beijing,Changping,72,3,origin_week,24240,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.00288185902523854,0.0028818590252185,0.00288185902523854,0.00288185902523854,,,,,0.00288185902523854,,,,,0.00288185902523854,0.0028818590252585,0.00288185902523854,0.00288185902523854,,,,,0.00288185902523854,,,,,B,B,B,B,B,0.0,0.0,3.999968758994221e-14,0.0
beijing,Changping,72,3,origin_week,24240,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.0018513457046146638,0.0018513457045946,0.0018513457046146638,0.0018513457046146638,,,,,0.0018513457046146638,,,,,0.0018513457046146638,0.0018513457046346,0.0018513457046146638,0.0018513457046146638,,,,,0.0018513457046146638,,,,,B,B,B,B,B,0.0,0.0,3.999990443037671e-14,0.0
beijing,Changping,72,3,origin_week,24408,168,AP2,constant,logistic,0,PAIRWISE_EXACT,-0.006622479415923553,-0.0066224794159435,-0.006622479415923553,-0.006622479415923553,,,,,-0.006622479415923553,,,,,-0.006622479415923553,-0.0066224794159035,-0.006622479415923553,-0.006622479415923553,,,,,-0.006622479415923553,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,24408,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.004619440735430423,-0.0046194407354504,-0.004619440735430423,-0.004619440735430423,,,,,-0.004619440735430423,,,,,-0.004619440735430423,-0.0046194407354104,-0.004619440735430423,-0.004619440735430423,,,,,-0.004619440735430423,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,24408,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.00200303868049313,0.0020030386804731,0.00200303868049313,0.00200303868049313,,,,,0.00200303868049313,,,,,0.00200303868049313,0.0020030386805131,0.00200303868049313,0.00200303868049313,,,,,0.00200303868049313,,,,,B,B,B,B,B,0.0,0.0,3.999968758994221e-14,0.0
beijing,Changping,72,3,origin_week,24576,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.0033207914892858467,0.0033207914892658,0.0033207914892858467,0.0033207914892858467,,,,,0.0033207914892858467,,,,,0.0033207914892858467,0.0033207914893058,0.0033207914892858467,0.0033207914892858467,,,,,0.0033207914892858467,,,,,B,B,B,B,B,0.0,0.0,3.999968758994221e-14,0.0
beijing,Changping,72,3,origin_week,24576,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.0038586154506190483,0.003858615450599,0.0038586154506190483,0.0038586154506190483,,,,,0.0038586154506190483,,,,,0.0038586154506190483,0.003858615450639,0.0038586154506190483,0.0038586154506190483,,,,,0.0038586154506190483,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,24576,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.0005378239613332016,0.0005378239613132,0.0005378239613332016,0.0005378239613332016,,,,,0.0005378239613332016,,,,,0.0005378239613332016,0.0005378239613531,0.0005378239613332016,0.0005378239613332016,,,,,0.0005378239613332016,,,,,B,B,B,B,B,0.0,0.0,3.9899940990073546e-14,0.0
beijing,Changping,72,3,origin_week,24744,168,AP2,constant,logistic,0,PAIRWISE_EXACT,-0.006354600048586774,-0.0063546000486067,-0.006354600048586774,-0.006354600048586774,,,,,-0.006354600048586774,,,,,-0.006354600048586774,-0.0063546000485667,-0.006354600048586774,-0.006354600048586774,,,,,-0.006354600048586774,,,,,A,A,A,A,A,0.0,0.0,3.999925390907322e-14,0.0
beijing,Changping,72,3,origin_week,24744,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.0030912562047250786,-0.003091256204745,-0.0030912562047250786,-0.0030912562047250786,,,,,-0.0030912562047250786,,,,,-0.0030912562047250786,-0.003091256204705,-0.0030912562047250786,-0.0030912562047250786,,,,,-0.0030912562047250786,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,24744,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.003263343843861694,0.0032633438438416,0.003263343843861694,0.003263343843861694,,,,,0.003263343843861694,,,,,0.003263343843861694,0.0032633438438816,0.003263343843861694,0.003263343843861694,,,,,0.003263343843861694,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Changping,72,3,origin_week,24912,168,AP2,constant,logistic,1,PAIRWISE_EXACT,0.057092339678009967,0.0570923396779899,0.05709233967800998,0.057092339678009967,1.0,0.0,0.0,0.0,0.057092339678009967,1.0,0.0,0.0,0.0,0.05769441272012249,0.0576944127201424,0.05769441272012251,0.05769441272012249,1.0,0.0,0.0,0.0,0.05769441272012249,1.0,0.0,0.0,0.0,B,B,B,B,B,-6.938893903907228e-18,1.3877787807814457e-17,3.9968028886505635e-14,2.0816681711721685e-17
beijing,Changping,72,3,origin_week,24912,168,AP2,constant,hist_gradient_boosting,1,PAIRWISE_EXACT,0.026185620046298402,0.0261856200462784,0.026185620046298402,0.026185620046298402,1.0,0.0,0.0,0.0,0.026185620046298402,1.0,0.0,0.0,0.0,0.026979893711548915,0.0269798937115689,0.026979893711548915,0.026979893711548915,1.0,0.0,0.0,0.0,0.026979893711548915,1.0,0.0,0.0,0.0,B,B,B,B,B,0.0,0.0,3.9985376121265404e-14,0.0
beijing,Changping,72,3,origin_week,24912,168,AP2,logistic,hist_gradient_boosting,1,PAIRWISE_EXACT,-0.030906719631711564,-0.0309067196317315,-0.03090671963171158,-0.030906719631711564,1.0,0.0,0.0,0.0,-0.030906719631711564,1.0,0.0,0.0,0.0,-0.030714519008573575,-0.0307145190085535,-0.030714519008573592,-0.030714519008573575,1.0,0.0,0.0,0.0,-0.030714519008573575,1.0,0.0,0.0,0.0,A,A,A,A,A,0.0,1.734723475976807e-17,4.000966224992908e-14,1.734723475976807e-17
beijing,Changping,72,3,origin_week,25080,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.05334552087027864,0.0533455208702586,0.05334552087027864,0.05334552087027864,,,,,0.05334552087027864,,,,,0.05334552087027864,0.0533455208702986,0.05334552087027864,0.05334552087027864,,,,,0.05334552087027864,,,,,B,B,B,B,B,0.0,0.0,3.9995784462121264e-14,0.0
beijing,Changping,72,3,origin_week,25080,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.09548152303242365,0.0954815230324036,0.09548152303242365,0.09548152303242365,,,,,0.09548152303242365,,,,,0.09548152303242365,0.0954815230324436,0.09548152303242365,0.09548152303242365,,,,,0.09548152303242365,,,,,B,B,B,B,B,0.0,0.0,3.9995784462121264e-14,0.0
